Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
SAR Filing Timeliness,APAC,Risk Analytics,%,49,49,Estimated
False Positive Rate,APAC,AFC Ops,count,3088,3418,Calculated
Transaction Monitoring Alerts,LATAM,AFC Ops,score,100,90,Reported
Adverse Media Hits,APAC,Compliance,count,1863,1892,Reported
EDD Completion Rate,APAC,AFC Ops,%,37,39,Estimated
Sanctions Screening Matches,NA,AML Investigations,count,4896,4440,Reported
Alert Clearance SLA Breaches,APAC,AML Investigations,count,3291,3959,Reported
Case Backlog Volume,LATAM,AML Investigations,score,21,16,Reported
KYC Exceptions Rate,LATAM,Risk Analytics,count,1923,1549,Calculated
PEP Screening Hits,LATAM,AFC Ops,rate,94,97,Calculated
High-Risk Customer Count,EMEA,Compliance,count,4237,4682,Calculated
STR Quality Score,EMEA,Risk Analytics,count,3030,3556,Reported
Custom Metric 13,EMEA,Compliance,%,45,57,Reported
Custom Metric 14,LATAM,Risk Analytics,score,74,77,Estimated
Custom Metric 15,EMEA,AML Investigations,count,1658,2434,Reported
Custom Metric 16,APAC,AML Investigations,%,83,80,Calculated
Custom Metric 17,APAC,AFC Ops,score,22,28,Estimated
Custom Metric 18,LATAM,AFC Ops,%,85,79,Calculated
Custom Metric 19,NA,AFC Ops,%,72,71,Reported
Custom Metric 20,LATAM,Compliance,rate,31,46,Calculated
Custom Metric 21,APAC,AFC Ops,count,4922,5190,Calculated
Custom Metric 22,NA,AML Investigations,count,885,1474,Estimated
Custom Metric 23,LATAM,AFC Ops,rate,49,56,Estimated
Custom Metric 24,APAC,Compliance,count,3239,3357,Estimated
Custom Metric 25,LATAM,AFC Ops,%,57,69,Reported
Custom Metric 26,NA,AFC Ops,score,38,48,Estimated
Custom Metric 27,LATAM,AFC Ops,%,66,58,Estimated
Custom Metric 28,EMEA,AFC Ops,count,4077,3365,Reported
Custom Metric 29,EMEA,Risk Analytics,count,4862,4843,Estimated
Custom Metric 30,LATAM,Compliance,score,101,101,Calculated
Custom Metric 31,APAC,Compliance,%,32,24,Calculated
Custom Metric 32,APAC,Risk Analytics,count,3011,3738,Reported
Custom Metric 33,NA,Risk Analytics,score,64,50,Estimated
Custom Metric 34,APAC,AFC Ops,count,1009,675,Estimated
Custom Metric 35,NA,Compliance,rate,44,43,Calculated
Custom Metric 36,NA,AFC Ops,score,72,69,Estimated
Custom Metric 37,APAC,Risk Analytics,count,2652,3175,Estimated
Custom Metric 38,APAC,AML Investigations,%,44,42,Calculated
Custom Metric 39,NA,AFC Ops,count,4542,4376,Reported
Custom Metric 40,NA,Compliance,score,55,65,Reported
Custom Metric 41,NA,AFC Ops,count,243,23,Estimated
Custom Metric 42,NA,AFC Ops,rate,67,70,Estimated
Custom Metric 43,APAC,AFC Ops,count,4404,5187,Estimated
Custom Metric 44,EMEA,Compliance,%,70,78,Calculated
Custom Metric 45,EMEA,Risk Analytics,count,4186,4700,Reported
Custom Metric 46,LATAM,Compliance,rate,63,57,Estimated
Custom Metric 47,LATAM,Risk Analytics,%,70,64,Calculated
Custom Metric 48,NA,AFC Ops,rate,55,58,Reported
Custom Metric 49,NA,Compliance,%,39,37,Calculated
Custom Metric 50,EMEA,Risk Analytics,count,386,331,Reported
Custom Metric 51,APAC,AFC Ops,rate,72,70,Calculated
Custom Metric 52,EMEA,AML Investigations,rate,47,51,Estimated
Custom Metric 53,LATAM,AFC Ops,score,35,21,Reported
Custom Metric 54,NA,AML Investigations,score,23,22,Calculated
Custom Metric 55,EMEA,Risk Analytics,count,4982,4254,Calculated
Custom Metric 56,APAC,Risk Analytics,%,58,56,Estimated
Custom Metric 57,LATAM,AML Investigations,score,7,10,Estimated
Custom Metric 58,APAC,Compliance,score,23,26,Calculated
Custom Metric 59,APAC,Compliance,%,2,10,Estimated
Custom Metric 60,NA,Risk Analytics,count,4235,3957,Estimated
Custom Metric 61,LATAM,Risk Analytics,count,4050,3403,Calculated
Custom Metric 62,NA,Compliance,score,10,7,Calculated
Custom Metric 63,EMEA,Compliance,count,4439,4581,Calculated
Custom Metric 64,LATAM,Risk Analytics,%,26,29,Calculated
Custom Metric 65,APAC,Risk Analytics,%,101,90,Calculated
Custom Metric 66,EMEA,Compliance,score,15,18,Calculated
Custom Metric 67,NA,Compliance,score,70,70,Reported
Custom Metric 68,LATAM,AFC Ops,count,4370,4340,Estimated
Custom Metric 69,APAC,AML Investigations,count,2854,3447,Calculated
Custom Metric 70,APAC,Compliance,%,40,56,Estimated
Custom Metric 71,EMEA,AML Investigations,%,14,9,Calculated
Custom Metric 72,APAC,Risk Analytics,rate,69,53,Reported
Custom Metric 73,EMEA,Compliance,rate,36,38,Calculated
Custom Metric 74,EMEA,Risk Analytics,score,7,25,Estimated
Custom Metric 75,APAC,Compliance,%,0,0,Calculated
Custom Metric 76,EMEA,Compliance,count,2381,2924,Reported
Custom Metric 77,EMEA,AFC Ops,count,1038,1438,Reported
Custom Metric 78,APAC,AFC Ops,rate,39,21,Reported
Custom Metric 79,EMEA,AML Investigations,count,4579,4763,Estimated
Custom Metric 80,NA,AML Investigations,score,20,15,Calculated
Custom Metric 81,LATAM,Risk Analytics,rate,35,33,Reported
Custom Metric 82,EMEA,Compliance,count,4359,3893,Estimated
Custom Metric 83,EMEA,Compliance,%,69,83,Calculated
Custom Metric 84,APAC,AFC Ops,score,82,70,Estimated
Custom Metric 85,LATAM,AML Investigations,count,4804,5371,Estimated
Custom Metric 86,EMEA,Risk Analytics,rate,48,46,Estimated
Custom Metric 87,APAC,Risk Analytics,count,404,12,Calculated
