Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
KYC Exceptions Rate,NA,AML Investigations,%,0,16,Estimated
High-Risk Customer Count,APAC,AFC Ops,count,4650,3898,Calculated
Transaction Monitoring Alerts,LATAM,AML Investigations,count,996,391,Reported
STR Quality Score,APAC,AML Investigations,%,53,52,Estimated
PEP Screening Hits,EMEA,Risk Analytics,%,76,68,Estimated
Sanctions Screening Matches,NA,Risk Analytics,rate,72,78,Calculated
Case Backlog Volume,EMEA,AFC Ops,count,4076,3943,Calculated
Alert Clearance SLA Breaches,EMEA,Risk Analytics,%,103,101,Estimated
SAR Filing Timeliness,EMEA,Risk Analytics,%,76,69,Reported
False Positive Rate,EMEA,Compliance,count,1987,1430,Reported
EDD Completion Rate,EMEA,Risk Analytics,rate,34,38,Reported
Adverse Media Hits,LATAM,AML Investigations,count,4214,4313,Calculated
Custom Metric 13,NA,Compliance,count,480,570,Estimated
Custom Metric 14,EMEA,Compliance,count,4872,5278,Calculated
Custom Metric 15,LATAM,AFC Ops,%,24,29,Calculated
Custom Metric 16,LATAM,Compliance,count,2352,2657,Estimated
Custom Metric 17,NA,AFC Ops,%,46,42,Reported
Custom Metric 18,APAC,Risk Analytics,count,4740,4573,Estimated
Custom Metric 19,LATAM,Compliance,%,53,49,Calculated
Custom Metric 20,EMEA,Compliance,score,43,44,Calculated
Custom Metric 21,NA,Compliance,rate,0,0,Reported
Custom Metric 22,EMEA,Risk Analytics,rate,76,84,Calculated
Custom Metric 23,NA,Risk Analytics,%,16,18,Calculated
Custom Metric 24,APAC,AML Investigations,rate,94,101,Calculated
Custom Metric 25,NA,Compliance,%,58,60,Calculated
Custom Metric 26,APAC,Compliance,count,2437,3055,Reported
Custom Metric 27,EMEA,Compliance,rate,10,6,Calculated
Custom Metric 28,EMEA,AML Investigations,count,3000,3094,Calculated
Custom Metric 29,EMEA,Risk Analytics,rate,61,62,Calculated
Custom Metric 30,APAC,AML Investigations,rate,93,97,Calculated
Custom Metric 31,LATAM,AFC Ops,score,29,29,Calculated
Custom Metric 32,NA,Risk Analytics,count,2396,2317,Estimated
Custom Metric 33,LATAM,AFC Ops,%,68,71,Calculated
Custom Metric 34,LATAM,Compliance,%,88,98,Reported
Custom Metric 35,NA,Risk Analytics,score,85,80,Estimated
Custom Metric 36,APAC,Compliance,rate,10,11,Estimated
Custom Metric 37,LATAM,AML Investigations,rate,83,78,Reported
Custom Metric 38,LATAM,Risk Analytics,count,350,0,Estimated
Custom Metric 39,APAC,AML Investigations,%,108,98,Reported
Custom Metric 40,LATAM,Risk Analytics,count,4843,5388,Estimated
Custom Metric 41,NA,Compliance,rate,90,87,Calculated
Custom Metric 42,EMEA,Risk Analytics,%,61,49,Estimated
Custom Metric 43,APAC,AFC Ops,score,68,81,Reported
Custom Metric 44,LATAM,Compliance,%,12,0,Reported
Custom Metric 45,APAC,Risk Analytics,score,65,46,Estimated
Custom Metric 46,APAC,Risk Analytics,%,63,46,Reported
Custom Metric 47,NA,Risk Analytics,count,3871,4662,Reported
Custom Metric 48,LATAM,Risk Analytics,%,87,102,Estimated
Custom Metric 49,LATAM,Compliance,count,3960,3406,Reported
Custom Metric 50,APAC,Risk Analytics,%,103,101,Calculated
Custom Metric 51,NA,AML Investigations,score,75,67,Calculated
