Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
STR Quality Score,LATAM,Compliance,rate,24,23,Estimated
Transaction Monitoring Alerts,NA,AML Investigations,rate,15,4,Estimated
Case Backlog Volume,EMEA,AFC Ops,rate,83,87,Reported
KYC Exceptions Rate,EMEA,AFC Ops,%,50,62,Estimated
PEP Screening Hits,NA,AFC Ops,%,63,45,Estimated
High-Risk Customer Count,EMEA,AML Investigations,%,103,107,Estimated
Alert Clearance SLA Breaches,APAC,AML Investigations,score,57,66,Estimated
Adverse Media Hits,NA,AFC Ops,score,64,57,Estimated
SAR Filing Timeliness,EMEA,AML Investigations,count,4036,4297,Reported
False Positive Rate,APAC,Compliance,score,0,8,Calculated
EDD Completion Rate,NA,AFC Ops,score,50,53,Reported
Sanctions Screening Matches,LATAM,Compliance,%,56,70,Reported
Custom Metric 13,LATAM,AML Investigations,score,16,23,Reported
Custom Metric 14,APAC,AFC Ops,rate,89,87,Estimated
Custom Metric 15,EMEA,Compliance,count,912,229,Estimated
Custom Metric 16,NA,Risk Analytics,score,63,64,Estimated
Custom Metric 17,EMEA,AFC Ops,rate,35,36,Estimated
Custom Metric 18,LATAM,AFC Ops,score,100,90,Calculated
Custom Metric 19,APAC,AFC Ops,rate,18,18,Reported
Custom Metric 20,NA,AFC Ops,count,3615,3182,Calculated
Custom Metric 21,EMEA,AFC Ops,%,0,10,Estimated
Custom Metric 22,APAC,AML Investigations,count,1073,362,Reported
Custom Metric 23,LATAM,AML Investigations,count,115,0,Calculated
Custom Metric 24,NA,AML Investigations,%,37,39,Reported
Custom Metric 25,LATAM,Risk Analytics,count,2885,3232,Estimated
Custom Metric 26,EMEA,Risk Analytics,count,4771,4927,Estimated
Custom Metric 27,APAC,AFC Ops,count,3753,3750,Reported
Custom Metric 28,LATAM,AML Investigations,%,89,89,Calculated
Custom Metric 29,LATAM,Risk Analytics,count,2488,2356,Calculated
Custom Metric 30,APAC,AML Investigations,score,38,40,Reported
Custom Metric 31,LATAM,AML Investigations,count,1685,1044,Estimated
Custom Metric 32,NA,Risk Analytics,score,69,68,Reported
