Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
SAR Filing Timeliness,EMEA,AML Investigations,%,107,102,Estimated
Alert Clearance SLA Breaches,NA,Compliance,%,88,99,Estimated
Sanctions Screening Matches,APAC,AML Investigations,rate,10,8,Reported
False Positive Rate,APAC,AML Investigations,count,21,0,Calculated
High-Risk Customer Count,EMEA,Risk Analytics,%,47,56,Reported
Transaction Monitoring Alerts,EMEA,Risk Analytics,score,18,15,Reported
STR Quality Score,EMEA,AFC Ops,rate,95,102,Estimated
KYC Exceptions Rate,EMEA,AML Investigations,score,24,32,Estimated
EDD Completion Rate,APAC,AFC Ops,rate,53,41,Estimated
Adverse Media Hits,NA,Compliance,score,91,83,Reported
PEP Screening Hits,EMEA,AFC Ops,count,2535,2443,Calculated
Case Backlog Volume,APAC,Compliance,%,16,13,Estimated
Custom Metric 13,NA,Risk Analytics,score,66,74,Calculated
Custom Metric 14,LATAM,AFC Ops,score,23,39,Estimated
Custom Metric 15,NA,AML Investigations,count,3241,3757,Estimated
Custom Metric 16,LATAM,Compliance,rate,79,87,Calculated
Custom Metric 17,LATAM,Risk Analytics,count,3988,3406,Estimated
Custom Metric 18,LATAM,Risk Analytics,count,1760,1376,Estimated
Custom Metric 19,APAC,AFC Ops,%,99,88,Calculated
Custom Metric 20,LATAM,Risk Analytics,%,82,81,Calculated
Custom Metric 21,EMEA,Risk Analytics,count,2281,1746,Reported
Custom Metric 22,LATAM,Compliance,count,2928,3051,Calculated
Custom Metric 23,NA,AFC Ops,score,1,14,Calculated
Custom Metric 24,LATAM,AFC Ops,%,6,0,Reported
Custom Metric 25,NA,AFC Ops,rate,39,49,Calculated
Custom Metric 26,LATAM,AFC Ops,rate,40,52,Estimated
Custom Metric 27,EMEA,AML Investigations,rate,81,98,Calculated
Custom Metric 28,EMEA,Compliance,rate,47,35,Calculated
Custom Metric 29,APAC,AFC Ops,count,3592,3811,Reported
Custom Metric 30,EMEA,AFC Ops,score,23,12,Reported
Custom Metric 31,EMEA,Risk Analytics,count,4084,4010,Calculated
Custom Metric 32,APAC,Compliance,%,15,19,Estimated
Custom Metric 33,APAC,AML Investigations,rate,54,65,Calculated
Custom Metric 34,EMEA,Risk Analytics,%,91,94,Calculated
Custom Metric 35,EMEA,Risk Analytics,%,43,48,Reported
Custom Metric 36,NA,AFC Ops,%,86,88,Reported
Custom Metric 37,LATAM,AFC Ops,score,40,25,Calculated
Custom Metric 38,APAC,AFC Ops,count,3711,3607,Reported
Custom Metric 39,APAC,AML Investigations,score,99,100,Calculated
Custom Metric 40,LATAM,Risk Analytics,rate,14,16,Reported
Custom Metric 41,APAC,AML Investigations,count,2488,3234,Estimated
Custom Metric 42,NA,Risk Analytics,count,1189,1080,Calculated
Custom Metric 43,APAC,Compliance,%,21,25,Calculated
