Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
STR Quality Score,LATAM,AML Investigations,rate,17,14,Calculated
PEP Screening Hits,LATAM,Compliance,count,4927,4352,Reported
KYC Exceptions Rate,APAC,Risk Analytics,count,3892,3756,Calculated
High-Risk Customer Count,NA,AFC Ops,count,4935,4482,Reported
False Positive Rate,LATAM,Risk Analytics,score,79,79,Estimated
Alert Clearance SLA Breaches,EMEA,AFC Ops,count,2401,1964,Estimated
Sanctions Screening Matches,EMEA,Compliance,rate,10,26,Reported
Case Backlog Volume,EMEA,Compliance,%,9,7,Calculated
Transaction Monitoring Alerts,APAC,AFC Ops,rate,69,85,Reported
Adverse Media Hits,LATAM,Risk Analytics,rate,50,60,Estimated
SAR Filing Timeliness,LATAM,Risk Analytics,score,25,26,Reported
EDD Completion Rate,NA,Compliance,count,2330,1725,Calculated
Custom Metric 13,APAC,Compliance,score,45,32,Reported
Custom Metric 14,NA,Compliance,count,91,103,Reported
Custom Metric 15,EMEA,Compliance,count,280,902,Estimated
Custom Metric 16,NA,AML Investigations,rate,24,9,Estimated
Custom Metric 17,LATAM,AML Investigations,count,474,1013,Calculated
Custom Metric 18,EMEA,AFC Ops,count,1003,1193,Reported
Custom Metric 19,EMEA,AML Investigations,count,2213,2888,Calculated
Custom Metric 20,LATAM,Compliance,rate,19,28,Reported
Custom Metric 21,LATAM,AML Investigations,%,25,35,Estimated
Custom Metric 22,EMEA,Risk Analytics,score,54,48,Reported
Custom Metric 23,NA,AFC Ops,rate,95,82,Calculated
Custom Metric 24,NA,AML Investigations,count,1905,2634,Reported
Custom Metric 25,LATAM,Risk Analytics,count,530,992,Estimated
Custom Metric 26,APAC,Risk Analytics,rate,68,83,Reported
Custom Metric 27,APAC,Compliance,count,1509,893,Estimated
Custom Metric 28,LATAM,Risk Analytics,%,95,98,Calculated
Custom Metric 29,LATAM,AML Investigations,rate,93,77,Reported
Custom Metric 30,EMEA,AML Investigations,count,1521,1313,Estimated
Custom Metric 31,EMEA,AML Investigations,%,92,105,Reported
Custom Metric 32,EMEA,AFC Ops,rate,5,4,Calculated
Custom Metric 33,APAC,AML Investigations,count,3709,3656,Reported
Custom Metric 34,APAC,AML Investigations,rate,64,55,Reported
Custom Metric 35,LATAM,Risk Analytics,rate,18,12,Calculated
Custom Metric 36,APAC,AML Investigations,count,2468,2421,Estimated
Custom Metric 37,EMEA,Risk Analytics,count,4290,3871,Estimated
Custom Metric 38,APAC,AFC Ops,%,34,35,Reported
Custom Metric 39,EMEA,Compliance,count,3794,4058,Reported
Custom Metric 40,APAC,AFC Ops,count,502,447,Reported
Custom Metric 41,LATAM,Risk Analytics,count,2451,2372,Reported
Custom Metric 42,NA,AML Investigations,score,88,81,Estimated
Custom Metric 43,APAC,Compliance,count,4196,3625,Reported
Custom Metric 44,APAC,AML Investigations,score,12,6,Estimated
Custom Metric 45,LATAM,Compliance,rate,78,89,Estimated
Custom Metric 46,NA,AFC Ops,score,41,40,Reported
Custom Metric 47,LATAM,AML Investigations,score,105,98,Estimated
Custom Metric 48,LATAM,AFC Ops,%,71,72,Reported
Custom Metric 49,APAC,AFC Ops,rate,60,59,Reported
Custom Metric 50,NA,Risk Analytics,count,3403,2744,Estimated
Custom Metric 51,LATAM,Compliance,score,74,86,Calculated
Custom Metric 52,APAC,AFC Ops,count,4917,4973,Calculated
Custom Metric 53,APAC,Risk Analytics,score,66,62,Reported
Custom Metric 54,EMEA,Compliance,count,820,1042,Estimated
Custom Metric 55,APAC,Compliance,score,6,22,Calculated
Custom Metric 56,NA,Compliance,count,3068,3651,Estimated
Custom Metric 57,APAC,Compliance,count,595,45,Calculated
Custom Metric 58,EMEA,AFC Ops,score,90,97,Calculated
Custom Metric 59,LATAM,Compliance,count,722,1313,Estimated
Custom Metric 60,NA,Compliance,count,3424,2771,Estimated
Custom Metric 61,NA,Compliance,%,93,97,Reported
Custom Metric 62,NA,Compliance,score,32,20,Reported
Custom Metric 63,NA,Risk Analytics,count,722,903,Estimated
