Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
False Positive Rate,NA,AFC Ops,%,20,33,Calculated
Transaction Monitoring Alerts,APAC,AML Investigations,rate,63,51,Reported
Alert Clearance SLA Breaches,LATAM,AFC Ops,count,3054,2417,Calculated
PEP Screening Hits,NA,Risk Analytics,count,1665,2300,Estimated
Adverse Media Hits,APAC,Compliance,score,50,59,Estimated
EDD Completion Rate,LATAM,Compliance,rate,3,5,Estimated
STR Quality Score,NA,AFC Ops,rate,59,56,Estimated
Sanctions Screening Matches,LATAM,AFC Ops,rate,85,81,Estimated
High-Risk Customer Count,LATAM,Compliance,%,45,40,Calculated
Case Backlog Volume,EMEA,Risk Analytics,%,37,24,Calculated
KYC Exceptions Rate,EMEA,AML Investigations,rate,16,13,Calculated
SAR Filing Timeliness,APAC,Risk Analytics,count,2053,1412,Estimated
Custom Metric 13,NA,AFC Ops,rate,48,58,Estimated
Custom Metric 14,EMEA,Compliance,count,2379,1708,Estimated
Custom Metric 15,LATAM,AML Investigations,score,40,33,Reported
Custom Metric 16,APAC,AFC Ops,%,22,24,Calculated
Custom Metric 17,EMEA,AFC Ops,count,1605,1411,Reported
Custom Metric 18,LATAM,Risk Analytics,score,0,0,Estimated
Custom Metric 19,EMEA,Compliance,count,2297,2439,Reported
Custom Metric 20,NA,AML Investigations,%,30,23,Reported
Custom Metric 21,APAC,Risk Analytics,score,28,28,Reported
Custom Metric 22,EMEA,Risk Analytics,count,3053,3470,Reported
Custom Metric 23,LATAM,AML Investigations,rate,31,34,Estimated
Custom Metric 24,APAC,AFC Ops,%,76,82,Estimated
Custom Metric 25,LATAM,Risk Analytics,score,96,95,Reported
Custom Metric 26,LATAM,Risk Analytics,score,39,53,Reported
Custom Metric 27,LATAM,Risk Analytics,count,2766,2811,Calculated
Custom Metric 28,NA,Compliance,score,11,13,Calculated
Custom Metric 29,LATAM,AFC Ops,score,20,19,Reported
Custom Metric 30,NA,AFC Ops,score,16,12,Calculated
Custom Metric 31,NA,AFC Ops,rate,37,39,Estimated
Custom Metric 32,LATAM,AFC Ops,%,17,17,Estimated
Custom Metric 33,EMEA,AML Investigations,%,19,14,Estimated
Custom Metric 34,NA,Compliance,%,13,0,Calculated
Custom Metric 35,APAC,AML Investigations,score,27,36,Reported
Custom Metric 36,NA,AML Investigations,score,13,25,Calculated
Custom Metric 37,LATAM,Risk Analytics,count,4310,4300,Estimated
Custom Metric 38,NA,Risk Analytics,rate,26,45,Calculated
Custom Metric 39,NA,Compliance,count,553,0,Reported
Custom Metric 40,APAC,Compliance,rate,91,80,Estimated
Custom Metric 41,NA,AML Investigations,%,21,25,Calculated
