Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
EDD Completion Rate,APAC,Risk Analytics,count,4183,3750,Reported
SAR Filing Timeliness,NA,AFC Ops,score,44,59,Estimated
Alert Clearance SLA Breaches,EMEA,Risk Analytics,count,2452,2200,Calculated
STR Quality Score,LATAM,AFC Ops,count,2434,1908,Estimated
High-Risk Customer Count,NA,Compliance,rate,35,41,Reported
Case Backlog Volume,EMEA,Compliance,count,1672,1876,Calculated
Sanctions Screening Matches,APAC,AML Investigations,%,89,92,Reported
PEP Screening Hits,APAC,Risk Analytics,count,2024,1730,Calculated
Transaction Monitoring Alerts,NA,AML Investigations,score,69,66,Estimated
Adverse Media Hits,NA,Risk Analytics,count,1255,1464,Calculated
KYC Exceptions Rate,NA,AFC Ops,%,88,97,Calculated
False Positive Rate,APAC,AFC Ops,score,0,0,Reported
Custom Metric 13,APAC,Risk Analytics,%,1,5,Calculated
Custom Metric 14,LATAM,Risk Analytics,%,36,42,Calculated
Custom Metric 15,EMEA,AML Investigations,%,50,61,Calculated
Custom Metric 16,EMEA,AFC Ops,%,34,34,Calculated
Custom Metric 17,EMEA,Compliance,count,1007,614,Estimated
Custom Metric 18,APAC,Compliance,count,4073,4522,Calculated
Custom Metric 19,EMEA,Risk Analytics,%,40,41,Estimated
Custom Metric 20,NA,Risk Analytics,count,1048,976,Calculated
Custom Metric 21,NA,Risk Analytics,score,17,20,Reported
Custom Metric 22,NA,AFC Ops,score,28,22,Calculated
Custom Metric 23,APAC,Risk Analytics,score,39,27,Estimated
Custom Metric 24,NA,Risk Analytics,count,2139,2075,Reported
Custom Metric 25,EMEA,AML Investigations,%,84,73,Estimated
Custom Metric 26,NA,AML Investigations,%,16,33,Reported
Custom Metric 27,NA,Risk Analytics,score,86,76,Reported
Custom Metric 28,NA,AFC Ops,count,3521,2891,Calculated
Custom Metric 29,NA,Compliance,count,4552,5215,Reported
Custom Metric 30,APAC,AFC Ops,count,4338,4787,Reported
Custom Metric 31,LATAM,AFC Ops,rate,50,45,Reported
Custom Metric 32,EMEA,Compliance,rate,41,40,Reported
Custom Metric 33,LATAM,Compliance,rate,63,63,Calculated
Custom Metric 34,EMEA,AFC Ops,rate,10,6,Calculated
Custom Metric 35,EMEA,Risk Analytics,%,62,53,Calculated
Custom Metric 36,NA,Risk Analytics,score,18,10,Estimated
Custom Metric 37,LATAM,AML Investigations,%,91,85,Calculated
Custom Metric 38,EMEA,AFC Ops,count,1029,508,Reported
Custom Metric 39,LATAM,AML Investigations,count,986,686,Calculated
Custom Metric 40,LATAM,AML Investigations,score,14,18,Reported
Custom Metric 41,NA,AML Investigations,score,32,20,Estimated
Custom Metric 42,LATAM,AFC Ops,%,95,93,Calculated
Custom Metric 43,EMEA,Risk Analytics,%,102,108,Reported
Custom Metric 44,NA,AML Investigations,%,103,104,Estimated
Custom Metric 45,NA,AFC Ops,%,94,94,Calculated
Custom Metric 46,APAC,AFC Ops,count,804,1099,Estimated
Custom Metric 47,EMEA,AML Investigations,%,35,45,Estimated
Custom Metric 48,LATAM,AML Investigations,count,3014,3586,Reported
Custom Metric 49,LATAM,AFC Ops,score,21,23,Reported
