Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Case Backlog Volume,APAC,AML Investigations,score,61,60,Estimated
Transaction Monitoring Alerts,APAC,AML Investigations,count,1271,670,Calculated
EDD Completion Rate,EMEA,Risk Analytics,score,7,8,Calculated
PEP Screening Hits,EMEA,AML Investigations,rate,44,60,Calculated
High-Risk Customer Count,LATAM,Risk Analytics,count,3971,3518,Reported
KYC Exceptions Rate,NA,AFC Ops,score,71,82,Estimated
SAR Filing Timeliness,EMEA,AML Investigations,%,78,72,Reported
Alert Clearance SLA Breaches,LATAM,Compliance,count,57,0,Calculated
False Positive Rate,EMEA,Compliance,score,68,78,Estimated
STR Quality Score,NA,Risk Analytics,%,38,51,Estimated
Adverse Media Hits,APAC,Compliance,count,2447,2993,Calculated
Sanctions Screening Matches,APAC,Compliance,rate,41,33,Reported
Custom Metric 13,LATAM,AFC Ops,count,4661,5266,Estimated
Custom Metric 14,LATAM,Compliance,score,4,6,Reported
Custom Metric 15,NA,AFC Ops,count,1099,1708,Estimated
Custom Metric 16,APAC,Risk Analytics,%,55,57,Estimated
Custom Metric 17,EMEA,Risk Analytics,count,2716,2627,Calculated
Custom Metric 18,NA,AFC Ops,score,4,8,Reported
Custom Metric 19,NA,Compliance,%,36,25,Estimated
Custom Metric 20,LATAM,AFC Ops,count,4415,3948,Reported
Custom Metric 21,NA,AML Investigations,count,979,1191,Estimated
Custom Metric 22,EMEA,Risk Analytics,score,24,13,Calculated
Custom Metric 23,LATAM,Risk Analytics,score,8,4,Estimated
Custom Metric 24,APAC,AFC Ops,score,41,43,Calculated
Custom Metric 25,LATAM,AML Investigations,score,41,44,Estimated
Custom Metric 26,EMEA,Compliance,count,2997,2306,Estimated
Custom Metric 27,LATAM,Risk Analytics,score,80,77,Estimated
Custom Metric 28,LATAM,Risk Analytics,count,3684,3860,Reported
Custom Metric 29,EMEA,Risk Analytics,count,4713,4854,Reported
Custom Metric 30,APAC,Compliance,%,49,56,Reported
Custom Metric 31,NA,Compliance,count,868,1226,Reported
Custom Metric 32,EMEA,Risk Analytics,score,62,70,Reported
Custom Metric 33,APAC,Compliance,count,2130,1971,Reported
Custom Metric 34,EMEA,Compliance,count,2774,2203,Estimated
Custom Metric 35,NA,AML Investigations,score,66,80,Reported
Custom Metric 36,APAC,Compliance,rate,85,70,Estimated
Custom Metric 37,EMEA,AFC Ops,%,94,92,Reported
Custom Metric 38,EMEA,Risk Analytics,score,77,69,Estimated
Custom Metric 39,NA,Risk Analytics,%,20,20,Estimated
Custom Metric 40,LATAM,AFC Ops,rate,25,36,Calculated
Custom Metric 41,APAC,Compliance,rate,3,2,Calculated
Custom Metric 42,APAC,Compliance,%,77,75,Calculated
Custom Metric 43,APAC,Compliance,rate,54,55,Reported
Custom Metric 44,EMEA,Risk Analytics,count,4917,4781,Reported
Custom Metric 45,EMEA,AFC Ops,score,98,94,Calculated
Custom Metric 46,LATAM,AML Investigations,count,3969,4561,Estimated
Custom Metric 47,APAC,AFC Ops,count,4501,4253,Estimated
Custom Metric 48,EMEA,Compliance,score,68,71,Calculated
Custom Metric 49,EMEA,Risk Analytics,count,2474,1708,Calculated
Custom Metric 50,NA,Compliance,rate,9,15,Estimated
Custom Metric 51,EMEA,Compliance,count,740,1278,Estimated
Custom Metric 52,LATAM,Compliance,score,75,69,Estimated
Custom Metric 53,APAC,AML Investigations,score,81,75,Calculated
Custom Metric 54,EMEA,Compliance,rate,56,63,Reported
Custom Metric 55,LATAM,Risk Analytics,count,2488,2384,Calculated
Custom Metric 56,EMEA,Compliance,score,27,26,Calculated
Custom Metric 57,NA,AML Investigations,%,80,78,Reported
Custom Metric 58,LATAM,AML Investigations,rate,95,108,Reported
Custom Metric 59,LATAM,AML Investigations,rate,97,93,Reported
Custom Metric 60,LATAM,AML Investigations,score,79,66,Reported
Custom Metric 61,NA,Compliance,%,47,63,Calculated
Custom Metric 62,APAC,AFC Ops,rate,18,28,Calculated
Custom Metric 63,LATAM,Compliance,count,553,534,Reported
Custom Metric 64,LATAM,Risk Analytics,rate,83,81,Reported
Custom Metric 65,LATAM,AML Investigations,score,24,25,Reported
Custom Metric 66,EMEA,Compliance,count,1393,2136,Calculated
Custom Metric 67,EMEA,Risk Analytics,count,1128,636,Calculated
Custom Metric 68,APAC,AFC Ops,count,1215,1389,Estimated
Custom Metric 69,EMEA,Risk Analytics,count,2915,2179,Reported
Custom Metric 70,NA,AML Investigations,count,2791,2167,Calculated
