Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
SAR Filing Timeliness,EMEA,AFC Ops,rate,65,64,Calculated
Sanctions Screening Matches,LATAM,Risk Analytics,score,63,65,Reported
PEP Screening Hits,NA,AML Investigations,rate,24,27,Estimated
Adverse Media Hits,EMEA,Compliance,count,2932,3030,Reported
EDD Completion Rate,LATAM,Risk Analytics,count,737,626,Reported
High-Risk Customer Count,LATAM,Risk Analytics,%,71,77,Calculated
KYC Exceptions Rate,LATAM,Risk Analytics,score,34,43,Reported
Case Backlog Volume,EMEA,AFC Ops,count,1991,2079,Calculated
False Positive Rate,APAC,AML Investigations,score,10,0,Reported
Transaction Monitoring Alerts,EMEA,AML Investigations,rate,68,67,Calculated
Alert Clearance SLA Breaches,NA,Compliance,count,126,1,Estimated
STR Quality Score,LATAM,Compliance,rate,49,41,Calculated
Custom Metric 13,LATAM,AFC Ops,rate,80,93,Reported
Custom Metric 14,LATAM,AFC Ops,count,860,1011,Reported
Custom Metric 15,LATAM,Compliance,rate,66,66,Estimated
Custom Metric 16,LATAM,AFC Ops,%,17,19,Reported
Custom Metric 17,LATAM,Compliance,rate,88,81,Estimated
Custom Metric 18,APAC,Compliance,%,17,8,Calculated
Custom Metric 19,APAC,Risk Analytics,rate,37,37,Estimated
Custom Metric 20,NA,AFC Ops,count,1242,862,Reported
Custom Metric 21,EMEA,AML Investigations,rate,47,43,Reported
Custom Metric 22,NA,Compliance,%,87,81,Calculated
Custom Metric 23,LATAM,Compliance,count,2824,3299,Estimated
Custom Metric 24,APAC,AFC Ops,count,2108,2302,Calculated
Custom Metric 25,EMEA,Compliance,score,71,70,Calculated
Custom Metric 26,EMEA,AFC Ops,rate,11,11,Calculated
Custom Metric 27,APAC,Risk Analytics,rate,75,84,Reported
Custom Metric 28,EMEA,AFC Ops,score,50,61,Reported
Custom Metric 29,LATAM,Compliance,count,3391,3946,Calculated
Custom Metric 30,EMEA,Risk Analytics,score,52,45,Calculated
Custom Metric 31,APAC,Risk Analytics,score,10,8,Estimated
Custom Metric 32,EMEA,Compliance,count,4330,4527,Reported
Custom Metric 33,APAC,Risk Analytics,%,90,85,Reported
Custom Metric 34,EMEA,AFC Ops,rate,67,74,Reported
Custom Metric 35,NA,AFC Ops,rate,53,66,Reported
Custom Metric 36,LATAM,Risk Analytics,count,2124,2691,Reported
Custom Metric 37,LATAM,AFC Ops,%,90,93,Calculated
Custom Metric 38,LATAM,Risk Analytics,rate,39,32,Reported
Custom Metric 39,APAC,AML Investigations,score,22,16,Estimated
Custom Metric 40,LATAM,Compliance,score,102,101,Reported
Custom Metric 41,LATAM,Compliance,score,74,87,Reported
Custom Metric 42,NA,AFC Ops,count,3866,4499,Calculated
Custom Metric 43,EMEA,Risk Analytics,%,26,32,Calculated
Custom Metric 44,EMEA,AML Investigations,rate,28,27,Calculated
Custom Metric 45,EMEA,AML Investigations,count,3477,2850,Estimated
Custom Metric 46,APAC,AFC Ops,score,0,2,Reported
Custom Metric 47,APAC,Risk Analytics,rate,76,78,Reported
Custom Metric 48,EMEA,Compliance,rate,4,2,Calculated
Custom Metric 49,EMEA,Risk Analytics,%,71,75,Estimated
Custom Metric 50,NA,AML Investigations,count,2557,2686,Estimated
Custom Metric 51,LATAM,AML Investigations,count,3121,3529,Estimated
Custom Metric 52,EMEA,Risk Analytics,score,4,8,Reported
Custom Metric 53,LATAM,Risk Analytics,%,101,103,Reported
Custom Metric 54,APAC,Compliance,score,5,0,Calculated
Custom Metric 55,APAC,AFC Ops,count,4389,4024,Calculated
Custom Metric 56,APAC,AFC Ops,score,0,10,Estimated
Custom Metric 57,APAC,AML Investigations,%,16,21,Reported
Custom Metric 58,APAC,Risk Analytics,score,70,71,Reported
Custom Metric 59,EMEA,AFC Ops,count,2781,2059,Estimated
Custom Metric 60,LATAM,AML Investigations,score,104,97,Estimated
Custom Metric 61,NA,AML Investigations,score,58,58,Estimated
Custom Metric 62,LATAM,AFC Ops,count,1224,1086,Calculated
Custom Metric 63,EMEA,AFC Ops,rate,37,47,Estimated
Custom Metric 64,LATAM,Risk Analytics,count,4587,4314,Reported
Custom Metric 65,LATAM,Risk Analytics,score,42,38,Reported
Custom Metric 66,APAC,AFC Ops,count,1996,1708,Reported
Custom Metric 67,EMEA,Risk Analytics,score,93,103,Estimated
Custom Metric 68,LATAM,Compliance,rate,5,11,Reported
Custom Metric 69,LATAM,AFC Ops,%,51,35,Estimated
Custom Metric 70,APAC,AFC Ops,%,94,88,Reported
Custom Metric 71,LATAM,AML Investigations,score,57,72,Calculated
Custom Metric 72,EMEA,Compliance,rate,62,51,Reported
Custom Metric 73,EMEA,AFC Ops,score,23,12,Reported
Custom Metric 74,APAC,Risk Analytics,%,8,2,Reported
Custom Metric 75,LATAM,AML Investigations,rate,79,68,Estimated
Custom Metric 76,LATAM,AML Investigations,%,57,52,Reported
Custom Metric 77,APAC,AML Investigations,%,41,37,Estimated
Custom Metric 78,NA,AFC Ops,count,3389,3835,Estimated
Custom Metric 79,NA,Risk Analytics,score,47,40,Estimated
Custom Metric 80,LATAM,AML Investigations,%,65,81,Calculated
Custom Metric 81,EMEA,Compliance,%,84,87,Calculated
Custom Metric 82,LATAM,AML Investigations,%,39,39,Estimated
Custom Metric 83,APAC,AML Investigations,rate,96,87,Estimated
Custom Metric 84,LATAM,AML Investigations,rate,43,35,Reported
Custom Metric 85,APAC,Compliance,%,82,90,Calculated
Custom Metric 86,EMEA,AML Investigations,count,817,890,Reported
Custom Metric 87,LATAM,Compliance,score,82,70,Calculated
Custom Metric 88,APAC,Compliance,score,81,79,Reported
Custom Metric 89,LATAM,AML Investigations,score,24,39,Estimated
Custom Metric 90,NA,Compliance,rate,27,25,Calculated
Custom Metric 91,NA,AFC Ops,rate,30,31,Calculated
Custom Metric 92,LATAM,Risk Analytics,rate,41,27,Reported
Custom Metric 93,EMEA,AML Investigations,rate,65,58,Calculated
Custom Metric 94,APAC,Compliance,count,4254,4018,Calculated
Custom Metric 95,NA,Risk Analytics,%,1,1,Estimated
Custom Metric 96,APAC,Risk Analytics,%,14,19,Calculated
Custom Metric 97,LATAM,AML Investigations,score,43,49,Reported
Custom Metric 98,NA,Compliance,rate,70,85,Reported
Custom Metric 99,EMEA,AFC Ops,count,2640,2426,Estimated
Custom Metric 100,EMEA,Risk Analytics,rate,67,61,Reported
Custom Metric 101,LATAM,Compliance,count,1246,995,Reported
Custom Metric 102,EMEA,AFC Ops,rate,88,90,Reported
Custom Metric 103,EMEA,AFC Ops,%,55,63,Calculated
Custom Metric 104,APAC,Compliance,count,1994,2730,Estimated
Custom Metric 105,NA,Compliance,count,3885,3673,Reported
Custom Metric 106,EMEA,AML Investigations,count,1368,1845,Calculated
Custom Metric 107,LATAM,AML Investigations,score,102,93,Estimated
Custom Metric 108,APAC,Compliance,%,87,97,Reported
Custom Metric 109,APAC,AFC Ops,count,1423,1370,Estimated
Custom Metric 110,NA,Compliance,count,4412,4992,Estimated
Custom Metric 111,NA,Compliance,count,3044,2316,Calculated
Custom Metric 112,LATAM,Compliance,rate,89,78,Reported
Custom Metric 113,LATAM,AML Investigations,count,477,413,Calculated
Custom Metric 114,EMEA,AML Investigations,count,4383,4693,Estimated
Custom Metric 115,LATAM,Compliance,rate,92,77,Estimated
Custom Metric 116,LATAM,Compliance,%,61,71,Estimated
Custom Metric 117,LATAM,Risk Analytics,%,67,83,Reported
Custom Metric 118,APAC,Risk Analytics,count,1717,1430,Calculated
Custom Metric 119,APAC,Compliance,%,60,76,Calculated
Custom Metric 120,LATAM,Risk Analytics,%,43,41,Reported
Custom Metric 121,LATAM,AFC Ops,score,83,81,Calculated
Custom Metric 122,LATAM,Risk Analytics,%,90,105,Estimated
Custom Metric 123,NA,AML Investigations,count,3038,3752,Estimated
Custom Metric 124,NA,Compliance,score,74,60,Estimated
Custom Metric 125,LATAM,AFC Ops,%,8,11,Reported
Custom Metric 126,LATAM,Compliance,count,2380,2086,Calculated
Custom Metric 127,LATAM,AML Investigations,rate,79,72,Calculated
Custom Metric 128,LATAM,AML Investigations,score,22,38,Estimated
Custom Metric 129,LATAM,Compliance,count,2826,3145,Calculated
Custom Metric 130,NA,AFC Ops,%,0,2,Calculated
Custom Metric 131,EMEA,AFC Ops,score,88,83,Reported
Custom Metric 132,APAC,AFC Ops,count,58,618,Calculated
Custom Metric 133,EMEA,AML Investigations,rate,93,86,Reported
Custom Metric 134,LATAM,Compliance,%,94,86,Calculated
Custom Metric 135,EMEA,AFC Ops,%,15,7,Reported
Custom Metric 136,LATAM,AFC Ops,count,4118,4194,Reported
Custom Metric 137,APAC,AML Investigations,rate,43,45,Calculated
Custom Metric 138,LATAM,Compliance,%,88,92,Estimated
Custom Metric 139,APAC,Risk Analytics,%,34,31,Reported
Custom Metric 140,NA,Compliance,%,94,102,Estimated
Custom Metric 141,LATAM,Compliance,rate,25,8,Reported
Custom Metric 142,APAC,AFC Ops,count,1770,2416,Reported
Custom Metric 143,NA,Compliance,rate,52,60,Calculated
Custom Metric 144,APAC,AML Investigations,count,4106,3578,Reported
Custom Metric 145,APAC,AFC Ops,%,32,49,Reported
Custom Metric 146,APAC,AFC Ops,score,27,39,Reported
Custom Metric 147,NA,AML Investigations,rate,33,24,Calculated
Custom Metric 148,EMEA,Compliance,count,858,370,Calculated
Custom Metric 149,LATAM,AFC Ops,count,3900,4456,Estimated
Custom Metric 150,APAC,AFC Ops,rate,38,38,Calculated
Custom Metric 151,APAC,AFC Ops,rate,12,15,Reported
