Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
False Positive Rate,APAC,Compliance,rate,71,78,Calculated
Adverse Media Hits,EMEA,Risk Analytics,score,59,64,Calculated
Case Backlog Volume,APAC,Risk Analytics,count,4811,4109,Estimated
High-Risk Customer Count,APAC,AFC Ops,rate,34,40,Reported
PEP Screening Hits,NA,Compliance,count,212,833,Estimated
Alert Clearance SLA Breaches,EMEA,AML Investigations,rate,15,5,Estimated
STR Quality Score,EMEA,Compliance,score,75,76,Estimated
SAR Filing Timeliness,LATAM,Risk Analytics,count,3098,2862,Calculated
KYC Exceptions Rate,EMEA,AFC Ops,count,4647,5007,Estimated
EDD Completion Rate,LATAM,Risk Analytics,%,90,86,Estimated
Transaction Monitoring Alerts,NA,Compliance,%,51,42,Reported
Sanctions Screening Matches,NA,AML Investigations,count,2880,2782,Reported
Custom Metric 13,NA,AML Investigations,count,4856,5649,Reported
Custom Metric 14,LATAM,AFC Ops,count,3135,2888,Calculated
Custom Metric 15,LATAM,AFC Ops,count,2784,2867,Calculated
Custom Metric 16,LATAM,Compliance,count,83,0,Estimated
Custom Metric 17,APAC,AML Investigations,count,3248,3964,Estimated
Custom Metric 18,NA,Compliance,rate,17,3,Reported
Custom Metric 19,EMEA,Risk Analytics,count,2224,1734,Estimated
Custom Metric 20,LATAM,AFC Ops,rate,58,50,Calculated
Custom Metric 21,EMEA,Compliance,count,723,730,Calculated
Custom Metric 22,LATAM,Risk Analytics,rate,78,97,Estimated
Custom Metric 23,LATAM,AML Investigations,rate,8,9,Reported
Custom Metric 24,LATAM,Risk Analytics,score,56,51,Reported
Custom Metric 25,APAC,AFC Ops,count,4003,3858,Reported
Custom Metric 26,EMEA,Risk Analytics,count,2995,2928,Estimated
Custom Metric 27,LATAM,Risk Analytics,score,13,18,Calculated
Custom Metric 28,EMEA,AML Investigations,rate,0,11,Reported
Custom Metric 29,EMEA,Risk Analytics,%,78,71,Reported
Custom Metric 30,NA,AFC Ops,rate,35,34,Estimated
Custom Metric 31,APAC,AFC Ops,%,58,62,Reported
Custom Metric 32,EMEA,Compliance,count,2527,2689,Estimated
Custom Metric 33,EMEA,Compliance,%,83,70,Reported
Custom Metric 34,LATAM,AML Investigations,rate,85,69,Estimated
Custom Metric 35,NA,AML Investigations,score,42,38,Reported
Custom Metric 36,APAC,AML Investigations,rate,84,78,Reported
Custom Metric 37,APAC,Risk Analytics,score,54,47,Calculated
Custom Metric 38,APAC,AFC Ops,score,90,96,Reported
Custom Metric 39,EMEA,AML Investigations,rate,86,74,Estimated
Custom Metric 40,APAC,AML Investigations,count,591,719,Calculated
Custom Metric 41,NA,Compliance,rate,0,11,Calculated
Custom Metric 42,LATAM,Risk Analytics,score,37,17,Calculated
Custom Metric 43,APAC,Compliance,count,3767,3919,Calculated
Custom Metric 44,EMEA,Risk Analytics,count,746,640,Estimated
Custom Metric 45,EMEA,Compliance,rate,8,18,Estimated
Custom Metric 46,EMEA,Risk Analytics,score,83,80,Calculated
Custom Metric 47,APAC,Compliance,rate,53,47,Estimated
Custom Metric 48,EMEA,Compliance,score,38,43,Estimated
Custom Metric 49,EMEA,Risk Analytics,count,4229,4281,Calculated
Custom Metric 50,EMEA,Risk Analytics,count,2293,2104,Calculated
Custom Metric 51,APAC,AFC Ops,rate,18,16,Reported
Custom Metric 52,LATAM,Compliance,score,13,2,Estimated
Custom Metric 53,NA,Risk Analytics,score,86,73,Estimated
Custom Metric 54,APAC,AFC Ops,rate,23,25,Calculated
Custom Metric 55,EMEA,Risk Analytics,count,1327,2117,Estimated
Custom Metric 56,LATAM,AFC Ops,%,71,73,Calculated
Custom Metric 57,LATAM,Compliance,score,92,88,Calculated
Custom Metric 58,EMEA,Risk Analytics,count,4513,4811,Estimated
Custom Metric 59,NA,Compliance,rate,10,19,Calculated
Custom Metric 60,NA,Compliance,count,708,1046,Estimated
Custom Metric 61,EMEA,AFC Ops,count,2639,2291,Calculated
Custom Metric 62,EMEA,Compliance,count,1943,2408,Estimated
Custom Metric 63,EMEA,AFC Ops,count,1206,826,Estimated
Custom Metric 64,EMEA,Risk Analytics,%,40,34,Calculated
Custom Metric 65,APAC,Risk Analytics,count,3809,3589,Calculated
Custom Metric 66,NA,Risk Analytics,score,38,46,Calculated
Custom Metric 67,NA,AFC Ops,%,46,49,Estimated
Custom Metric 68,EMEA,Risk Analytics,rate,47,45,Reported
Custom Metric 69,APAC,Compliance,count,2947,3516,Reported
Custom Metric 70,LATAM,AML Investigations,rate,68,69,Estimated
Custom Metric 71,APAC,AFC Ops,%,42,38,Calculated
Custom Metric 72,NA,Compliance,count,1221,1380,Reported
Custom Metric 73,LATAM,Risk Analytics,score,33,30,Reported
Custom Metric 74,LATAM,Compliance,%,85,99,Estimated
Custom Metric 75,LATAM,Risk Analytics,rate,87,73,Calculated
Custom Metric 76,LATAM,AML Investigations,rate,46,53,Calculated
Custom Metric 77,NA,Compliance,count,2334,2312,Estimated
Custom Metric 78,LATAM,Risk Analytics,score,75,66,Reported
Custom Metric 79,APAC,Compliance,%,89,86,Calculated
Custom Metric 80,APAC,Compliance,rate,23,27,Estimated
