Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Transaction Monitoring Alerts,APAC,Risk Analytics,score,21,24,Reported
Adverse Media Hits,LATAM,AML Investigations,score,84,84,Calculated
STR Quality Score,NA,Compliance,count,4032,3238,Estimated
High-Risk Customer Count,APAC,AFC Ops,rate,57,63,Estimated
False Positive Rate,LATAM,Compliance,rate,102,88,Reported
Sanctions Screening Matches,LATAM,Risk Analytics,score,13,21,Estimated
KYC Exceptions Rate,LATAM,Compliance,%,37,41,Calculated
EDD Completion Rate,LATAM,Risk Analytics,score,83,84,Reported
Case Backlog Volume,LATAM,AFC Ops,%,19,15,Reported
Alert Clearance SLA Breaches,NA,Risk Analytics,%,95,90,Calculated
PEP Screening Hits,LATAM,AFC Ops,count,1244,2003,Calculated
SAR Filing Timeliness,NA,AML Investigations,count,788,97,Calculated
Custom Metric 13,LATAM,AFC Ops,count,2068,2816,Estimated
Custom Metric 14,NA,Compliance,score,6,2,Reported
Custom Metric 15,LATAM,AFC Ops,score,34,34,Estimated
Custom Metric 16,APAC,Compliance,rate,35,19,Reported
Custom Metric 17,APAC,AFC Ops,score,28,31,Calculated
Custom Metric 18,NA,Compliance,count,3655,4016,Reported
Custom Metric 19,LATAM,Compliance,count,103,87,Estimated
Custom Metric 20,NA,Risk Analytics,score,40,40,Calculated
Custom Metric 21,APAC,Risk Analytics,rate,92,93,Reported
Custom Metric 22,NA,AFC Ops,count,511,1194,Calculated
Custom Metric 23,APAC,AML Investigations,%,24,24,Estimated
Custom Metric 24,LATAM,Compliance,%,86,99,Reported
Custom Metric 25,NA,Risk Analytics,rate,45,41,Reported
Custom Metric 26,APAC,Risk Analytics,count,4501,4683,Reported
Custom Metric 27,EMEA,AML Investigations,count,572,1365,Estimated
Custom Metric 28,LATAM,AML Investigations,%,40,52,Reported
Custom Metric 29,LATAM,AML Investigations,count,2025,1320,Estimated
Custom Metric 30,NA,AFC Ops,score,20,24,Estimated
Custom Metric 31,EMEA,Risk Analytics,rate,12,8,Estimated
Custom Metric 32,EMEA,Risk Analytics,count,4425,4049,Estimated
Custom Metric 33,NA,AFC Ops,%,34,28,Reported
Custom Metric 34,APAC,AML Investigations,rate,26,17,Estimated
Custom Metric 35,APAC,Risk Analytics,score,79,96,Calculated
Custom Metric 36,APAC,Risk Analytics,score,76,76,Reported
Custom Metric 37,LATAM,AML Investigations,count,2981,3628,Calculated
Custom Metric 38,EMEA,Risk Analytics,%,55,55,Reported
Custom Metric 39,APAC,AFC Ops,count,3261,3095,Reported
Custom Metric 40,APAC,AML Investigations,%,0,0,Reported
Custom Metric 41,APAC,Compliance,score,11,18,Reported
Custom Metric 42,LATAM,Compliance,score,58,57,Estimated
Custom Metric 43,EMEA,AML Investigations,count,964,986,Calculated
Custom Metric 44,NA,Risk Analytics,count,2509,1834,Estimated
Custom Metric 45,APAC,AML Investigations,%,93,92,Reported
Custom Metric 46,APAC,AML Investigations,rate,48,36,Estimated
Custom Metric 47,NA,Risk Analytics,count,1489,1737,Estimated
Custom Metric 48,APAC,AML Investigations,score,7,15,Estimated
Custom Metric 49,LATAM,AFC Ops,%,61,54,Estimated
Custom Metric 50,NA,Risk Analytics,score,84,78,Reported
Custom Metric 51,APAC,AFC Ops,score,87,91,Calculated
Custom Metric 52,EMEA,Risk Analytics,rate,64,59,Calculated
Custom Metric 53,NA,AML Investigations,rate,57,49,Calculated
Custom Metric 54,NA,AFC Ops,score,51,36,Reported
Custom Metric 55,EMEA,AML Investigations,count,247,599,Calculated
Custom Metric 56,NA,AFC Ops,count,3556,3548,Reported
Custom Metric 57,EMEA,AML Investigations,score,6,10,Estimated
Custom Metric 58,EMEA,Compliance,score,19,26,Estimated
Custom Metric 59,NA,Compliance,count,2210,1695,Calculated
Custom Metric 60,EMEA,Compliance,%,66,64,Reported
Custom Metric 61,APAC,Risk Analytics,count,3588,4314,Calculated
Custom Metric 62,NA,Risk Analytics,count,3376,3983,Estimated
Custom Metric 63,LATAM,AFC Ops,score,40,34,Calculated
Custom Metric 64,LATAM,Compliance,score,5,5,Estimated
Custom Metric 65,APAC,Risk Analytics,score,102,105,Calculated
Custom Metric 66,APAC,Risk Analytics,rate,30,27,Reported
Custom Metric 67,LATAM,Compliance,%,18,0,Estimated
Custom Metric 68,LATAM,Compliance,rate,69,62,Reported
Custom Metric 69,NA,Compliance,count,1162,405,Calculated
Custom Metric 70,NA,Compliance,%,53,50,Reported
Custom Metric 71,LATAM,Compliance,count,3997,3207,Estimated
Custom Metric 72,NA,Compliance,%,54,39,Calculated
Custom Metric 73,EMEA,AML Investigations,%,100,93,Reported
Custom Metric 74,NA,AML Investigations,score,39,33,Calculated
Custom Metric 75,EMEA,Compliance,%,11,11,Estimated
