Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Adverse Media Hits,APAC,Compliance,%,32,30,Reported
PEP Screening Hits,EMEA,Risk Analytics,count,2769,3319,Calculated
False Positive Rate,EMEA,AFC Ops,%,38,39,Calculated
SAR Filing Timeliness,APAC,Risk Analytics,count,214,413,Reported
Case Backlog Volume,EMEA,AML Investigations,count,2186,2747,Calculated
Sanctions Screening Matches,APAC,AFC Ops,score,5,17,Calculated
STR Quality Score,LATAM,AFC Ops,rate,32,43,Estimated
High-Risk Customer Count,LATAM,AML Investigations,count,606,1317,Estimated
EDD Completion Rate,NA,Compliance,score,54,68,Calculated
Transaction Monitoring Alerts,NA,Risk Analytics,rate,13,3,Reported
Alert Clearance SLA Breaches,NA,Compliance,rate,25,28,Calculated
KYC Exceptions Rate,EMEA,Compliance,rate,18,19,Reported
Custom Metric 13,EMEA,AFC Ops,rate,85,92,Calculated
Custom Metric 14,EMEA,Risk Analytics,count,157,831,Reported
Custom Metric 15,EMEA,AFC Ops,%,104,98,Estimated
Custom Metric 16,NA,Risk Analytics,%,57,38,Reported
Custom Metric 17,EMEA,AFC Ops,%,51,48,Reported
Custom Metric 18,LATAM,Compliance,count,2937,2523,Reported
Custom Metric 19,NA,AML Investigations,count,4364,3716,Estimated
Custom Metric 20,EMEA,Compliance,rate,98,100,Calculated
Custom Metric 21,LATAM,Compliance,%,50,49,Calculated
Custom Metric 22,APAC,Compliance,score,74,70,Calculated
Custom Metric 23,APAC,AML Investigations,count,2806,2656,Estimated
Custom Metric 24,APAC,AML Investigations,%,18,14,Estimated
Custom Metric 25,APAC,AML Investigations,count,4245,4015,Calculated
Custom Metric 26,EMEA,AML Investigations,rate,60,65,Calculated
Custom Metric 27,LATAM,AFC Ops,rate,60,53,Estimated
Custom Metric 28,EMEA,AFC Ops,%,96,87,Reported
Custom Metric 29,EMEA,Risk Analytics,%,63,54,Estimated
Custom Metric 30,APAC,Risk Analytics,count,3729,3049,Estimated
Custom Metric 31,NA,Compliance,score,13,16,Estimated
Custom Metric 32,APAC,AFC Ops,%,33,24,Calculated
Custom Metric 33,NA,AFC Ops,count,1811,2480,Reported
Custom Metric 34,LATAM,AML Investigations,%,66,81,Reported
