Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
High-Risk Customer Count,APAC,Compliance,count,2621,2411,Reported
Alert Clearance SLA Breaches,LATAM,AML Investigations,score,7,2,Calculated
Transaction Monitoring Alerts,APAC,AML Investigations,count,1157,512,Estimated
SAR Filing Timeliness,NA,AFC Ops,%,36,46,Estimated
EDD Completion Rate,EMEA,AFC Ops,rate,26,22,Reported
Sanctions Screening Matches,NA,Compliance,score,95,97,Calculated
False Positive Rate,NA,AFC Ops,rate,44,43,Reported
KYC Exceptions Rate,APAC,Compliance,rate,72,84,Reported
PEP Screening Hits,NA,AML Investigations,count,2081,1309,Reported
Adverse Media Hits,APAC,Compliance,%,81,77,Estimated
Case Backlog Volume,EMEA,Risk Analytics,rate,88,85,Reported
STR Quality Score,APAC,AFC Ops,score,91,87,Estimated
Custom Metric 13,LATAM,Risk Analytics,score,65,63,Reported
Custom Metric 14,NA,AFC Ops,count,588,1321,Calculated
Custom Metric 15,APAC,Risk Analytics,rate,58,50,Estimated
Custom Metric 16,APAC,AFC Ops,count,113,717,Reported
Custom Metric 17,LATAM,AFC Ops,rate,38,26,Calculated
Custom Metric 18,LATAM,Compliance,rate,5,8,Estimated
Custom Metric 19,LATAM,AML Investigations,%,12,0,Estimated
Custom Metric 20,LATAM,Compliance,count,2800,2029,Reported
Custom Metric 21,APAC,Risk Analytics,score,14,7,Estimated
Custom Metric 22,NA,Compliance,%,95,92,Estimated
Custom Metric 23,LATAM,AFC Ops,%,0,2,Calculated
Custom Metric 24,APAC,AFC Ops,count,2938,3618,Calculated
Custom Metric 25,NA,Compliance,count,807,1184,Reported
Custom Metric 26,LATAM,AML Investigations,count,3289,3689,Reported
Custom Metric 27,APAC,AML Investigations,score,25,29,Reported
Custom Metric 28,LATAM,Compliance,count,880,159,Calculated
Custom Metric 29,APAC,AFC Ops,score,75,75,Calculated
Custom Metric 30,EMEA,AML Investigations,rate,64,53,Estimated
Custom Metric 31,EMEA,Compliance,%,54,57,Calculated
Custom Metric 32,APAC,AFC Ops,score,74,66,Estimated
Custom Metric 33,EMEA,Risk Analytics,count,3665,4185,Estimated
Custom Metric 34,NA,AFC Ops,%,99,93,Reported
Custom Metric 35,EMEA,Compliance,count,3201,2990,Calculated
Custom Metric 36,APAC,AFC Ops,%,55,37,Calculated
Custom Metric 37,NA,AML Investigations,score,102,99,Reported
Custom Metric 38,APAC,AML Investigations,count,4436,5110,Reported
Custom Metric 39,NA,AML Investigations,count,2129,2097,Estimated
Custom Metric 40,NA,AML Investigations,count,2100,2285,Reported
Custom Metric 41,LATAM,Risk Analytics,count,412,141,Calculated
Custom Metric 42,EMEA,AML Investigations,score,89,92,Estimated
Custom Metric 43,APAC,AFC Ops,%,88,76,Calculated
Custom Metric 44,LATAM,AFC Ops,count,794,1531,Calculated
