Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Alert Clearance SLA Breaches,EMEA,Risk Analytics,%,58,62,Estimated
KYC Exceptions Rate,EMEA,AFC Ops,rate,23,21,Reported
Case Backlog Volume,EMEA,Compliance,count,2315,2866,Calculated
False Positive Rate,EMEA,AFC Ops,count,523,666,Reported
STR Quality Score,NA,AFC Ops,%,61,75,Calculated
PEP Screening Hits,EMEA,Compliance,score,93,81,Reported
EDD Completion Rate,NA,AFC Ops,%,38,45,Reported
Adverse Media Hits,EMEA,AFC Ops,count,3425,2863,Calculated
SAR Filing Timeliness,NA,Compliance,count,3842,4174,Reported
High-Risk Customer Count,NA,AML Investigations,count,3697,2954,Estimated
Transaction Monitoring Alerts,APAC,Risk Analytics,count,1426,1210,Calculated
Sanctions Screening Matches,EMEA,Compliance,count,491,387,Estimated
Custom Metric 13,APAC,Risk Analytics,%,51,62,Estimated
Custom Metric 14,NA,Risk Analytics,%,61,61,Reported
Custom Metric 15,LATAM,Compliance,score,26,17,Reported
Custom Metric 16,EMEA,AFC Ops,score,0,3,Calculated
Custom Metric 17,EMEA,Risk Analytics,rate,62,76,Reported
Custom Metric 18,LATAM,Risk Analytics,%,35,29,Estimated
Custom Metric 19,EMEA,AFC Ops,score,103,100,Calculated
Custom Metric 20,LATAM,AML Investigations,rate,15,17,Estimated
Custom Metric 21,EMEA,Risk Analytics,score,56,44,Calculated
Custom Metric 22,APAC,AFC Ops,%,14,26,Calculated
Custom Metric 23,NA,Compliance,rate,48,38,Calculated
Custom Metric 24,APAC,AML Investigations,%,24,34,Calculated
Custom Metric 25,APAC,Compliance,%,14,16,Reported
Custom Metric 26,APAC,Compliance,count,1843,1499,Estimated
Custom Metric 27,NA,Risk Analytics,rate,27,32,Reported
Custom Metric 28,APAC,AFC Ops,%,21,11,Reported
Custom Metric 29,NA,AML Investigations,count,1993,2466,Calculated
Custom Metric 30,APAC,AFC Ops,count,3063,3348,Estimated
Custom Metric 31,LATAM,Compliance,%,98,97,Estimated
Custom Metric 32,LATAM,Compliance,count,226,418,Calculated
Custom Metric 33,NA,Risk Analytics,score,43,46,Estimated
Custom Metric 34,LATAM,Risk Analytics,rate,86,84,Calculated
Custom Metric 35,NA,Risk Analytics,%,10,10,Calculated
Custom Metric 36,NA,AFC Ops,count,1043,1475,Reported
Custom Metric 37,LATAM,AFC Ops,rate,51,45,Estimated
Custom Metric 38,EMEA,Risk Analytics,%,54,57,Reported
Custom Metric 39,EMEA,Risk Analytics,%,76,81,Estimated
Custom Metric 40,LATAM,Risk Analytics,rate,99,91,Estimated
Custom Metric 41,LATAM,AFC Ops,count,4064,3448,Estimated
Custom Metric 42,APAC,AFC Ops,count,4627,5184,Calculated
Custom Metric 43,EMEA,AFC Ops,score,93,78,Reported
Custom Metric 44,APAC,AML Investigations,count,540,99,Calculated
Custom Metric 45,EMEA,AFC Ops,score,104,92,Estimated
Custom Metric 46,APAC,Compliance,score,63,55,Estimated
Custom Metric 47,EMEA,Risk Analytics,count,857,973,Reported
Custom Metric 48,EMEA,AML Investigations,%,69,67,Estimated
Custom Metric 49,NA,AML Investigations,count,3155,2809,Reported
Custom Metric 50,APAC,Risk Analytics,rate,81,78,Estimated
Custom Metric 51,LATAM,AML Investigations,count,1928,1780,Estimated
Custom Metric 52,NA,AFC Ops,%,83,68,Reported
Custom Metric 53,EMEA,Risk Analytics,count,182,362,Reported
Custom Metric 54,APAC,Compliance,rate,15,18,Estimated
Custom Metric 55,APAC,AML Investigations,count,1170,900,Estimated
Custom Metric 56,APAC,AML Investigations,count,3544,4127,Estimated
Custom Metric 57,LATAM,Risk Analytics,count,2591,3342,Estimated
Custom Metric 58,EMEA,Risk Analytics,%,66,76,Reported
Custom Metric 59,LATAM,AML Investigations,count,2327,1833,Calculated
Custom Metric 60,LATAM,AML Investigations,score,53,44,Reported
Custom Metric 61,APAC,AML Investigations,score,66,52,Calculated
Custom Metric 62,LATAM,AML Investigations,count,180,0,Calculated
Custom Metric 63,EMEA,Risk Analytics,score,54,55,Reported
Custom Metric 64,EMEA,AML Investigations,score,7,7,Reported
Custom Metric 65,LATAM,AFC Ops,score,24,29,Estimated
