Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
EDD Completion Rate,NA,AFC Ops,score,24,20,Estimated
KYC Exceptions Rate,APAC,Risk Analytics,rate,29,17,Estimated
Sanctions Screening Matches,NA,AML Investigations,rate,90,85,Calculated
Transaction Monitoring Alerts,LATAM,Risk Analytics,count,4990,4725,Calculated
Case Backlog Volume,APAC,AFC Ops,%,68,62,Estimated
Alert Clearance SLA Breaches,NA,AFC Ops,count,436,227,Reported
SAR Filing Timeliness,NA,Risk Analytics,score,93,94,Reported
High-Risk Customer Count,LATAM,Risk Analytics,%,33,31,Reported
Adverse Media Hits,NA,Risk Analytics,rate,6,0,Calculated
STR Quality Score,EMEA,Risk Analytics,rate,79,64,Reported
PEP Screening Hits,NA,Compliance,%,72,62,Estimated
False Positive Rate,NA,Compliance,count,945,511,Reported
Custom Metric 13,LATAM,AFC Ops,%,37,23,Calculated
Custom Metric 14,LATAM,Compliance,count,1742,2304,Reported
Custom Metric 15,NA,Risk Analytics,rate,76,73,Reported
Custom Metric 16,APAC,Risk Analytics,count,4903,4594,Estimated
Custom Metric 17,APAC,AFC Ops,rate,81,90,Reported
Custom Metric 18,APAC,Risk Analytics,score,48,41,Estimated
Custom Metric 19,APAC,Risk Analytics,%,54,43,Calculated
Custom Metric 20,NA,Risk Analytics,count,4806,4601,Reported
Custom Metric 21,NA,AFC Ops,score,70,70,Calculated
Custom Metric 22,EMEA,AML Investigations,rate,73,77,Reported
Custom Metric 23,LATAM,AFC Ops,count,2480,2786,Reported
Custom Metric 24,NA,Risk Analytics,rate,98,86,Estimated
Custom Metric 25,APAC,AFC Ops,score,11,12,Reported
Custom Metric 26,NA,Risk Analytics,rate,13,31,Calculated
Custom Metric 27,LATAM,AML Investigations,count,3270,3075,Calculated
Custom Metric 28,NA,Compliance,rate,79,67,Estimated
Custom Metric 29,LATAM,AML Investigations,%,19,23,Estimated
Custom Metric 30,NA,AFC Ops,rate,78,79,Reported
Custom Metric 31,EMEA,AML Investigations,rate,104,100,Estimated
Custom Metric 32,NA,Risk Analytics,rate,98,102,Reported
Custom Metric 33,NA,Risk Analytics,count,1642,1051,Estimated
Custom Metric 34,LATAM,Risk Analytics,count,4381,5034,Calculated
Custom Metric 35,EMEA,AML Investigations,score,92,95,Reported
Custom Metric 36,NA,AFC Ops,%,53,42,Reported
Custom Metric 37,APAC,Risk Analytics,%,21,9,Reported
Custom Metric 38,LATAM,AFC Ops,score,7,4,Calculated
Custom Metric 39,LATAM,Risk Analytics,count,2017,2109,Estimated
Custom Metric 40,LATAM,AFC Ops,%,79,70,Estimated
Custom Metric 41,EMEA,Risk Analytics,%,5,6,Reported
Custom Metric 42,LATAM,Compliance,%,47,40,Calculated
Custom Metric 43,LATAM,Risk Analytics,rate,22,18,Reported
Custom Metric 44,EMEA,AFC Ops,%,32,35,Estimated
Custom Metric 45,EMEA,AFC Ops,score,4,7,Calculated
Custom Metric 46,NA,Risk Analytics,score,91,98,Calculated
Custom Metric 47,NA,AFC Ops,count,4180,4526,Reported
Custom Metric 48,NA,Risk Analytics,score,98,95,Estimated
