Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Case Backlog Volume,LATAM,Risk Analytics,rate,90,91,Estimated
Alert Clearance SLA Breaches,NA,Risk Analytics,%,92,100,Estimated
PEP Screening Hits,APAC,AML Investigations,count,4332,4257,Calculated
High-Risk Customer Count,APAC,Compliance,rate,0,2,Estimated
KYC Exceptions Rate,APAC,Compliance,%,84,75,Reported
Transaction Monitoring Alerts,NA,AFC Ops,count,1053,477,Calculated
Sanctions Screening Matches,APAC,AML Investigations,rate,42,39,Calculated
SAR Filing Timeliness,EMEA,AML Investigations,count,4229,4796,Reported
STR Quality Score,APAC,Risk Analytics,rate,10,3,Calculated
Adverse Media Hits,APAC,AML Investigations,score,6,17,Reported
EDD Completion Rate,APAC,AML Investigations,count,1831,1809,Calculated
False Positive Rate,NA,Compliance,%,56,57,Calculated
Custom Metric 13,LATAM,AFC Ops,score,15,16,Reported
Custom Metric 14,LATAM,Risk Analytics,score,6,18,Estimated
Custom Metric 15,LATAM,AML Investigations,score,80,84,Reported
Custom Metric 16,EMEA,Compliance,score,47,47,Estimated
Custom Metric 17,LATAM,Risk Analytics,%,3,0,Estimated
Custom Metric 18,APAC,AML Investigations,rate,88,81,Reported
Custom Metric 19,NA,Risk Analytics,score,27,26,Estimated
Custom Metric 20,EMEA,Compliance,%,19,26,Reported
Custom Metric 21,NA,Risk Analytics,score,50,40,Estimated
Custom Metric 22,LATAM,Risk Analytics,%,50,58,Calculated
Custom Metric 23,EMEA,Compliance,%,70,71,Reported
Custom Metric 24,EMEA,Risk Analytics,count,1113,1012,Estimated
Custom Metric 25,LATAM,AML Investigations,count,4307,4583,Reported
Custom Metric 26,APAC,AFC Ops,count,1733,1533,Reported
Custom Metric 27,EMEA,Risk Analytics,count,2004,2418,Estimated
Custom Metric 28,APAC,Risk Analytics,count,844,1063,Reported
Custom Metric 29,LATAM,AML Investigations,score,37,35,Calculated
Custom Metric 30,EMEA,AML Investigations,rate,43,48,Estimated
Custom Metric 31,EMEA,AFC Ops,score,67,70,Calculated
Custom Metric 32,EMEA,AML Investigations,rate,33,34,Reported
Custom Metric 33,LATAM,AML Investigations,score,59,47,Reported
Custom Metric 34,APAC,AFC Ops,score,89,92,Reported
Custom Metric 35,APAC,Compliance,score,91,86,Reported
Custom Metric 36,EMEA,AFC Ops,count,3787,4498,Reported
