Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
STR Quality Score,NA,Risk Analytics,score,10,8,Calculated
False Positive Rate,APAC,Risk Analytics,rate,36,32,Estimated
Transaction Monitoring Alerts,LATAM,Compliance,count,828,1397,Estimated
Sanctions Screening Matches,NA,AML Investigations,count,207,946,Calculated
SAR Filing Timeliness,LATAM,AFC Ops,count,4632,4095,Reported
Adverse Media Hits,LATAM,Compliance,score,81,90,Reported
Alert Clearance SLA Breaches,APAC,Risk Analytics,rate,70,81,Estimated
EDD Completion Rate,APAC,Compliance,score,7,5,Reported
PEP Screening Hits,EMEA,Risk Analytics,count,2521,3045,Reported
Case Backlog Volume,APAC,Risk Analytics,rate,13,22,Calculated
High-Risk Customer Count,LATAM,AFC Ops,count,2833,3541,Calculated
KYC Exceptions Rate,LATAM,AFC Ops,%,66,77,Estimated
Custom Metric 13,NA,Compliance,%,88,99,Estimated
Custom Metric 14,EMEA,Compliance,count,1776,2472,Reported
Custom Metric 15,NA,AFC Ops,%,21,21,Estimated
Custom Metric 16,LATAM,AML Investigations,count,2369,2268,Calculated
Custom Metric 17,NA,Risk Analytics,count,4070,3926,Estimated
Custom Metric 18,APAC,AML Investigations,score,33,44,Reported
Custom Metric 19,LATAM,AML Investigations,score,94,75,Calculated
Custom Metric 20,EMEA,AML Investigations,%,31,20,Reported
Custom Metric 21,EMEA,AML Investigations,count,1905,1156,Estimated
Custom Metric 22,EMEA,Compliance,score,68,73,Calculated
Custom Metric 23,LATAM,Risk Analytics,count,2249,2404,Reported
Custom Metric 24,LATAM,AFC Ops,count,728,1459,Estimated
Custom Metric 25,APAC,AFC Ops,count,3566,4232,Estimated
Custom Metric 26,EMEA,Risk Analytics,score,16,29,Reported
Custom Metric 27,APAC,Compliance,score,45,31,Calculated
Custom Metric 28,NA,AML Investigations,score,38,43,Calculated
Custom Metric 29,LATAM,AML Investigations,count,4996,5215,Reported
Custom Metric 30,LATAM,AML Investigations,count,2178,2869,Reported
Custom Metric 31,LATAM,AFC Ops,score,26,24,Reported
Custom Metric 32,NA,Risk Analytics,%,32,44,Estimated
Custom Metric 33,EMEA,Risk Analytics,count,2530,2041,Reported
Custom Metric 34,APAC,Risk Analytics,score,23,36,Calculated
Custom Metric 35,LATAM,Compliance,count,4716,4925,Calculated
Custom Metric 36,APAC,Risk Analytics,rate,87,83,Calculated
Custom Metric 37,LATAM,Compliance,count,287,432,Reported
Custom Metric 38,LATAM,Compliance,%,40,49,Estimated
Custom Metric 39,NA,Compliance,%,89,95,Calculated
Custom Metric 40,APAC,Risk Analytics,count,4984,4385,Calculated
Custom Metric 41,EMEA,Compliance,count,2525,2586,Calculated
Custom Metric 42,NA,AFC Ops,%,96,92,Calculated
Custom Metric 43,LATAM,Risk Analytics,count,3856,3092,Estimated
Custom Metric 44,LATAM,Compliance,%,58,55,Reported
Custom Metric 45,LATAM,AML Investigations,score,0,0,Reported
Custom Metric 46,NA,AML Investigations,score,51,45,Calculated
Custom Metric 47,EMEA,AFC Ops,score,0,12,Reported
Custom Metric 48,NA,Compliance,count,4141,4261,Estimated
Custom Metric 49,EMEA,AFC Ops,count,2817,2281,Estimated
Custom Metric 50,NA,Risk Analytics,rate,36,34,Estimated
Custom Metric 51,APAC,Compliance,count,1508,834,Calculated
Custom Metric 52,APAC,AML Investigations,count,449,72,Calculated
Custom Metric 53,EMEA,Risk Analytics,score,54,68,Estimated
Custom Metric 54,NA,Risk Analytics,rate,23,37,Estimated
Custom Metric 55,APAC,Compliance,rate,94,108,Calculated
Custom Metric 56,EMEA,Risk Analytics,score,58,45,Calculated
Custom Metric 57,APAC,Compliance,count,3215,2816,Estimated
Custom Metric 58,NA,Risk Analytics,%,68,74,Calculated
