Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
KYC Exceptions Rate,NA,Compliance,rate,62,52,Calculated
SAR Filing Timeliness,EMEA,Risk Analytics,score,67,76,Calculated
Sanctions Screening Matches,EMEA,AFC Ops,score,37,20,Calculated
Alert Clearance SLA Breaches,APAC,Risk Analytics,score,51,52,Estimated
PEP Screening Hits,EMEA,Risk Analytics,count,2770,3301,Estimated
STR Quality Score,EMEA,Risk Analytics,rate,12,0,Estimated
Adverse Media Hits,EMEA,Risk Analytics,count,1092,1302,Reported
High-Risk Customer Count,EMEA,Compliance,count,105,0,Estimated
EDD Completion Rate,NA,AFC Ops,rate,45,48,Calculated
False Positive Rate,APAC,Compliance,count,3925,4345,Calculated
Transaction Monitoring Alerts,EMEA,Risk Analytics,count,3576,3310,Reported
Case Backlog Volume,EMEA,AML Investigations,%,51,46,Estimated
Custom Metric 13,NA,Compliance,score,57,47,Reported
Custom Metric 14,LATAM,Risk Analytics,rate,69,69,Estimated
Custom Metric 15,LATAM,Risk Analytics,rate,28,21,Reported
Custom Metric 16,NA,AFC Ops,rate,87,89,Estimated
Custom Metric 17,APAC,AFC Ops,count,1157,1868,Estimated
Custom Metric 18,LATAM,Compliance,count,3898,3217,Reported
Custom Metric 19,APAC,AFC Ops,rate,35,30,Reported
Custom Metric 20,NA,AML Investigations,score,53,43,Reported
Custom Metric 21,EMEA,AFC Ops,rate,36,26,Estimated
Custom Metric 22,LATAM,Compliance,rate,53,53,Estimated
Custom Metric 23,LATAM,AFC Ops,%,95,79,Reported
Custom Metric 24,LATAM,AFC Ops,score,95,94,Calculated
Custom Metric 25,EMEA,Risk Analytics,count,3510,2821,Reported
Custom Metric 26,NA,AFC Ops,count,2375,3106,Reported
Custom Metric 27,NA,AFC Ops,%,18,5,Estimated
Custom Metric 28,NA,AFC Ops,rate,78,73,Reported
Custom Metric 29,NA,AML Investigations,%,91,88,Reported
Custom Metric 30,LATAM,AFC Ops,rate,71,77,Estimated
Custom Metric 31,APAC,Risk Analytics,count,4800,5184,Reported
Custom Metric 32,APAC,Compliance,count,397,595,Calculated
Custom Metric 33,LATAM,Compliance,score,90,95,Estimated
Custom Metric 34,EMEA,AFC Ops,%,62,51,Estimated
Custom Metric 35,EMEA,Risk Analytics,count,4954,4262,Estimated
Custom Metric 36,NA,AFC Ops,rate,88,84,Calculated
Custom Metric 37,APAC,Risk Analytics,count,1099,1605,Estimated
Custom Metric 38,EMEA,Compliance,score,83,95,Estimated
Custom Metric 39,APAC,Risk Analytics,score,5,9,Reported
Custom Metric 40,NA,AML Investigations,count,3275,3380,Calculated
