Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
SAR Filing Timeliness,NA,AFC Ops,rate,69,76,Calculated
KYC Exceptions Rate,LATAM,Compliance,count,2141,1825,Reported
Case Backlog Volume,LATAM,AFC Ops,count,895,759,Reported
False Positive Rate,LATAM,Compliance,score,85,96,Estimated
Transaction Monitoring Alerts,NA,AML Investigations,score,46,54,Estimated
Sanctions Screening Matches,EMEA,AML Investigations,%,3,4,Estimated
Adverse Media Hits,EMEA,AFC Ops,score,62,51,Reported
Alert Clearance SLA Breaches,EMEA,AFC Ops,count,2451,3218,Estimated
STR Quality Score,EMEA,AML Investigations,count,2263,1601,Reported
EDD Completion Rate,APAC,AML Investigations,count,4991,4651,Reported
High-Risk Customer Count,EMEA,AFC Ops,score,66,59,Estimated
PEP Screening Hits,APAC,Compliance,count,2074,2726,Estimated
Custom Metric 13,APAC,Compliance,rate,51,49,Calculated
Custom Metric 14,APAC,Risk Analytics,%,35,48,Reported
Custom Metric 15,APAC,AFC Ops,count,4368,4374,Estimated
Custom Metric 16,NA,AFC Ops,score,92,93,Calculated
Custom Metric 17,APAC,Compliance,score,11,5,Reported
Custom Metric 18,NA,Risk Analytics,rate,100,101,Calculated
Custom Metric 19,LATAM,AML Investigations,rate,22,32,Estimated
Custom Metric 20,LATAM,AFC Ops,rate,94,88,Reported
Custom Metric 21,APAC,AFC Ops,%,20,22,Reported
Custom Metric 22,EMEA,AFC Ops,rate,53,50,Calculated
Custom Metric 23,APAC,AFC Ops,%,17,4,Reported
Custom Metric 24,NA,AML Investigations,%,107,93,Reported
Custom Metric 25,NA,Risk Analytics,rate,53,60,Estimated
Custom Metric 26,LATAM,AML Investigations,%,76,63,Reported
Custom Metric 27,NA,Risk Analytics,%,35,38,Reported
Custom Metric 28,LATAM,Compliance,count,3782,3749,Reported
Custom Metric 29,APAC,Risk Analytics,count,2485,3057,Reported
Custom Metric 30,LATAM,AML Investigations,score,12,20,Reported
Custom Metric 31,LATAM,AML Investigations,count,2643,2691,Reported
Custom Metric 32,LATAM,Risk Analytics,count,4935,4237,Reported
Custom Metric 33,LATAM,Risk Analytics,count,3051,2294,Estimated
Custom Metric 34,EMEA,Compliance,%,22,22,Calculated
Custom Metric 35,EMEA,AFC Ops,count,2900,3101,Calculated
Custom Metric 36,LATAM,AFC Ops,%,12,0,Estimated
Custom Metric 37,APAC,Risk Analytics,score,89,84,Reported
Custom Metric 38,NA,AFC Ops,rate,32,18,Reported
Custom Metric 39,NA,AML Investigations,count,1843,2028,Reported
Custom Metric 40,NA,Compliance,score,30,28,Estimated
Custom Metric 41,EMEA,Risk Analytics,count,3201,2965,Estimated
Custom Metric 42,LATAM,AFC Ops,count,3511,3002,Reported
Custom Metric 43,NA,AML Investigations,count,2270,1543,Estimated
Custom Metric 44,NA,Risk Analytics,rate,97,97,Calculated
Custom Metric 45,EMEA,AFC Ops,rate,3,10,Estimated
Custom Metric 46,LATAM,Compliance,rate,19,34,Reported
