Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
False Positive Rate,NA,Risk Analytics,count,1929,1587,Estimated
Case Backlog Volume,EMEA,AFC Ops,score,47,34,Calculated
EDD Completion Rate,LATAM,Risk Analytics,%,33,38,Estimated
Sanctions Screening Matches,EMEA,AFC Ops,count,3016,3713,Estimated
Adverse Media Hits,LATAM,AFC Ops,count,810,1376,Reported
STR Quality Score,APAC,AFC Ops,count,1552,1073,Estimated
SAR Filing Timeliness,NA,AFC Ops,rate,32,44,Calculated
PEP Screening Hits,LATAM,Risk Analytics,%,6,16,Reported
KYC Exceptions Rate,NA,AML Investigations,count,4745,4129,Calculated
High-Risk Customer Count,LATAM,Compliance,count,4218,4593,Estimated
Transaction Monitoring Alerts,NA,AFC Ops,score,19,8,Estimated
Alert Clearance SLA Breaches,LATAM,AFC Ops,score,24,30,Estimated
Custom Metric 13,LATAM,Compliance,score,84,83,Reported
Custom Metric 14,LATAM,AFC Ops,count,4884,5297,Reported
Custom Metric 15,NA,AFC Ops,score,69,71,Estimated
Custom Metric 16,APAC,Compliance,score,0,6,Reported
Custom Metric 17,NA,AML Investigations,count,1442,1374,Calculated
Custom Metric 18,EMEA,Compliance,count,103,239,Calculated
Custom Metric 19,LATAM,AML Investigations,score,11,3,Calculated
Custom Metric 20,APAC,Risk Analytics,%,38,33,Calculated
Custom Metric 21,NA,AML Investigations,%,86,88,Calculated
Custom Metric 22,NA,AML Investigations,rate,73,72,Estimated
Custom Metric 23,EMEA,AFC Ops,%,59,57,Estimated
Custom Metric 24,NA,AFC Ops,rate,59,60,Calculated
Custom Metric 25,APAC,AFC Ops,count,4284,4302,Estimated
Custom Metric 26,NA,AML Investigations,rate,60,70,Estimated
Custom Metric 27,EMEA,Risk Analytics,count,4890,5485,Reported
Custom Metric 28,LATAM,Risk Analytics,%,73,84,Reported
Custom Metric 29,APAC,Risk Analytics,score,18,16,Estimated
Custom Metric 30,NA,AML Investigations,count,2061,2341,Reported
Custom Metric 31,LATAM,AML Investigations,rate,29,26,Reported
Custom Metric 32,NA,AML Investigations,%,68,77,Calculated
Custom Metric 33,EMEA,AFC Ops,count,3318,3617,Reported
Custom Metric 34,EMEA,AML Investigations,%,96,95,Reported
Custom Metric 35,NA,Compliance,score,44,44,Calculated
Custom Metric 36,NA,AFC Ops,count,762,932,Estimated
Custom Metric 37,EMEA,AML Investigations,count,286,0,Reported
Custom Metric 38,NA,Risk Analytics,rate,66,71,Calculated
Custom Metric 39,EMEA,AFC Ops,rate,81,82,Calculated
Custom Metric 40,LATAM,Compliance,count,3592,4021,Reported
Custom Metric 41,EMEA,AFC Ops,score,15,23,Calculated
Custom Metric 42,LATAM,AFC Ops,score,70,76,Calculated
Custom Metric 43,NA,AFC Ops,rate,39,31,Estimated
Custom Metric 44,NA,Compliance,count,1920,1401,Reported
Custom Metric 45,EMEA,AML Investigations,rate,61,56,Calculated
Custom Metric 46,EMEA,Risk Analytics,%,70,73,Reported
Custom Metric 47,LATAM,AFC Ops,%,43,41,Estimated
Custom Metric 48,LATAM,Risk Analytics,score,71,82,Estimated
Custom Metric 49,LATAM,AML Investigations,score,74,73,Reported
Custom Metric 50,LATAM,Compliance,rate,12,4,Estimated
Custom Metric 51,NA,Compliance,%,30,29,Reported
Custom Metric 52,APAC,Risk Analytics,count,4776,4150,Estimated
Custom Metric 53,EMEA,AFC Ops,score,18,12,Reported
Custom Metric 54,APAC,Compliance,count,862,583,Calculated
Custom Metric 55,EMEA,Compliance,%,32,40,Reported
Custom Metric 56,NA,Compliance,count,3595,4113,Reported
Custom Metric 57,NA,Risk Analytics,count,4706,4912,Estimated
Custom Metric 58,EMEA,AML Investigations,count,4881,5025,Reported
Custom Metric 59,NA,Compliance,score,43,48,Estimated
Custom Metric 60,APAC,Risk Analytics,count,535,380,Reported
Custom Metric 61,NA,Risk Analytics,score,75,78,Estimated
Custom Metric 62,NA,AML Investigations,rate,51,44,Reported
Custom Metric 63,LATAM,Risk Analytics,%,75,84,Estimated
Custom Metric 64,EMEA,Risk Analytics,count,1167,529,Calculated
Custom Metric 65,EMEA,AML Investigations,%,60,57,Estimated
Custom Metric 66,APAC,AFC Ops,score,2,11,Calculated
Custom Metric 67,EMEA,Compliance,score,34,30,Estimated
Custom Metric 68,LATAM,Risk Analytics,rate,52,43,Estimated
Custom Metric 69,EMEA,Compliance,rate,12,25,Estimated
Custom Metric 70,APAC,AML Investigations,count,1478,1387,Estimated
Custom Metric 71,EMEA,AML Investigations,score,25,18,Calculated
Custom Metric 72,NA,Risk Analytics,score,39,27,Reported
Custom Metric 73,LATAM,Risk Analytics,score,19,5,Reported
Custom Metric 74,EMEA,AFC Ops,%,76,62,Reported
Custom Metric 75,EMEA,Compliance,rate,7,21,Reported
Custom Metric 76,EMEA,AML Investigations,count,3855,3136,Calculated
Custom Metric 77,LATAM,AML Investigations,count,3642,3512,Estimated
Custom Metric 78,EMEA,Compliance,%,33,20,Estimated
Custom Metric 79,APAC,AFC Ops,%,20,20,Reported
Custom Metric 80,APAC,AML Investigations,score,16,13,Estimated
Custom Metric 81,APAC,AFC Ops,%,39,45,Estimated
Custom Metric 82,EMEA,AFC Ops,count,3966,4696,Reported
Custom Metric 83,EMEA,AML Investigations,rate,99,100,Estimated
Custom Metric 84,LATAM,Risk Analytics,%,1,11,Estimated
Custom Metric 85,EMEA,Compliance,score,29,44,Estimated
Custom Metric 86,EMEA,AFC Ops,%,30,18,Estimated
Custom Metric 87,NA,Compliance,score,48,36,Calculated
Custom Metric 88,LATAM,AFC Ops,score,25,17,Calculated
Custom Metric 89,NA,Risk Analytics,score,14,5,Reported
Custom Metric 90,NA,Risk Analytics,rate,49,41,Reported
Custom Metric 91,APAC,AML Investigations,%,91,80,Reported
Custom Metric 92,NA,AFC Ops,score,24,25,Estimated
Custom Metric 93,APAC,AFC Ops,count,2391,1664,Reported
Custom Metric 94,APAC,AML Investigations,%,42,30,Reported
Custom Metric 95,APAC,AFC Ops,rate,106,106,Estimated
Custom Metric 96,LATAM,AML Investigations,%,23,19,Reported
