Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
False Positive Rate,APAC,Risk Analytics,count,526,192,Calculated
Transaction Monitoring Alerts,NA,Risk Analytics,count,4923,4943,Estimated
Case Backlog Volume,LATAM,AFC Ops,score,37,34,Estimated
Adverse Media Hits,EMEA,Risk Analytics,score,82,65,Estimated
Alert Clearance SLA Breaches,EMEA,Compliance,%,74,77,Calculated
SAR Filing Timeliness,APAC,AFC Ops,rate,42,51,Calculated
EDD Completion Rate,APAC,Risk Analytics,%,37,42,Estimated
High-Risk Customer Count,LATAM,Risk Analytics,count,2054,2057,Reported
Sanctions Screening Matches,APAC,AML Investigations,count,2629,2271,Reported
PEP Screening Hits,EMEA,AML Investigations,count,4558,4041,Estimated
STR Quality Score,APAC,AFC Ops,%,18,25,Calculated
KYC Exceptions Rate,NA,Compliance,count,2852,2117,Estimated
Custom Metric 13,APAC,AML Investigations,%,0,10,Reported
Custom Metric 14,LATAM,AML Investigations,score,94,80,Calculated
Custom Metric 15,NA,Risk Analytics,rate,74,83,Reported
Custom Metric 16,APAC,Risk Analytics,count,1110,438,Estimated
Custom Metric 17,EMEA,AFC Ops,%,73,74,Estimated
Custom Metric 18,NA,Compliance,rate,53,62,Reported
Custom Metric 19,NA,AML Investigations,rate,79,75,Reported
Custom Metric 20,LATAM,AML Investigations,score,95,90,Estimated
Custom Metric 21,APAC,Compliance,count,2714,2274,Estimated
Custom Metric 22,NA,Compliance,count,4223,3854,Calculated
Custom Metric 23,APAC,Compliance,rate,94,97,Estimated
Custom Metric 24,APAC,AML Investigations,%,65,61,Calculated
Custom Metric 25,EMEA,Risk Analytics,count,1160,1857,Estimated
Custom Metric 26,APAC,AML Investigations,%,5,9,Reported
Custom Metric 27,NA,AFC Ops,score,93,88,Reported
Custom Metric 28,NA,AML Investigations,%,20,26,Calculated
Custom Metric 29,NA,AFC Ops,score,91,81,Reported
Custom Metric 30,APAC,Compliance,count,2472,2891,Reported
Custom Metric 31,APAC,AFC Ops,rate,8,0,Calculated
