Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
SAR Filing Timeliness,NA,Risk Analytics,count,134,68,Reported
Case Backlog Volume,APAC,Compliance,rate,82,93,Calculated
STR Quality Score,LATAM,Compliance,score,50,54,Estimated
Alert Clearance SLA Breaches,APAC,Risk Analytics,%,91,92,Reported
EDD Completion Rate,NA,Compliance,count,4489,3864,Reported
False Positive Rate,NA,Compliance,score,23,23,Calculated
Sanctions Screening Matches,APAC,AFC Ops,count,911,665,Reported
PEP Screening Hits,NA,Risk Analytics,rate,95,87,Calculated
Adverse Media Hits,APAC,Risk Analytics,score,103,93,Calculated
Transaction Monitoring Alerts,NA,AML Investigations,%,17,4,Calculated
High-Risk Customer Count,NA,Risk Analytics,rate,69,75,Calculated
KYC Exceptions Rate,NA,AFC Ops,rate,85,99,Estimated
Custom Metric 13,LATAM,Compliance,count,4484,4696,Estimated
Custom Metric 14,NA,AFC Ops,rate,66,69,Calculated
Custom Metric 15,APAC,AML Investigations,rate,76,93,Estimated
Custom Metric 16,EMEA,Risk Analytics,count,999,906,Estimated
Custom Metric 17,APAC,Risk Analytics,score,72,74,Estimated
Custom Metric 18,EMEA,Risk Analytics,%,36,27,Reported
Custom Metric 19,EMEA,Risk Analytics,rate,38,41,Estimated
Custom Metric 20,NA,AFC Ops,score,83,96,Reported
Custom Metric 21,NA,AFC Ops,score,49,67,Estimated
Custom Metric 22,NA,Compliance,rate,59,49,Estimated
Custom Metric 23,NA,AML Investigations,rate,72,56,Estimated
Custom Metric 24,LATAM,AML Investigations,rate,44,56,Estimated
Custom Metric 25,APAC,AML Investigations,%,23,19,Calculated
Custom Metric 26,NA,Risk Analytics,count,2876,2394,Reported
Custom Metric 27,APAC,Compliance,score,81,86,Reported
Custom Metric 28,NA,AML Investigations,count,1729,2186,Calculated
Custom Metric 29,LATAM,Compliance,score,8,7,Reported
Custom Metric 30,APAC,Risk Analytics,count,3173,3013,Calculated
Custom Metric 31,NA,Risk Analytics,count,4075,4484,Calculated
Custom Metric 32,LATAM,AML Investigations,count,4900,4736,Calculated
Custom Metric 33,LATAM,AFC Ops,count,3490,3147,Estimated
Custom Metric 34,APAC,AML Investigations,count,2618,1829,Estimated
Custom Metric 35,LATAM,Compliance,count,2403,2584,Calculated
Custom Metric 36,EMEA,AFC Ops,count,3979,3245,Estimated
Custom Metric 37,LATAM,Risk Analytics,score,72,69,Estimated
Custom Metric 38,NA,AML Investigations,count,2160,1619,Calculated
Custom Metric 39,EMEA,AFC Ops,score,54,48,Estimated
Custom Metric 40,NA,AML Investigations,score,31,23,Calculated
Custom Metric 41,EMEA,Compliance,count,3970,3825,Estimated
Custom Metric 42,LATAM,Risk Analytics,%,9,10,Estimated
Custom Metric 43,APAC,AML Investigations,%,12,8,Estimated
Custom Metric 44,NA,Compliance,%,66,51,Estimated
Custom Metric 45,LATAM,Compliance,rate,39,28,Calculated
Custom Metric 46,NA,AFC Ops,score,77,84,Estimated
Custom Metric 47,APAC,Compliance,count,2201,2498,Estimated
Custom Metric 48,APAC,AML Investigations,rate,22,23,Estimated
Custom Metric 49,EMEA,Risk Analytics,score,22,26,Estimated
Custom Metric 50,EMEA,Risk Analytics,%,91,89,Calculated
Custom Metric 51,NA,AFC Ops,count,3151,2674,Reported
Custom Metric 52,LATAM,AML Investigations,count,1432,1819,Calculated
Custom Metric 53,EMEA,AFC Ops,rate,4,7,Reported
Custom Metric 54,LATAM,AML Investigations,score,60,60,Reported
Custom Metric 55,LATAM,AML Investigations,count,1926,1889,Estimated
Custom Metric 56,LATAM,Risk Analytics,%,56,63,Reported
Custom Metric 57,EMEA,AFC Ops,count,1733,1271,Estimated
Custom Metric 58,EMEA,AML Investigations,count,3165,3372,Reported
Custom Metric 59,LATAM,AFC Ops,rate,10,0,Estimated
Custom Metric 60,LATAM,Risk Analytics,count,4359,4258,Estimated
Custom Metric 61,NA,AML Investigations,rate,39,32,Estimated
Custom Metric 62,EMEA,AML Investigations,score,66,72,Estimated
Custom Metric 63,APAC,AML Investigations,score,96,91,Estimated
Custom Metric 64,NA,AML Investigations,score,97,96,Estimated
Custom Metric 65,EMEA,AFC Ops,rate,77,76,Reported
Custom Metric 66,APAC,AML Investigations,rate,11,0,Calculated
Custom Metric 67,EMEA,Risk Analytics,%,13,6,Calculated
Custom Metric 68,NA,AML Investigations,count,4303,3872,Estimated
Custom Metric 69,EMEA,Compliance,count,959,906,Reported
Custom Metric 70,LATAM,AML Investigations,score,29,36,Calculated
Custom Metric 71,EMEA,Risk Analytics,count,3796,4199,Reported
Custom Metric 72,NA,Risk Analytics,rate,87,81,Reported
Custom Metric 73,EMEA,Risk Analytics,score,58,60,Calculated
