Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Case Backlog Volume,NA,AFC Ops,count,2905,3604,Estimated
Alert Clearance SLA Breaches,APAC,Risk Analytics,count,4568,4711,Reported
Adverse Media Hits,APAC,AML Investigations,%,20,23,Estimated
EDD Completion Rate,APAC,AML Investigations,score,39,31,Estimated
High-Risk Customer Count,NA,AML Investigations,score,40,25,Estimated
SAR Filing Timeliness,NA,AML Investigations,rate,85,78,Calculated
Sanctions Screening Matches,APAC,AML Investigations,score,51,53,Calculated
Transaction Monitoring Alerts,LATAM,Risk Analytics,%,10,24,Calculated
PEP Screening Hits,EMEA,Compliance,%,47,49,Calculated
STR Quality Score,APAC,Risk Analytics,%,9,10,Calculated
KYC Exceptions Rate,LATAM,AML Investigations,%,72,72,Estimated
False Positive Rate,NA,AML Investigations,count,963,1548,Reported
Custom Metric 13,APAC,Risk Analytics,score,56,56,Reported
Custom Metric 14,EMEA,AFC Ops,count,4957,5469,Calculated
Custom Metric 15,EMEA,AFC Ops,score,58,64,Reported
Custom Metric 16,EMEA,AFC Ops,score,95,90,Calculated
Custom Metric 17,NA,Risk Analytics,rate,44,43,Reported
Custom Metric 18,LATAM,Compliance,count,4132,4224,Calculated
Custom Metric 19,APAC,Risk Analytics,score,61,58,Estimated
Custom Metric 20,APAC,Compliance,rate,47,40,Calculated
Custom Metric 21,LATAM,AML Investigations,rate,83,82,Estimated
Custom Metric 22,LATAM,Compliance,%,36,21,Estimated
Custom Metric 23,APAC,Compliance,rate,94,106,Reported
Custom Metric 24,LATAM,AML Investigations,score,10,3,Calculated
Custom Metric 25,NA,AML Investigations,score,29,25,Estimated
Custom Metric 26,LATAM,AML Investigations,score,20,21,Estimated
Custom Metric 27,LATAM,AML Investigations,count,1849,1331,Estimated
Custom Metric 28,EMEA,AFC Ops,%,89,89,Calculated
Custom Metric 29,EMEA,AFC Ops,rate,57,71,Reported
Custom Metric 30,NA,AML Investigations,%,6,25,Reported
Custom Metric 31,LATAM,AML Investigations,count,2966,2883,Estimated
Custom Metric 32,APAC,AFC Ops,count,415,289,Estimated
Custom Metric 33,APAC,AML Investigations,rate,47,51,Calculated
Custom Metric 34,NA,Risk Analytics,count,4887,5156,Reported
Custom Metric 35,EMEA,AML Investigations,count,1508,1197,Estimated
Custom Metric 36,LATAM,Risk Analytics,rate,77,77,Calculated
Custom Metric 37,APAC,AML Investigations,%,71,73,Reported
Custom Metric 38,NA,AFC Ops,count,4776,4617,Calculated
Custom Metric 39,LATAM,Risk Analytics,count,1385,1326,Reported
Custom Metric 40,LATAM,AFC Ops,count,925,1015,Reported
Custom Metric 41,EMEA,Compliance,%,47,45,Calculated
Custom Metric 42,NA,AML Investigations,count,2540,2155,Reported
Custom Metric 43,APAC,Risk Analytics,count,1455,2054,Reported
Custom Metric 44,LATAM,AML Investigations,count,2089,2487,Calculated
Custom Metric 45,NA,AFC Ops,count,1938,2713,Reported
Custom Metric 46,APAC,Risk Analytics,count,4282,4244,Reported
Custom Metric 47,EMEA,AFC Ops,rate,65,71,Reported
Custom Metric 48,NA,Compliance,score,14,11,Reported
Custom Metric 49,NA,Compliance,rate,89,82,Calculated
Custom Metric 50,NA,AML Investigations,rate,52,34,Estimated
Custom Metric 51,NA,AFC Ops,count,656,0,Estimated
Custom Metric 52,NA,Risk Analytics,count,4537,4871,Estimated
Custom Metric 53,APAC,Compliance,rate,20,23,Estimated
Custom Metric 54,EMEA,AML Investigations,count,1365,684,Estimated
Custom Metric 55,EMEA,Risk Analytics,count,2846,2387,Reported
Custom Metric 56,EMEA,Compliance,%,35,28,Calculated
Custom Metric 57,APAC,AML Investigations,%,87,99,Calculated
Custom Metric 58,NA,Risk Analytics,rate,3,22,Reported
Custom Metric 59,LATAM,Compliance,count,2061,2254,Estimated
Custom Metric 60,LATAM,Compliance,count,2290,2882,Estimated
Custom Metric 61,EMEA,AML Investigations,%,92,96,Reported
Custom Metric 62,EMEA,AML Investigations,%,29,25,Reported
Custom Metric 63,APAC,AML Investigations,%,34,44,Calculated
Custom Metric 64,NA,Compliance,count,2024,1268,Calculated
Custom Metric 65,APAC,AFC Ops,count,4545,4045,Estimated
Custom Metric 66,LATAM,AML Investigations,rate,84,92,Estimated
