Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Adverse Media Hits,LATAM,AML Investigations,score,76,79,Calculated
Alert Clearance SLA Breaches,LATAM,Risk Analytics,%,101,101,Calculated
False Positive Rate,LATAM,AFC Ops,rate,22,30,Calculated
Case Backlog Volume,NA,Compliance,%,2,0,Estimated
SAR Filing Timeliness,NA,AFC Ops,count,4409,3783,Calculated
Sanctions Screening Matches,LATAM,AML Investigations,%,24,38,Calculated
High-Risk Customer Count,NA,AML Investigations,score,102,102,Estimated
STR Quality Score,APAC,AFC Ops,%,58,60,Estimated
EDD Completion Rate,NA,AML Investigations,count,4177,4207,Calculated
KYC Exceptions Rate,LATAM,AFC Ops,rate,87,106,Estimated
PEP Screening Hits,NA,AML Investigations,count,4145,4217,Reported
Transaction Monitoring Alerts,LATAM,AFC Ops,rate,85,79,Estimated
Custom Metric 13,APAC,AFC Ops,score,50,42,Estimated
Custom Metric 14,LATAM,Risk Analytics,score,3,0,Calculated
Custom Metric 15,NA,AML Investigations,count,3564,4095,Reported
Custom Metric 16,EMEA,AFC Ops,score,81,73,Reported
Custom Metric 17,NA,AFC Ops,count,890,641,Calculated
Custom Metric 18,EMEA,Compliance,score,64,71,Calculated
Custom Metric 19,APAC,AFC Ops,rate,37,38,Reported
Custom Metric 20,APAC,AML Investigations,score,101,97,Calculated
Custom Metric 21,NA,Risk Analytics,count,1847,1213,Estimated
Custom Metric 22,LATAM,AFC Ops,count,235,1031,Calculated
Custom Metric 23,LATAM,AFC Ops,%,35,30,Calculated
Custom Metric 24,NA,Risk Analytics,%,74,75,Estimated
Custom Metric 25,EMEA,AML Investigations,score,24,21,Reported
Custom Metric 26,NA,Compliance,rate,10,11,Estimated
Custom Metric 27,LATAM,AML Investigations,%,52,55,Calculated
Custom Metric 28,LATAM,Compliance,%,31,29,Estimated
Custom Metric 29,EMEA,AFC Ops,count,508,350,Calculated
Custom Metric 30,NA,AFC Ops,count,4717,4149,Estimated
Custom Metric 31,LATAM,Risk Analytics,count,3151,3917,Reported
Custom Metric 32,LATAM,Compliance,rate,77,75,Calculated
Custom Metric 33,NA,AFC Ops,rate,0,16,Estimated
Custom Metric 34,LATAM,Risk Analytics,rate,78,74,Calculated
Custom Metric 35,NA,AFC Ops,count,296,490,Reported
Custom Metric 36,NA,AFC Ops,count,941,362,Calculated
Custom Metric 37,NA,AML Investigations,score,62,55,Reported
Custom Metric 38,APAC,Compliance,%,2,9,Estimated
Custom Metric 39,NA,AFC Ops,count,631,1017,Calculated
Custom Metric 40,NA,AML Investigations,count,4263,4329,Estimated
Custom Metric 41,LATAM,AFC Ops,count,3813,3824,Reported
Custom Metric 42,EMEA,Risk Analytics,%,25,21,Reported
Custom Metric 43,APAC,Compliance,%,71,63,Reported
Custom Metric 44,LATAM,Risk Analytics,count,908,346,Estimated
