Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
SAR Filing Timeliness,APAC,AML Investigations,%,76,66,Reported
Alert Clearance SLA Breaches,NA,AML Investigations,score,103,103,Calculated
High-Risk Customer Count,APAC,AFC Ops,%,69,61,Estimated
KYC Exceptions Rate,EMEA,AML Investigations,score,32,47,Reported
False Positive Rate,EMEA,Risk Analytics,count,4587,4388,Estimated
Sanctions Screening Matches,EMEA,AML Investigations,count,3133,2488,Reported
EDD Completion Rate,APAC,Risk Analytics,%,66,72,Estimated
Transaction Monitoring Alerts,LATAM,Risk Analytics,%,11,18,Reported
Case Backlog Volume,LATAM,AFC Ops,score,80,78,Reported
PEP Screening Hits,EMEA,AML Investigations,%,13,14,Reported
STR Quality Score,LATAM,Risk Analytics,%,54,46,Estimated
Adverse Media Hits,APAC,AFC Ops,%,48,49,Calculated
Custom Metric 13,EMEA,AML Investigations,rate,47,34,Calculated
Custom Metric 14,EMEA,AML Investigations,count,2426,2551,Reported
Custom Metric 15,LATAM,AFC Ops,score,92,90,Reported
Custom Metric 16,NA,AML Investigations,rate,16,18,Calculated
Custom Metric 17,NA,AML Investigations,%,72,74,Calculated
Custom Metric 18,APAC,AFC Ops,count,4219,4230,Estimated
Custom Metric 19,APAC,Compliance,%,42,29,Estimated
Custom Metric 20,APAC,Compliance,count,145,290,Reported
Custom Metric 21,NA,AFC Ops,count,670,1289,Calculated
Custom Metric 22,NA,Compliance,count,2116,2394,Estimated
Custom Metric 23,EMEA,AML Investigations,count,281,0,Calculated
Custom Metric 24,APAC,Risk Analytics,count,3080,3619,Reported
Custom Metric 25,EMEA,Compliance,count,4690,3981,Calculated
Custom Metric 26,EMEA,Compliance,rate,79,70,Estimated
Custom Metric 27,NA,AFC Ops,count,4672,4887,Calculated
Custom Metric 28,EMEA,Compliance,rate,3,0,Reported
Custom Metric 29,APAC,Risk Analytics,count,4503,3880,Calculated
Custom Metric 30,LATAM,Risk Analytics,count,2845,2131,Reported
Custom Metric 31,LATAM,Risk Analytics,rate,92,89,Calculated
Custom Metric 32,LATAM,AFC Ops,score,87,77,Calculated
Custom Metric 33,APAC,AFC Ops,count,576,1229,Reported
Custom Metric 34,NA,Risk Analytics,count,984,736,Reported
Custom Metric 35,EMEA,AML Investigations,%,72,58,Calculated
Custom Metric 36,LATAM,Compliance,score,2,14,Calculated
Custom Metric 37,NA,AFC Ops,rate,14,6,Reported
Custom Metric 38,NA,AFC Ops,count,3826,3819,Estimated
Custom Metric 39,LATAM,AFC Ops,score,51,54,Estimated
Custom Metric 40,LATAM,Risk Analytics,score,0,1,Estimated
Custom Metric 41,EMEA,Compliance,rate,19,18,Reported
Custom Metric 42,EMEA,Risk Analytics,rate,58,48,Calculated
Custom Metric 43,LATAM,AML Investigations,score,82,87,Reported
Custom Metric 44,LATAM,Compliance,rate,93,107,Calculated
Custom Metric 45,LATAM,AFC Ops,%,68,68,Reported
Custom Metric 46,EMEA,AML Investigations,count,2758,2447,Calculated
Custom Metric 47,NA,AFC Ops,%,12,17,Reported
Custom Metric 48,APAC,AFC Ops,rate,87,85,Calculated
Custom Metric 49,EMEA,AML Investigations,score,61,62,Reported
Custom Metric 50,APAC,Risk Analytics,count,660,0,Estimated
