Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Case Backlog Volume,APAC,AFC Ops,%,10,15,Estimated
High-Risk Customer Count,APAC,Risk Analytics,count,2299,2221,Estimated
Transaction Monitoring Alerts,APAC,Compliance,%,7,13,Estimated
Sanctions Screening Matches,NA,Risk Analytics,score,21,18,Reported
EDD Completion Rate,NA,AFC Ops,score,85,81,Estimated
SAR Filing Timeliness,LATAM,Compliance,score,71,73,Reported
False Positive Rate,APAC,Compliance,score,6,6,Calculated
Alert Clearance SLA Breaches,APAC,AML Investigations,score,53,59,Reported
KYC Exceptions Rate,LATAM,AML Investigations,score,64,74,Estimated
PEP Screening Hits,NA,Compliance,count,4446,4872,Reported
STR Quality Score,NA,Risk Analytics,score,75,74,Estimated
Adverse Media Hits,EMEA,Risk Analytics,%,5,5,Estimated
Custom Metric 13,APAC,Compliance,score,29,14,Calculated
Custom Metric 14,APAC,Risk Analytics,score,72,79,Estimated
Custom Metric 15,NA,Compliance,count,630,734,Reported
Custom Metric 16,EMEA,AML Investigations,%,32,32,Estimated
Custom Metric 17,LATAM,AML Investigations,count,1706,1346,Estimated
Custom Metric 18,LATAM,AML Investigations,count,4823,4851,Estimated
Custom Metric 19,EMEA,AFC Ops,count,3978,4151,Estimated
Custom Metric 20,NA,AML Investigations,rate,25,11,Estimated
Custom Metric 21,APAC,AML Investigations,score,31,37,Calculated
Custom Metric 22,APAC,AFC Ops,score,77,85,Calculated
Custom Metric 23,APAC,AML Investigations,count,1028,413,Calculated
Custom Metric 24,APAC,AML Investigations,count,198,405,Reported
Custom Metric 25,NA,AFC Ops,count,4004,3281,Estimated
Custom Metric 26,NA,Risk Analytics,score,68,55,Calculated
Custom Metric 27,NA,AFC Ops,rate,23,27,Estimated
Custom Metric 28,APAC,Risk Analytics,count,1430,1253,Calculated
Custom Metric 29,NA,AML Investigations,count,1632,1449,Reported
Custom Metric 30,APAC,AFC Ops,score,46,51,Estimated
Custom Metric 31,LATAM,AML Investigations,count,1026,1337,Estimated
Custom Metric 32,NA,AFC Ops,%,63,63,Reported
Custom Metric 33,EMEA,AML Investigations,rate,66,71,Estimated
Custom Metric 34,EMEA,Compliance,count,267,749,Calculated
Custom Metric 35,NA,Compliance,rate,67,77,Reported
Custom Metric 36,EMEA,AFC Ops,%,29,44,Reported
Custom Metric 37,NA,AFC Ops,count,1700,1589,Reported
Custom Metric 38,EMEA,Risk Analytics,count,1497,1624,Reported
Custom Metric 39,LATAM,Risk Analytics,score,44,49,Estimated
Custom Metric 40,EMEA,Risk Analytics,rate,17,8,Reported
Custom Metric 41,APAC,AML Investigations,%,87,78,Calculated
Custom Metric 42,EMEA,Compliance,count,1149,1803,Calculated
Custom Metric 43,LATAM,Risk Analytics,count,4417,4922,Calculated
Custom Metric 44,EMEA,Compliance,count,202,576,Estimated
Custom Metric 45,LATAM,AFC Ops,score,73,63,Estimated
Custom Metric 46,NA,AML Investigations,count,1152,1078,Estimated
Custom Metric 47,LATAM,Risk Analytics,rate,82,69,Estimated
Custom Metric 48,APAC,AFC Ops,%,3,2,Estimated
Custom Metric 49,NA,AFC Ops,rate,83,92,Calculated
Custom Metric 50,NA,Risk Analytics,%,75,58,Reported
Custom Metric 51,NA,Compliance,score,90,98,Estimated
Custom Metric 52,APAC,Risk Analytics,score,28,10,Estimated
Custom Metric 53,LATAM,Compliance,%,50,49,Reported
Custom Metric 54,NA,AML Investigations,%,100,96,Estimated
Custom Metric 55,NA,Risk Analytics,%,83,78,Reported
Custom Metric 56,LATAM,AML Investigations,count,2341,3109,Estimated
Custom Metric 57,LATAM,AFC Ops,count,532,947,Reported
Custom Metric 58,NA,Compliance,%,66,67,Estimated
Custom Metric 59,LATAM,Risk Analytics,%,9,9,Reported
Custom Metric 60,EMEA,Risk Analytics,score,12,18,Calculated
Custom Metric 61,LATAM,AML Investigations,rate,71,76,Calculated
Custom Metric 62,LATAM,AFC Ops,count,650,0,Reported
Custom Metric 63,APAC,AFC Ops,count,3039,3130,Calculated
Custom Metric 64,EMEA,Risk Analytics,%,58,65,Calculated
Custom Metric 65,APAC,Risk Analytics,%,27,34,Calculated
Custom Metric 66,APAC,AFC Ops,count,1795,1246,Reported
Custom Metric 67,EMEA,Compliance,score,83,84,Reported
Custom Metric 68,NA,Risk Analytics,score,80,68,Calculated
Custom Metric 69,APAC,AFC Ops,count,4785,5086,Reported
Custom Metric 70,NA,Compliance,score,52,39,Estimated
Custom Metric 71,LATAM,AML Investigations,count,4829,5465,Estimated
Custom Metric 72,EMEA,Risk Analytics,%,66,58,Estimated
Custom Metric 73,NA,AFC Ops,%,55,43,Reported
Custom Metric 74,NA,Risk Analytics,%,92,89,Estimated
Custom Metric 75,NA,Risk Analytics,%,38,38,Reported
Custom Metric 76,APAC,Risk Analytics,score,66,76,Reported
Custom Metric 77,LATAM,Compliance,rate,49,47,Calculated
Custom Metric 78,EMEA,Compliance,count,605,14,Calculated
Custom Metric 79,APAC,AML Investigations,rate,49,46,Estimated
Custom Metric 80,APAC,AFC Ops,rate,59,50,Estimated
Custom Metric 81,EMEA,Risk Analytics,count,1578,2063,Calculated
Custom Metric 82,APAC,Risk Analytics,rate,92,80,Reported
Custom Metric 83,NA,AFC Ops,count,1757,2436,Calculated
Custom Metric 84,NA,AFC Ops,%,72,58,Estimated
Custom Metric 85,EMEA,AML Investigations,count,2377,1693,Reported
Custom Metric 86,NA,AFC Ops,%,43,46,Calculated
Custom Metric 87,EMEA,Compliance,score,9,0,Calculated
Custom Metric 88,APAC,Risk Analytics,count,2793,3419,Calculated
Custom Metric 89,NA,AFC Ops,count,4841,4592,Calculated
Custom Metric 90,NA,Compliance,rate,59,51,Estimated
Custom Metric 91,APAC,Risk Analytics,rate,18,18,Reported
Custom Metric 92,EMEA,AML Investigations,count,3954,3285,Estimated
Custom Metric 93,LATAM,AML Investigations,count,2562,2281,Reported
Custom Metric 94,EMEA,Risk Analytics,%,82,73,Reported
Custom Metric 95,LATAM,AML Investigations,count,1005,1308,Calculated
Custom Metric 96,APAC,AFC Ops,count,3047,3656,Estimated
Custom Metric 97,NA,Compliance,%,20,27,Reported
Custom Metric 98,LATAM,AML Investigations,%,62,66,Calculated
Custom Metric 99,EMEA,Compliance,score,33,42,Calculated
Custom Metric 100,EMEA,Risk Analytics,rate,47,34,Reported
Custom Metric 101,NA,AFC Ops,count,2589,2447,Reported
Custom Metric 102,EMEA,Risk Analytics,score,67,70,Reported
Custom Metric 103,EMEA,Compliance,count,3087,2342,Reported
Custom Metric 104,NA,Risk Analytics,count,3869,4625,Reported
Custom Metric 105,NA,Risk Analytics,count,657,807,Calculated
Custom Metric 106,LATAM,Compliance,rate,78,87,Estimated
Custom Metric 107,APAC,AML Investigations,%,22,20,Calculated
Custom Metric 108,EMEA,AFC Ops,%,81,79,Estimated
