Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Alert Clearance SLA Breaches,NA,Compliance,count,928,357,Estimated
False Positive Rate,NA,Risk Analytics,rate,56,42,Estimated
KYC Exceptions Rate,NA,Risk Analytics,rate,40,54,Calculated
Sanctions Screening Matches,APAC,Risk Analytics,score,89,109,Estimated
Case Backlog Volume,LATAM,Compliance,count,3424,3579,Reported
EDD Completion Rate,APAC,Compliance,rate,79,78,Reported
High-Risk Customer Count,APAC,Compliance,%,44,47,Calculated
Adverse Media Hits,APAC,AML Investigations,rate,61,65,Estimated
STR Quality Score,APAC,Risk Analytics,rate,21,22,Calculated
Transaction Monitoring Alerts,EMEA,AML Investigations,count,296,964,Estimated
SAR Filing Timeliness,APAC,AFC Ops,score,39,40,Reported
PEP Screening Hits,NA,AFC Ops,rate,62,53,Estimated
Custom Metric 13,LATAM,AML Investigations,%,12,19,Estimated
Custom Metric 14,NA,Compliance,score,25,26,Reported
Custom Metric 15,LATAM,AML Investigations,count,3738,3020,Estimated
Custom Metric 16,NA,Compliance,count,2672,2452,Calculated
Custom Metric 17,APAC,Risk Analytics,rate,56,63,Estimated
Custom Metric 18,APAC,Risk Analytics,rate,75,80,Reported
Custom Metric 19,NA,AFC Ops,count,1101,838,Reported
Custom Metric 20,EMEA,AFC Ops,score,14,33,Reported
Custom Metric 21,APAC,Risk Analytics,rate,51,54,Estimated
Custom Metric 22,NA,Compliance,count,329,0,Estimated
Custom Metric 23,LATAM,AML Investigations,rate,77,67,Estimated
Custom Metric 24,LATAM,Risk Analytics,%,36,25,Estimated
Custom Metric 25,NA,AFC Ops,count,3475,3298,Reported
Custom Metric 26,APAC,AML Investigations,%,21,14,Reported
Custom Metric 27,EMEA,Risk Analytics,score,21,24,Calculated
Custom Metric 28,NA,AML Investigations,rate,40,50,Calculated
Custom Metric 29,APAC,Compliance,rate,91,89,Reported
Custom Metric 30,APAC,Risk Analytics,rate,87,81,Calculated
Custom Metric 31,APAC,AML Investigations,count,122,0,Calculated
Custom Metric 32,LATAM,AFC Ops,rate,8,13,Calculated
Custom Metric 33,LATAM,Risk Analytics,count,64,0,Estimated
Custom Metric 34,EMEA,Risk Analytics,score,64,79,Reported
Custom Metric 35,LATAM,AML Investigations,count,2408,3116,Calculated
Custom Metric 36,LATAM,AFC Ops,score,71,81,Estimated
Custom Metric 37,NA,AML Investigations,score,42,52,Estimated
Custom Metric 38,LATAM,AML Investigations,rate,10,13,Reported
Custom Metric 39,EMEA,Compliance,count,2324,1638,Reported
Custom Metric 40,LATAM,AML Investigations,score,4,8,Reported
Custom Metric 41,NA,AFC Ops,%,19,2,Calculated
Custom Metric 42,EMEA,Risk Analytics,count,3150,2395,Reported
Custom Metric 43,NA,AML Investigations,%,20,20,Calculated
Custom Metric 44,LATAM,AFC Ops,%,48,48,Estimated
Custom Metric 45,NA,AFC Ops,score,86,76,Estimated
Custom Metric 46,LATAM,Compliance,count,4841,4546,Reported
Custom Metric 47,NA,AML Investigations,%,59,56,Calculated
Custom Metric 48,NA,Risk Analytics,%,24,14,Estimated
Custom Metric 49,APAC,Risk Analytics,count,27,0,Reported
Custom Metric 50,NA,AML Investigations,count,1773,1898,Calculated
Custom Metric 51,APAC,Risk Analytics,count,3166,2812,Calculated
Custom Metric 52,APAC,AML Investigations,count,4222,4243,Estimated
Custom Metric 53,EMEA,AFC Ops,count,1194,1374,Reported
Custom Metric 54,LATAM,Compliance,%,17,23,Calculated
Custom Metric 55,LATAM,Risk Analytics,count,3091,2679,Reported
Custom Metric 56,EMEA,AFC Ops,rate,84,97,Estimated
Custom Metric 57,NA,AFC Ops,score,6,2,Estimated
Custom Metric 58,NA,Risk Analytics,score,0,6,Calculated
Custom Metric 59,NA,AFC Ops,score,47,35,Calculated
Custom Metric 60,LATAM,AFC Ops,rate,74,77,Reported
Custom Metric 61,NA,Compliance,%,100,100,Reported
Custom Metric 62,APAC,Compliance,count,3566,3639,Reported
Custom Metric 63,LATAM,AML Investigations,count,2409,3143,Reported
Custom Metric 64,APAC,Compliance,count,2556,2919,Calculated
Custom Metric 65,EMEA,AML Investigations,count,2451,2138,Estimated
Custom Metric 66,NA,Compliance,score,2,12,Calculated
Custom Metric 67,NA,AML Investigations,count,2723,2174,Reported
Custom Metric 68,NA,AFC Ops,rate,28,38,Estimated
Custom Metric 69,APAC,Risk Analytics,count,4498,4421,Estimated
Custom Metric 70,LATAM,AML Investigations,%,42,31,Calculated
Custom Metric 71,LATAM,AML Investigations,rate,80,92,Calculated
Custom Metric 72,APAC,AFC Ops,rate,76,74,Reported
Custom Metric 73,NA,Risk Analytics,count,1988,1693,Reported
Custom Metric 74,APAC,AFC Ops,%,90,101,Estimated
Custom Metric 75,LATAM,AML Investigations,count,1382,1876,Calculated
Custom Metric 76,APAC,Compliance,count,1786,1612,Calculated
Custom Metric 77,APAC,AML Investigations,count,4851,5267,Estimated
Custom Metric 78,EMEA,AFC Ops,rate,88,89,Reported
Custom Metric 79,LATAM,Compliance,count,4646,5108,Reported
Custom Metric 80,NA,Risk Analytics,%,0,0,Estimated
Custom Metric 81,LATAM,AFC Ops,count,3263,3327,Reported
Custom Metric 82,EMEA,Risk Analytics,%,66,60,Estimated
Custom Metric 83,APAC,AFC Ops,count,4963,5504,Estimated
Custom Metric 84,NA,AML Investigations,%,75,62,Estimated
Custom Metric 85,EMEA,AFC Ops,rate,16,11,Calculated
Custom Metric 86,EMEA,AML Investigations,rate,37,43,Reported
Custom Metric 87,NA,AML Investigations,count,3038,2793,Estimated
Custom Metric 88,EMEA,AML Investigations,score,45,54,Estimated
Custom Metric 89,EMEA,AFC Ops,count,2180,2694,Calculated
Custom Metric 90,NA,Compliance,count,409,1017,Calculated
Custom Metric 91,NA,AML Investigations,count,4403,4571,Reported
Custom Metric 92,LATAM,AFC Ops,count,2736,2263,Calculated
Custom Metric 93,APAC,AML Investigations,%,77,87,Reported
Custom Metric 94,APAC,AML Investigations,rate,0,7,Reported
Custom Metric 95,EMEA,Compliance,count,4346,4670,Calculated
Custom Metric 96,LATAM,Risk Analytics,count,3666,3996,Calculated
