Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Adverse Media Hits,EMEA,AML Investigations,score,87,87,Reported
KYC Exceptions Rate,LATAM,AFC Ops,%,44,54,Reported
High-Risk Customer Count,EMEA,AML Investigations,count,3368,3432,Reported
EDD Completion Rate,EMEA,Risk Analytics,%,73,69,Estimated
STR Quality Score,APAC,AML Investigations,rate,4,17,Estimated
Transaction Monitoring Alerts,LATAM,AML Investigations,score,71,60,Calculated
Sanctions Screening Matches,EMEA,AML Investigations,%,34,29,Calculated
Alert Clearance SLA Breaches,NA,Compliance,count,3929,3517,Calculated
SAR Filing Timeliness,EMEA,Compliance,count,1283,1980,Estimated
PEP Screening Hits,APAC,Compliance,score,61,60,Estimated
False Positive Rate,LATAM,Risk Analytics,count,4766,4914,Estimated
Case Backlog Volume,NA,Compliance,score,55,48,Estimated
Custom Metric 13,LATAM,AML Investigations,%,94,82,Estimated
Custom Metric 14,APAC,AFC Ops,rate,41,50,Calculated
Custom Metric 15,LATAM,Compliance,%,69,74,Calculated
Custom Metric 16,APAC,Compliance,rate,44,34,Calculated
Custom Metric 17,APAC,Compliance,count,1686,2432,Estimated
Custom Metric 18,NA,AML Investigations,count,2013,1346,Calculated
Custom Metric 19,NA,Compliance,count,4915,4285,Calculated
Custom Metric 20,EMEA,Risk Analytics,count,967,1144,Calculated
Custom Metric 21,NA,AFC Ops,count,3128,3303,Reported
Custom Metric 22,EMEA,Risk Analytics,score,41,43,Calculated
Custom Metric 23,APAC,Risk Analytics,score,12,8,Calculated
Custom Metric 24,NA,Risk Analytics,count,3505,2948,Estimated
Custom Metric 25,APAC,Risk Analytics,rate,21,35,Calculated
Custom Metric 26,APAC,AFC Ops,count,936,910,Reported
Custom Metric 27,EMEA,AML Investigations,%,18,30,Reported
Custom Metric 28,EMEA,Risk Analytics,count,3088,2924,Reported
Custom Metric 29,APAC,Risk Analytics,rate,87,90,Reported
Custom Metric 30,NA,Compliance,count,3772,3868,Estimated
Custom Metric 31,NA,AFC Ops,count,147,918,Calculated
Custom Metric 32,APAC,Compliance,count,783,811,Reported
Custom Metric 33,APAC,AFC Ops,score,26,27,Calculated
Custom Metric 34,LATAM,AFC Ops,count,3533,4031,Reported
Custom Metric 35,EMEA,Compliance,score,80,67,Reported
Custom Metric 36,APAC,AML Investigations,%,7,16,Estimated
Custom Metric 37,EMEA,Risk Analytics,count,944,452,Reported
Custom Metric 38,APAC,AFC Ops,%,31,25,Reported
Custom Metric 39,EMEA,Risk Analytics,%,66,67,Estimated
Custom Metric 40,EMEA,AML Investigations,score,0,0,Reported
Custom Metric 41,EMEA,AML Investigations,score,27,36,Reported
Custom Metric 42,APAC,Compliance,%,13,18,Calculated
Custom Metric 43,LATAM,Compliance,score,92,88,Reported
Custom Metric 44,EMEA,AML Investigations,%,61,64,Reported
Custom Metric 45,EMEA,Compliance,score,37,19,Reported
Custom Metric 46,LATAM,Risk Analytics,%,60,66,Estimated
Custom Metric 47,EMEA,AML Investigations,count,3383,3216,Reported
Custom Metric 48,NA,Risk Analytics,count,315,661,Calculated
Custom Metric 49,APAC,AFC Ops,count,3104,2324,Reported
Custom Metric 50,APAC,Risk Analytics,rate,103,103,Reported
Custom Metric 51,EMEA,AML Investigations,rate,55,55,Estimated
Custom Metric 52,EMEA,AFC Ops,score,83,97,Reported
Custom Metric 53,EMEA,AML Investigations,score,83,87,Calculated
Custom Metric 54,NA,AFC Ops,%,50,43,Estimated
Custom Metric 55,LATAM,Compliance,score,45,38,Estimated
Custom Metric 56,LATAM,Risk Analytics,rate,28,26,Estimated
Custom Metric 57,LATAM,AFC Ops,count,3139,2964,Calculated
Custom Metric 58,LATAM,AML Investigations,%,43,36,Estimated
Custom Metric 59,LATAM,AML Investigations,count,1464,1689,Calculated
Custom Metric 60,APAC,AML Investigations,count,1512,2208,Calculated
Custom Metric 61,NA,Risk Analytics,score,30,29,Calculated
