Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Sanctions Screening Matches,NA,Risk Analytics,%,7,9,Calculated
False Positive Rate,APAC,AFC Ops,rate,82,84,Estimated
Case Backlog Volume,EMEA,AFC Ops,count,3014,3278,Calculated
High-Risk Customer Count,APAC,Compliance,count,3559,3109,Estimated
Adverse Media Hits,EMEA,AFC Ops,score,52,47,Calculated
SAR Filing Timeliness,APAC,AFC Ops,rate,6,18,Reported
EDD Completion Rate,EMEA,Risk Analytics,rate,44,48,Reported
Alert Clearance SLA Breaches,APAC,AFC Ops,score,22,19,Calculated
STR Quality Score,EMEA,AML Investigations,%,51,62,Estimated
PEP Screening Hits,EMEA,AML Investigations,score,88,88,Estimated
Transaction Monitoring Alerts,LATAM,AFC Ops,score,35,50,Reported
KYC Exceptions Rate,LATAM,AML Investigations,rate,33,36,Calculated
Custom Metric 13,EMEA,AML Investigations,rate,59,57,Calculated
Custom Metric 14,NA,Risk Analytics,count,2223,2739,Reported
Custom Metric 15,APAC,AFC Ops,%,85,78,Calculated
Custom Metric 16,LATAM,Compliance,rate,33,27,Estimated
Custom Metric 17,LATAM,AML Investigations,count,1128,1246,Estimated
Custom Metric 18,EMEA,AML Investigations,count,4378,3613,Reported
Custom Metric 19,APAC,Risk Analytics,%,30,26,Calculated
Custom Metric 20,NA,Risk Analytics,%,35,39,Calculated
Custom Metric 21,LATAM,Compliance,count,237,494,Reported
Custom Metric 22,EMEA,Risk Analytics,%,27,29,Reported
Custom Metric 23,NA,AFC Ops,rate,88,82,Calculated
Custom Metric 24,NA,AML Investigations,score,50,39,Estimated
Custom Metric 25,NA,AFC Ops,rate,73,71,Estimated
Custom Metric 26,APAC,AML Investigations,%,35,34,Reported
Custom Metric 27,NA,Compliance,count,2412,2248,Reported
Custom Metric 28,NA,AFC Ops,rate,4,13,Estimated
Custom Metric 29,APAC,Risk Analytics,count,368,250,Calculated
Custom Metric 30,EMEA,AFC Ops,count,1864,1311,Reported
Custom Metric 31,NA,Compliance,rate,7,12,Reported
Custom Metric 32,NA,Risk Analytics,rate,9,24,Calculated
Custom Metric 33,NA,AML Investigations,score,21,12,Estimated
Custom Metric 34,EMEA,Compliance,score,22,31,Calculated
Custom Metric 35,LATAM,Risk Analytics,count,931,317,Calculated
Custom Metric 36,APAC,Compliance,rate,51,43,Reported
Custom Metric 37,LATAM,AML Investigations,score,43,44,Estimated
Custom Metric 38,APAC,AML Investigations,count,3477,2964,Reported
Custom Metric 39,LATAM,Compliance,rate,27,19,Estimated
