Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Alert Clearance SLA Breaches,EMEA,Risk Analytics,score,50,50,Reported
PEP Screening Hits,EMEA,AML Investigations,count,4629,5279,Estimated
Transaction Monitoring Alerts,APAC,AML Investigations,score,72,73,Estimated
Adverse Media Hits,LATAM,AFC Ops,rate,95,80,Reported
STR Quality Score,LATAM,AML Investigations,count,3898,3812,Calculated
SAR Filing Timeliness,LATAM,Compliance,%,77,76,Reported
Case Backlog Volume,APAC,Compliance,%,16,25,Calculated
High-Risk Customer Count,LATAM,AFC Ops,count,3444,2742,Reported
KYC Exceptions Rate,LATAM,AFC Ops,count,3923,4504,Calculated
Sanctions Screening Matches,NA,AFC Ops,rate,30,16,Estimated
EDD Completion Rate,APAC,Risk Analytics,rate,41,24,Calculated
False Positive Rate,LATAM,AFC Ops,count,2998,3187,Calculated
Custom Metric 13,EMEA,Compliance,rate,20,21,Estimated
Custom Metric 14,LATAM,AML Investigations,count,1849,2444,Estimated
Custom Metric 15,APAC,AFC Ops,count,3300,3555,Estimated
Custom Metric 16,EMEA,AML Investigations,%,12,21,Reported
Custom Metric 17,APAC,AML Investigations,score,43,40,Estimated
Custom Metric 18,APAC,Compliance,count,2533,2079,Reported
Custom Metric 19,NA,AML Investigations,count,2568,2132,Calculated
Custom Metric 20,LATAM,AFC Ops,count,3600,4077,Reported
Custom Metric 21,EMEA,AFC Ops,score,60,64,Calculated
Custom Metric 22,EMEA,AML Investigations,rate,51,58,Reported
Custom Metric 23,NA,Compliance,score,45,31,Reported
Custom Metric 24,EMEA,AFC Ops,rate,37,36,Estimated
Custom Metric 25,APAC,Risk Analytics,rate,16,25,Estimated
Custom Metric 26,APAC,AML Investigations,%,97,94,Reported
Custom Metric 27,LATAM,Risk Analytics,score,82,84,Calculated
Custom Metric 28,LATAM,AML Investigations,count,4986,4990,Estimated
Custom Metric 29,APAC,Risk Analytics,score,75,78,Estimated
Custom Metric 30,LATAM,Compliance,count,4278,3809,Reported
Custom Metric 31,NA,AML Investigations,rate,69,65,Calculated
Custom Metric 32,APAC,Risk Analytics,%,40,51,Estimated
Custom Metric 33,LATAM,Risk Analytics,%,86,84,Calculated
Custom Metric 34,APAC,AML Investigations,rate,0,0,Estimated
Custom Metric 35,EMEA,AFC Ops,count,4096,3468,Calculated
Custom Metric 36,NA,AML Investigations,rate,66,73,Calculated
Custom Metric 37,APAC,AFC Ops,rate,81,66,Calculated
Custom Metric 38,APAC,AML Investigations,%,59,49,Calculated
Custom Metric 39,LATAM,Risk Analytics,score,38,42,Reported
Custom Metric 40,NA,Risk Analytics,rate,12,8,Calculated
Custom Metric 41,LATAM,AML Investigations,%,74,58,Calculated
Custom Metric 42,LATAM,Risk Analytics,%,52,66,Estimated
Custom Metric 43,NA,Risk Analytics,%,47,40,Estimated
Custom Metric 44,NA,AML Investigations,%,71,73,Calculated
Custom Metric 45,LATAM,Risk Analytics,%,20,20,Reported
Custom Metric 46,NA,AFC Ops,score,62,49,Estimated
Custom Metric 47,NA,Compliance,count,3047,2894,Estimated
Custom Metric 48,APAC,AFC Ops,%,73,70,Calculated
Custom Metric 49,APAC,Risk Analytics,count,2355,2292,Calculated
Custom Metric 50,LATAM,AFC Ops,count,2524,2540,Estimated
Custom Metric 51,LATAM,Compliance,%,78,61,Estimated
Custom Metric 52,EMEA,AML Investigations,count,1871,1198,Estimated
Custom Metric 53,APAC,AFC Ops,score,34,45,Calculated
Custom Metric 54,EMEA,Risk Analytics,%,8,20,Calculated
Custom Metric 55,LATAM,Risk Analytics,%,80,70,Calculated
Custom Metric 56,NA,Risk Analytics,count,2386,1605,Reported
