Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
SAR Filing Timeliness,NA,Risk Analytics,score,6,22,Reported
EDD Completion Rate,NA,AML Investigations,%,78,76,Estimated
PEP Screening Hits,NA,AFC Ops,%,57,61,Estimated
Transaction Monitoring Alerts,EMEA,AFC Ops,%,16,33,Calculated
False Positive Rate,EMEA,Compliance,count,246,426,Calculated
Sanctions Screening Matches,APAC,AML Investigations,count,2807,2575,Reported
High-Risk Customer Count,LATAM,AML Investigations,score,19,31,Calculated
Adverse Media Hits,EMEA,Compliance,count,4711,4030,Calculated
Case Backlog Volume,APAC,Risk Analytics,score,18,14,Reported
Alert Clearance SLA Breaches,EMEA,AML Investigations,%,17,27,Calculated
KYC Exceptions Rate,APAC,AML Investigations,rate,88,80,Estimated
STR Quality Score,EMEA,Risk Analytics,count,3515,3133,Estimated
Custom Metric 13,NA,AML Investigations,rate,40,47,Calculated
Custom Metric 14,APAC,Risk Analytics,rate,40,43,Estimated
Custom Metric 15,APAC,Risk Analytics,score,25,36,Calculated
Custom Metric 16,EMEA,Risk Analytics,rate,69,74,Estimated
Custom Metric 17,LATAM,AML Investigations,count,1251,1311,Reported
Custom Metric 18,LATAM,AFC Ops,rate,78,67,Reported
Custom Metric 19,EMEA,AFC Ops,rate,73,82,Reported
Custom Metric 20,EMEA,AFC Ops,score,42,57,Calculated
Custom Metric 21,LATAM,AFC Ops,rate,102,93,Reported
Custom Metric 22,LATAM,Risk Analytics,count,3773,2985,Reported
Custom Metric 23,EMEA,AFC Ops,score,65,73,Reported
Custom Metric 24,APAC,Risk Analytics,score,37,45,Calculated
Custom Metric 25,EMEA,AFC Ops,rate,97,85,Reported
Custom Metric 26,LATAM,Compliance,rate,47,62,Estimated
Custom Metric 27,APAC,Compliance,%,44,52,Reported
Custom Metric 28,APAC,Risk Analytics,%,72,79,Calculated
Custom Metric 29,APAC,AML Investigations,count,1798,1846,Calculated
Custom Metric 30,NA,Risk Analytics,count,2901,3687,Calculated
Custom Metric 31,NA,AFC Ops,rate,49,57,Estimated
Custom Metric 32,EMEA,Risk Analytics,%,103,90,Estimated
Custom Metric 33,LATAM,AFC Ops,count,3345,3660,Estimated
Custom Metric 34,LATAM,AML Investigations,%,88,97,Reported
Custom Metric 35,APAC,AML Investigations,count,489,1190,Estimated
Custom Metric 36,LATAM,Compliance,%,12,12,Estimated
Custom Metric 37,NA,AML Investigations,count,736,376,Reported
Custom Metric 38,EMEA,Risk Analytics,count,1528,1304,Calculated
Custom Metric 39,LATAM,Risk Analytics,rate,9,7,Estimated
Custom Metric 40,EMEA,Risk Analytics,%,26,14,Estimated
Custom Metric 41,APAC,AFC Ops,rate,25,12,Estimated
Custom Metric 42,LATAM,AML Investigations,score,3,9,Reported
Custom Metric 43,NA,AML Investigations,rate,6,7,Estimated
Custom Metric 44,EMEA,AFC Ops,count,4370,3745,Calculated
Custom Metric 45,NA,Compliance,rate,84,72,Calculated
Custom Metric 46,NA,AFC Ops,score,27,26,Calculated
Custom Metric 47,APAC,AFC Ops,score,34,33,Calculated
Custom Metric 48,LATAM,Compliance,score,35,33,Calculated
Custom Metric 49,LATAM,AML Investigations,score,74,82,Calculated
Custom Metric 50,LATAM,AML Investigations,%,55,50,Estimated
Custom Metric 51,LATAM,Risk Analytics,count,3248,2917,Calculated
Custom Metric 52,EMEA,AML Investigations,rate,89,78,Calculated
Custom Metric 53,NA,Compliance,score,17,14,Estimated
Custom Metric 54,EMEA,AML Investigations,rate,11,8,Estimated
Custom Metric 55,LATAM,Compliance,score,7,0,Estimated
Custom Metric 56,NA,AML Investigations,score,36,22,Calculated
Custom Metric 57,APAC,AFC Ops,rate,16,12,Calculated
Custom Metric 58,APAC,Compliance,%,8,6,Estimated
Custom Metric 59,LATAM,Risk Analytics,rate,79,76,Calculated
Custom Metric 60,APAC,Risk Analytics,%,95,98,Estimated
Custom Metric 61,NA,AML Investigations,rate,90,94,Calculated
Custom Metric 62,EMEA,AFC Ops,rate,59,45,Estimated
Custom Metric 63,NA,Compliance,score,94,101,Reported
Custom Metric 64,NA,Risk Analytics,%,41,47,Estimated
Custom Metric 65,APAC,AML Investigations,count,432,200,Reported
Custom Metric 66,APAC,AFC Ops,%,3,11,Estimated
Custom Metric 67,LATAM,Risk Analytics,score,4,12,Reported
Custom Metric 68,APAC,AFC Ops,count,2400,2876,Reported
Custom Metric 69,LATAM,AML Investigations,score,30,25,Estimated
Custom Metric 70,EMEA,Risk Analytics,score,13,10,Calculated
Custom Metric 71,APAC,AML Investigations,score,8,16,Calculated
Custom Metric 72,NA,Risk Analytics,count,3377,2580,Reported
Custom Metric 73,NA,Compliance,%,9,1,Calculated
Custom Metric 74,APAC,Compliance,rate,26,13,Estimated
Custom Metric 75,LATAM,AFC Ops,score,82,81,Calculated
Custom Metric 76,LATAM,Risk Analytics,rate,8,2,Estimated
Custom Metric 77,APAC,Risk Analytics,count,1373,917,Estimated
Custom Metric 78,NA,Risk Analytics,count,2549,2503,Reported
Custom Metric 79,APAC,AML Investigations,count,4499,4765,Reported
Custom Metric 80,EMEA,AML Investigations,%,5,11,Calculated
Custom Metric 81,LATAM,Compliance,score,75,63,Reported
Custom Metric 82,LATAM,Risk Analytics,rate,40,49,Calculated
Custom Metric 83,NA,Risk Analytics,count,3426,3153,Reported
Custom Metric 84,LATAM,Compliance,%,26,15,Reported
Custom Metric 85,APAC,AML Investigations,rate,82,79,Reported
Custom Metric 86,LATAM,AFC Ops,%,82,78,Estimated
Custom Metric 87,APAC,Risk Analytics,rate,15,9,Reported
Custom Metric 88,EMEA,Compliance,%,7,12,Estimated
Custom Metric 89,EMEA,AFC Ops,count,1112,1148,Reported
Custom Metric 90,APAC,AFC Ops,rate,99,92,Reported
Custom Metric 91,LATAM,AML Investigations,count,4213,4778,Calculated
Custom Metric 92,LATAM,Risk Analytics,%,12,12,Estimated
Custom Metric 93,EMEA,Compliance,score,21,23,Reported
Custom Metric 94,NA,Risk Analytics,score,15,22,Calculated
Custom Metric 95,LATAM,AML Investigations,score,20,25,Calculated
