Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Transaction Monitoring Alerts,NA,Compliance,%,81,78,Reported
High-Risk Customer Count,NA,AFC Ops,%,67,67,Calculated
KYC Exceptions Rate,NA,Compliance,count,2271,2723,Reported
STR Quality Score,NA,AFC Ops,score,87,83,Estimated
EDD Completion Rate,EMEA,Risk Analytics,score,70,73,Reported
Sanctions Screening Matches,NA,Compliance,count,518,1228,Estimated
False Positive Rate,NA,Risk Analytics,%,10,9,Reported
Adverse Media Hits,APAC,AFC Ops,count,192,0,Reported
SAR Filing Timeliness,APAC,AFC Ops,count,4087,4021,Reported
PEP Screening Hits,NA,AFC Ops,score,15,25,Calculated
Alert Clearance SLA Breaches,APAC,AML Investigations,score,17,11,Estimated
Case Backlog Volume,APAC,AFC Ops,score,40,39,Calculated
Custom Metric 13,APAC,AML Investigations,count,1143,1539,Estimated
Custom Metric 14,APAC,AFC Ops,count,4167,3394,Reported
Custom Metric 15,LATAM,AML Investigations,score,43,39,Calculated
Custom Metric 16,LATAM,Compliance,rate,15,0,Calculated
Custom Metric 17,APAC,Risk Analytics,score,32,37,Calculated
Custom Metric 18,NA,AFC Ops,score,23,28,Estimated
Custom Metric 19,LATAM,Risk Analytics,%,51,50,Calculated
Custom Metric 20,NA,AFC Ops,%,107,97,Calculated
Custom Metric 21,LATAM,Compliance,%,61,73,Reported
Custom Metric 22,LATAM,AFC Ops,score,18,9,Reported
Custom Metric 23,NA,Risk Analytics,count,430,1184,Calculated
Custom Metric 24,APAC,AML Investigations,score,39,39,Estimated
Custom Metric 25,LATAM,Risk Analytics,count,3880,3122,Reported
Custom Metric 26,EMEA,Risk Analytics,count,3085,3560,Estimated
Custom Metric 27,EMEA,AML Investigations,%,72,56,Estimated
Custom Metric 28,LATAM,AML Investigations,score,33,17,Calculated
Custom Metric 29,EMEA,Risk Analytics,rate,55,43,Estimated
Custom Metric 30,APAC,AML Investigations,score,95,80,Estimated
Custom Metric 31,LATAM,AML Investigations,%,61,57,Calculated
Custom Metric 32,EMEA,AFC Ops,%,89,91,Calculated
Custom Metric 33,NA,Risk Analytics,count,1597,1769,Reported
Custom Metric 34,NA,AML Investigations,rate,4,17,Reported
Custom Metric 35,APAC,Risk Analytics,rate,37,45,Calculated
Custom Metric 36,NA,AFC Ops,count,2429,2984,Reported
Custom Metric 37,EMEA,Risk Analytics,count,2705,2537,Estimated
Custom Metric 38,EMEA,Risk Analytics,count,119,797,Calculated
Custom Metric 39,NA,AFC Ops,rate,0,13,Estimated
Custom Metric 40,NA,AFC Ops,score,80,80,Reported
Custom Metric 41,APAC,Risk Analytics,count,4737,5305,Reported
Custom Metric 42,NA,Compliance,score,59,72,Estimated
Custom Metric 43,NA,AML Investigations,count,1318,937,Reported
Custom Metric 44,LATAM,AML Investigations,score,89,104,Calculated
Custom Metric 45,LATAM,AFC Ops,rate,53,52,Reported
Custom Metric 46,EMEA,AFC Ops,score,46,41,Reported
Custom Metric 47,LATAM,AML Investigations,count,145,0,Calculated
Custom Metric 48,NA,AML Investigations,rate,59,54,Estimated
Custom Metric 49,NA,AML Investigations,count,1126,1249,Reported
Custom Metric 50,EMEA,Compliance,count,4434,4922,Calculated
Custom Metric 51,NA,Compliance,count,4228,4336,Reported
Custom Metric 52,EMEA,Risk Analytics,count,3418,3063,Reported
Custom Metric 53,LATAM,AML Investigations,count,3915,3471,Reported
Custom Metric 54,LATAM,Risk Analytics,score,6,0,Reported
