Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
STR Quality Score,EMEA,Risk Analytics,%,30,26,Calculated
Case Backlog Volume,LATAM,Compliance,score,75,80,Reported
Adverse Media Hits,NA,AFC Ops,rate,52,41,Estimated
Alert Clearance SLA Breaches,LATAM,AFC Ops,rate,103,94,Calculated
EDD Completion Rate,LATAM,AFC Ops,count,3541,3689,Calculated
False Positive Rate,LATAM,AML Investigations,count,4816,4465,Estimated
Transaction Monitoring Alerts,APAC,AFC Ops,count,2360,1667,Estimated
SAR Filing Timeliness,NA,Risk Analytics,count,3188,2500,Reported
High-Risk Customer Count,NA,Risk Analytics,score,73,67,Reported
KYC Exceptions Rate,LATAM,AFC Ops,count,2691,2645,Estimated
Sanctions Screening Matches,NA,AML Investigations,count,925,253,Reported
PEP Screening Hits,LATAM,AFC Ops,%,87,84,Reported
Custom Metric 13,NA,Risk Analytics,%,61,56,Estimated
Custom Metric 14,APAC,Compliance,rate,59,59,Estimated
Custom Metric 15,NA,Compliance,rate,32,46,Reported
Custom Metric 16,LATAM,Risk Analytics,%,85,87,Calculated
Custom Metric 17,APAC,Risk Analytics,score,13,0,Estimated
Custom Metric 18,LATAM,AML Investigations,count,897,233,Estimated
Custom Metric 19,EMEA,AFC Ops,rate,80,73,Calculated
Custom Metric 20,APAC,AML Investigations,count,3742,3427,Estimated
Custom Metric 21,NA,Risk Analytics,rate,19,26,Reported
Custom Metric 22,NA,AFC Ops,count,2004,1393,Reported
Custom Metric 23,APAC,Risk Analytics,count,347,1097,Calculated
Custom Metric 24,EMEA,AFC Ops,%,80,73,Estimated
Custom Metric 25,APAC,Compliance,rate,48,50,Calculated
Custom Metric 26,EMEA,Compliance,%,93,93,Calculated
Custom Metric 27,LATAM,Compliance,score,54,36,Reported
Custom Metric 28,LATAM,AML Investigations,rate,41,52,Reported
Custom Metric 29,NA,Compliance,score,9,15,Reported
Custom Metric 30,APAC,Compliance,%,5,11,Reported
Custom Metric 31,NA,AML Investigations,count,3684,3581,Estimated
Custom Metric 32,EMEA,AFC Ops,%,79,88,Calculated
Custom Metric 33,APAC,AFC Ops,%,93,105,Calculated
Custom Metric 34,EMEA,Risk Analytics,score,20,9,Estimated
Custom Metric 35,EMEA,Compliance,count,3876,3135,Calculated
Custom Metric 36,APAC,Risk Analytics,count,2205,1482,Reported
Custom Metric 37,EMEA,AML Investigations,%,43,44,Reported
Custom Metric 38,LATAM,AML Investigations,rate,66,72,Reported
Custom Metric 39,NA,AML Investigations,count,673,1434,Calculated
Custom Metric 40,EMEA,Compliance,score,48,51,Calculated
Custom Metric 41,LATAM,AFC Ops,rate,29,24,Reported
Custom Metric 42,APAC,AML Investigations,count,4517,3942,Calculated
Custom Metric 43,NA,AFC Ops,%,50,57,Reported
Custom Metric 44,APAC,AFC Ops,score,18,18,Estimated
Custom Metric 45,LATAM,AML Investigations,rate,10,19,Estimated
Custom Metric 46,LATAM,AFC Ops,count,1066,690,Reported
Custom Metric 47,EMEA,Risk Analytics,rate,97,97,Reported
Custom Metric 48,LATAM,AML Investigations,rate,73,67,Estimated
Custom Metric 49,EMEA,Compliance,count,4988,4306,Estimated
Custom Metric 50,LATAM,Compliance,count,318,0,Calculated
Custom Metric 51,NA,AML Investigations,score,21,31,Reported
Custom Metric 52,APAC,Risk Analytics,score,6,0,Calculated
Custom Metric 53,NA,AFC Ops,rate,65,61,Reported
Custom Metric 54,EMEA,Compliance,%,37,53,Reported
Custom Metric 55,APAC,AFC Ops,count,2760,3277,Calculated
Custom Metric 56,EMEA,Risk Analytics,%,43,51,Calculated
Custom Metric 57,NA,AFC Ops,count,2556,1827,Reported
Custom Metric 58,EMEA,AML Investigations,count,3261,3309,Calculated
