Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
SAR Filing Timeliness,EMEA,Compliance,%,100,92,Calculated
PEP Screening Hits,APAC,AFC Ops,count,1093,1125,Reported
KYC Exceptions Rate,APAC,Risk Analytics,score,18,20,Estimated
Sanctions Screening Matches,EMEA,Compliance,rate,65,71,Calculated
EDD Completion Rate,NA,AML Investigations,rate,53,34,Calculated
Case Backlog Volume,LATAM,Risk Analytics,count,2725,3160,Estimated
STR Quality Score,NA,AFC Ops,%,98,95,Estimated
Alert Clearance SLA Breaches,NA,Compliance,score,0,3,Reported
Adverse Media Hits,APAC,AML Investigations,count,750,180,Calculated
False Positive Rate,APAC,AML Investigations,rate,61,53,Estimated
High-Risk Customer Count,NA,AML Investigations,count,4346,4722,Calculated
Transaction Monitoring Alerts,APAC,AFC Ops,count,2984,2628,Calculated
Custom Metric 13,NA,Risk Analytics,count,3787,3339,Calculated
Custom Metric 14,NA,Compliance,count,3272,2841,Estimated
Custom Metric 15,EMEA,AFC Ops,rate,0,12,Calculated
Custom Metric 16,NA,Compliance,count,2435,2842,Estimated
Custom Metric 17,LATAM,AML Investigations,rate,38,53,Estimated
Custom Metric 18,EMEA,Risk Analytics,rate,31,30,Estimated
Custom Metric 19,EMEA,Risk Analytics,%,83,98,Calculated
Custom Metric 20,LATAM,AML Investigations,count,4247,4630,Reported
Custom Metric 21,EMEA,Risk Analytics,score,96,92,Estimated
Custom Metric 22,EMEA,Compliance,count,1941,1744,Reported
Custom Metric 23,APAC,Risk Analytics,count,3008,2619,Estimated
Custom Metric 24,NA,AML Investigations,count,4338,4714,Reported
Custom Metric 25,EMEA,Risk Analytics,count,564,53,Estimated
Custom Metric 26,LATAM,Compliance,%,92,91,Estimated
Custom Metric 27,LATAM,AFC Ops,rate,28,25,Reported
Custom Metric 28,NA,Risk Analytics,%,60,67,Reported
Custom Metric 29,LATAM,AFC Ops,score,51,41,Calculated
Custom Metric 30,LATAM,Compliance,rate,5,5,Estimated
Custom Metric 31,NA,AML Investigations,rate,38,51,Estimated
Custom Metric 32,APAC,AML Investigations,%,3,6,Reported
Custom Metric 33,APAC,Compliance,count,1957,1438,Reported
Custom Metric 34,EMEA,Compliance,rate,29,19,Reported
Custom Metric 35,APAC,Compliance,count,509,1305,Calculated
Custom Metric 36,NA,AFC Ops,count,1940,1935,Calculated
Custom Metric 37,APAC,AFC Ops,%,87,81,Reported
Custom Metric 38,NA,Risk Analytics,rate,11,16,Estimated
Custom Metric 39,EMEA,AML Investigations,count,4913,5011,Calculated
Custom Metric 40,LATAM,Risk Analytics,rate,31,41,Estimated
Custom Metric 41,NA,AFC Ops,score,10,20,Calculated
Custom Metric 42,LATAM,Compliance,count,1508,2198,Calculated
Custom Metric 43,LATAM,Risk Analytics,score,83,88,Reported
Custom Metric 44,APAC,AFC Ops,score,65,61,Estimated
Custom Metric 45,LATAM,Risk Analytics,%,27,32,Estimated
Custom Metric 46,LATAM,AFC Ops,count,3185,3197,Calculated
Custom Metric 47,EMEA,AML Investigations,rate,45,35,Estimated
Custom Metric 48,NA,Compliance,%,48,48,Reported
Custom Metric 49,LATAM,AFC Ops,%,100,87,Calculated
Custom Metric 50,APAC,AFC Ops,count,2450,2848,Estimated
Custom Metric 51,LATAM,Compliance,count,3897,3231,Estimated
Custom Metric 52,NA,Compliance,score,61,50,Reported
Custom Metric 53,NA,Risk Analytics,score,8,2,Reported
Custom Metric 54,LATAM,AFC Ops,%,94,84,Reported
Custom Metric 55,NA,AFC Ops,%,40,38,Estimated
Custom Metric 56,EMEA,Risk Analytics,score,46,38,Estimated
Custom Metric 57,LATAM,AFC Ops,count,795,586,Calculated
