Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Adverse Media Hits,APAC,AML Investigations,rate,85,83,Reported
KYC Exceptions Rate,NA,AML Investigations,count,4336,4996,Calculated
False Positive Rate,EMEA,Compliance,rate,84,92,Estimated
Case Backlog Volume,APAC,Compliance,rate,93,96,Calculated
EDD Completion Rate,APAC,Compliance,score,23,25,Reported
STR Quality Score,LATAM,Compliance,rate,57,52,Estimated
Alert Clearance SLA Breaches,NA,AML Investigations,count,777,594,Reported
PEP Screening Hits,NA,AML Investigations,%,50,65,Calculated
SAR Filing Timeliness,APAC,AFC Ops,count,3770,4484,Reported
High-Risk Customer Count,APAC,Compliance,count,2995,2437,Calculated
Transaction Monitoring Alerts,APAC,Risk Analytics,%,75,84,Calculated
Sanctions Screening Matches,EMEA,AML Investigations,count,3500,3523,Reported
Custom Metric 13,LATAM,Compliance,count,4152,3633,Estimated
Custom Metric 14,LATAM,AFC Ops,rate,64,54,Calculated
Custom Metric 15,EMEA,AFC Ops,rate,93,87,Estimated
Custom Metric 16,APAC,AFC Ops,%,69,71,Estimated
Custom Metric 17,LATAM,Compliance,score,10,18,Reported
Custom Metric 18,LATAM,AFC Ops,score,79,84,Calculated
Custom Metric 19,EMEA,Risk Analytics,rate,5,4,Reported
Custom Metric 20,EMEA,AFC Ops,count,2973,3599,Estimated
Custom Metric 21,EMEA,AML Investigations,count,213,932,Estimated
Custom Metric 22,NA,AML Investigations,score,0,12,Calculated
Custom Metric 23,LATAM,AFC Ops,rate,106,99,Reported
Custom Metric 24,LATAM,Compliance,score,78,74,Reported
Custom Metric 25,LATAM,AFC Ops,count,1281,1523,Calculated
Custom Metric 26,NA,Compliance,count,769,1126,Reported
Custom Metric 27,LATAM,AML Investigations,%,18,29,Reported
Custom Metric 28,APAC,AFC Ops,score,82,81,Reported
Custom Metric 29,APAC,AML Investigations,rate,59,53,Calculated
Custom Metric 30,NA,AML Investigations,rate,74,69,Reported
Custom Metric 31,APAC,Risk Analytics,score,90,86,Reported
Custom Metric 32,LATAM,Risk Analytics,%,36,49,Calculated
Custom Metric 33,EMEA,AML Investigations,count,1010,612,Reported
Custom Metric 34,EMEA,AFC Ops,count,3918,4458,Reported
Custom Metric 35,NA,AFC Ops,count,1090,660,Reported
Custom Metric 36,EMEA,AFC Ops,score,37,39,Reported
Custom Metric 37,EMEA,AFC Ops,score,50,47,Calculated
Custom Metric 38,NA,Compliance,score,13,0,Calculated
Custom Metric 39,NA,AML Investigations,rate,58,48,Calculated
Custom Metric 40,APAC,Risk Analytics,count,226,558,Calculated
Custom Metric 41,EMEA,AML Investigations,%,53,47,Estimated
Custom Metric 42,EMEA,AML Investigations,count,140,154,Reported
Custom Metric 43,LATAM,Compliance,score,29,29,Reported
Custom Metric 44,APAC,Risk Analytics,count,2811,3389,Calculated
Custom Metric 45,LATAM,AFC Ops,rate,77,70,Calculated
Custom Metric 46,EMEA,AML Investigations,rate,96,87,Estimated
Custom Metric 47,EMEA,Risk Analytics,count,3577,3176,Estimated
Custom Metric 48,LATAM,AFC Ops,%,25,8,Reported
Custom Metric 49,NA,Risk Analytics,count,2059,2567,Calculated
Custom Metric 50,APAC,AML Investigations,rate,61,60,Reported
Custom Metric 51,NA,Compliance,score,58,67,Calculated
Custom Metric 52,NA,AFC Ops,rate,4,11,Estimated
Custom Metric 53,EMEA,AML Investigations,count,3891,3596,Reported
Custom Metric 54,EMEA,AFC Ops,score,62,62,Calculated
Custom Metric 55,EMEA,AFC Ops,rate,42,30,Calculated
Custom Metric 56,LATAM,Risk Analytics,rate,36,34,Reported
Custom Metric 57,APAC,Compliance,count,298,150,Calculated
Custom Metric 58,EMEA,Compliance,count,2921,3208,Estimated
Custom Metric 59,NA,AML Investigations,score,86,84,Reported
Custom Metric 60,NA,AFC Ops,rate,63,64,Reported
Custom Metric 61,EMEA,Compliance,count,4473,4427,Reported
Custom Metric 62,EMEA,Risk Analytics,count,35,0,Reported
Custom Metric 63,APAC,AML Investigations,count,4560,4331,Calculated
Custom Metric 64,NA,AML Investigations,%,3,13,Reported
Custom Metric 65,EMEA,AFC Ops,count,1566,779,Estimated
Custom Metric 66,EMEA,Risk Analytics,rate,39,26,Reported
Custom Metric 67,NA,AML Investigations,score,84,83,Estimated
Custom Metric 68,APAC,Risk Analytics,score,26,13,Calculated
Custom Metric 69,APAC,AML Investigations,rate,28,30,Calculated
Custom Metric 70,NA,AML Investigations,score,22,24,Reported
Custom Metric 71,EMEA,Risk Analytics,%,44,52,Estimated
Custom Metric 72,NA,Risk Analytics,score,56,63,Calculated
Custom Metric 73,APAC,AML Investigations,score,38,35,Estimated
Custom Metric 74,EMEA,Risk Analytics,count,3121,3121,Estimated
Custom Metric 75,LATAM,AML Investigations,%,68,69,Reported
Custom Metric 76,NA,Risk Analytics,score,64,76,Reported
Custom Metric 77,APAC,Risk Analytics,rate,91,79,Reported
Custom Metric 78,APAC,AFC Ops,score,57,46,Estimated
Custom Metric 79,APAC,AFC Ops,count,1661,1571,Estimated
Custom Metric 80,APAC,Compliance,score,45,48,Calculated
Custom Metric 81,LATAM,AML Investigations,%,9,0,Reported
Custom Metric 82,LATAM,Risk Analytics,count,493,458,Estimated
Custom Metric 83,EMEA,AFC Ops,count,719,684,Calculated
Custom Metric 84,NA,AML Investigations,rate,65,58,Calculated
Custom Metric 85,APAC,Compliance,count,4315,4967,Reported
Custom Metric 86,NA,Compliance,%,93,94,Estimated
Custom Metric 87,LATAM,Compliance,%,10,12,Estimated
