Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
EDD Completion Rate,LATAM,Risk Analytics,%,49,49,Estimated
PEP Screening Hits,APAC,AML Investigations,count,570,1333,Estimated
Adverse Media Hits,LATAM,AFC Ops,count,3017,2636,Estimated
Alert Clearance SLA Breaches,EMEA,AML Investigations,%,63,53,Estimated
KYC Exceptions Rate,EMEA,AFC Ops,count,4385,4128,Reported
High-Risk Customer Count,NA,AML Investigations,%,74,79,Calculated
False Positive Rate,APAC,Compliance,%,92,106,Reported
Case Backlog Volume,NA,AML Investigations,%,7,22,Reported
Sanctions Screening Matches,EMEA,Risk Analytics,score,86,81,Estimated
Transaction Monitoring Alerts,LATAM,Risk Analytics,count,124,618,Calculated
SAR Filing Timeliness,NA,Risk Analytics,score,39,39,Estimated
STR Quality Score,LATAM,Risk Analytics,score,2,13,Estimated
Custom Metric 13,APAC,Risk Analytics,count,1904,1790,Estimated
Custom Metric 14,LATAM,Risk Analytics,rate,93,96,Reported
Custom Metric 15,APAC,Compliance,rate,74,69,Reported
Custom Metric 16,LATAM,AML Investigations,%,31,28,Reported
Custom Metric 17,NA,AML Investigations,rate,47,37,Calculated
Custom Metric 18,EMEA,Compliance,%,80,82,Estimated
Custom Metric 19,APAC,Risk Analytics,score,33,22,Estimated
Custom Metric 20,NA,Risk Analytics,score,6,0,Estimated
Custom Metric 21,NA,Compliance,%,51,46,Calculated
Custom Metric 22,EMEA,Risk Analytics,count,228,175,Reported
Custom Metric 23,LATAM,Compliance,score,86,79,Estimated
Custom Metric 24,NA,Compliance,count,4964,4339,Reported
Custom Metric 25,EMEA,AFC Ops,%,26,33,Calculated
Custom Metric 26,EMEA,Risk Analytics,rate,13,30,Estimated
Custom Metric 27,EMEA,Compliance,count,393,747,Reported
Custom Metric 28,NA,Compliance,%,20,14,Calculated
Custom Metric 29,APAC,Compliance,rate,94,81,Calculated
Custom Metric 30,EMEA,Risk Analytics,count,962,1305,Calculated
Custom Metric 31,APAC,Risk Analytics,%,25,36,Estimated
Custom Metric 32,NA,Compliance,score,23,35,Calculated
Custom Metric 33,APAC,Compliance,score,72,77,Reported
Custom Metric 34,NA,AML Investigations,count,4217,4770,Estimated
Custom Metric 35,APAC,AML Investigations,%,35,41,Calculated
Custom Metric 36,APAC,AFC Ops,rate,15,17,Estimated
Custom Metric 37,LATAM,AML Investigations,%,17,24,Reported
Custom Metric 38,LATAM,Compliance,%,8,10,Calculated
Custom Metric 39,LATAM,AFC Ops,rate,21,27,Estimated
Custom Metric 40,EMEA,Compliance,count,4019,4735,Reported
Custom Metric 41,APAC,Compliance,score,83,83,Estimated
Custom Metric 42,APAC,AFC Ops,%,68,56,Calculated
Custom Metric 43,APAC,Risk Analytics,%,8,5,Reported
Custom Metric 44,EMEA,Risk Analytics,%,10,10,Estimated
Custom Metric 45,NA,AFC Ops,count,1293,1925,Estimated
Custom Metric 46,EMEA,Risk Analytics,%,32,22,Reported
