Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Transaction Monitoring Alerts,NA,AFC Ops,%,0,0,Calculated
KYC Exceptions Rate,NA,Compliance,score,82,71,Reported
SAR Filing Timeliness,APAC,AML Investigations,count,4500,3758,Estimated
Alert Clearance SLA Breaches,LATAM,Compliance,rate,38,34,Calculated
False Positive Rate,NA,AFC Ops,count,4134,4665,Reported
Sanctions Screening Matches,APAC,Compliance,score,89,83,Reported
STR Quality Score,NA,AFC Ops,count,4422,4001,Estimated
EDD Completion Rate,APAC,AML Investigations,rate,2,0,Estimated
Adverse Media Hits,LATAM,AFC Ops,count,4306,4533,Calculated
Case Backlog Volume,APAC,Risk Analytics,%,17,29,Reported
High-Risk Customer Count,APAC,AML Investigations,score,86,71,Estimated
PEP Screening Hits,LATAM,Risk Analytics,%,54,49,Reported
Custom Metric 13,NA,Risk Analytics,rate,35,31,Calculated
Custom Metric 14,NA,Compliance,count,4848,4126,Calculated
Custom Metric 15,LATAM,Risk Analytics,rate,55,50,Calculated
Custom Metric 16,LATAM,AFC Ops,count,4423,3723,Estimated
Custom Metric 17,EMEA,Risk Analytics,count,454,5,Estimated
Custom Metric 18,LATAM,Risk Analytics,count,1712,2454,Calculated
Custom Metric 19,APAC,Risk Analytics,%,99,91,Estimated
Custom Metric 20,NA,Risk Analytics,count,1520,1649,Estimated
Custom Metric 21,APAC,AML Investigations,%,38,46,Calculated
Custom Metric 22,APAC,Risk Analytics,count,299,60,Calculated
Custom Metric 23,LATAM,AFC Ops,count,1076,474,Estimated
Custom Metric 24,APAC,Compliance,rate,68,81,Estimated
Custom Metric 25,LATAM,Compliance,rate,54,53,Estimated
Custom Metric 26,NA,AFC Ops,score,85,105,Estimated
Custom Metric 27,EMEA,Risk Analytics,score,56,68,Reported
Custom Metric 28,EMEA,AML Investigations,score,85,83,Estimated
Custom Metric 29,EMEA,AML Investigations,rate,71,64,Calculated
Custom Metric 30,LATAM,AFC Ops,count,406,951,Estimated
Custom Metric 31,EMEA,AFC Ops,score,72,81,Reported
Custom Metric 32,APAC,AML Investigations,rate,7,0,Estimated
Custom Metric 33,APAC,AML Investigations,rate,49,46,Reported
Custom Metric 34,NA,Risk Analytics,%,45,32,Estimated
Custom Metric 35,NA,Compliance,count,1000,258,Calculated
Custom Metric 36,NA,AFC Ops,%,0,0,Calculated
Custom Metric 37,EMEA,AFC Ops,count,3468,3144,Reported
Custom Metric 38,EMEA,Compliance,count,628,1038,Estimated
Custom Metric 39,EMEA,AML Investigations,rate,89,85,Reported
Custom Metric 40,NA,Compliance,count,4685,5420,Calculated
Custom Metric 41,EMEA,AML Investigations,score,31,47,Calculated
Custom Metric 42,NA,Risk Analytics,count,4396,3684,Calculated
Custom Metric 43,LATAM,AFC Ops,%,14,5,Calculated
Custom Metric 44,EMEA,AFC Ops,score,39,31,Reported
Custom Metric 45,LATAM,Risk Analytics,score,41,37,Reported
Custom Metric 46,APAC,Risk Analytics,rate,4,12,Estimated
Custom Metric 47,NA,Compliance,%,49,49,Reported
Custom Metric 48,APAC,Risk Analytics,count,1527,2005,Calculated
Custom Metric 49,APAC,Risk Analytics,%,103,106,Calculated
Custom Metric 50,NA,AML Investigations,count,4993,4655,Estimated
Custom Metric 51,NA,AML Investigations,rate,77,73,Estimated
Custom Metric 52,NA,AML Investigations,count,4415,4794,Calculated
