Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Sanctions Screening Matches,APAC,AML Investigations,count,1752,1715,Estimated
False Positive Rate,NA,Compliance,count,2312,2491,Reported
SAR Filing Timeliness,NA,AML Investigations,%,14,12,Estimated
Transaction Monitoring Alerts,NA,AFC Ops,count,4403,4950,Reported
KYC Exceptions Rate,EMEA,AML Investigations,rate,59,64,Estimated
Case Backlog Volume,EMEA,Risk Analytics,count,4853,5230,Reported
STR Quality Score,EMEA,Compliance,%,15,15,Reported
High-Risk Customer Count,NA,Compliance,count,747,884,Reported
Adverse Media Hits,EMEA,AML Investigations,count,4936,5143,Calculated
PEP Screening Hits,NA,AML Investigations,count,1084,993,Calculated
Alert Clearance SLA Breaches,NA,AFC Ops,rate,30,18,Reported
EDD Completion Rate,APAC,Risk Analytics,%,38,46,Estimated
Custom Metric 13,LATAM,Compliance,count,674,1371,Estimated
Custom Metric 14,APAC,Risk Analytics,count,67,347,Reported
Custom Metric 15,NA,Compliance,rate,17,24,Estimated
Custom Metric 16,LATAM,Risk Analytics,score,30,29,Calculated
Custom Metric 17,EMEA,Compliance,count,2727,2038,Estimated
Custom Metric 18,EMEA,AML Investigations,count,1315,1611,Reported
Custom Metric 19,EMEA,Risk Analytics,%,51,34,Calculated
Custom Metric 20,LATAM,AML Investigations,count,1031,1709,Calculated
Custom Metric 21,LATAM,AML Investigations,count,500,337,Calculated
Custom Metric 22,NA,AML Investigations,rate,102,103,Reported
Custom Metric 23,APAC,Risk Analytics,%,97,98,Reported
Custom Metric 24,LATAM,Risk Analytics,rate,72,75,Calculated
Custom Metric 25,APAC,AML Investigations,rate,29,36,Estimated
Custom Metric 26,NA,Risk Analytics,score,90,84,Calculated
Custom Metric 27,NA,AML Investigations,count,4931,4578,Calculated
Custom Metric 28,EMEA,Compliance,score,83,82,Calculated
Custom Metric 29,APAC,AFC Ops,score,41,27,Reported
Custom Metric 30,APAC,AFC Ops,score,11,3,Calculated
Custom Metric 31,NA,AFC Ops,score,5,6,Estimated
Custom Metric 32,NA,AFC Ops,count,1734,1110,Calculated
Custom Metric 33,NA,AFC Ops,count,4129,3358,Estimated
