Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Transaction Monitoring Alerts,EMEA,AML Investigations,%,24,13,Calculated
False Positive Rate,NA,AFC Ops,%,17,15,Reported
EDD Completion Rate,LATAM,AFC Ops,rate,66,62,Calculated
STR Quality Score,EMEA,Risk Analytics,count,943,1281,Reported
SAR Filing Timeliness,APAC,AFC Ops,%,84,89,Reported
Adverse Media Hits,APAC,AFC Ops,count,25,45,Calculated
Alert Clearance SLA Breaches,EMEA,AML Investigations,count,3327,4097,Calculated
High-Risk Customer Count,NA,AML Investigations,count,3408,3391,Estimated
KYC Exceptions Rate,LATAM,AML Investigations,%,47,36,Estimated
PEP Screening Hits,EMEA,Risk Analytics,count,1582,1182,Estimated
Case Backlog Volume,LATAM,AFC Ops,count,988,541,Calculated
Sanctions Screening Matches,LATAM,AML Investigations,count,3255,2939,Reported
Custom Metric 13,LATAM,AFC Ops,score,93,88,Calculated
Custom Metric 14,EMEA,Risk Analytics,count,761,868,Estimated
Custom Metric 15,LATAM,AFC Ops,score,86,78,Reported
Custom Metric 16,LATAM,AML Investigations,score,20,25,Estimated
Custom Metric 17,APAC,AFC Ops,score,87,89,Calculated
Custom Metric 18,LATAM,AML Investigations,count,893,1188,Calculated
Custom Metric 19,LATAM,Risk Analytics,count,3490,4166,Calculated
Custom Metric 20,APAC,Compliance,count,3153,2430,Calculated
Custom Metric 21,EMEA,AML Investigations,%,53,49,Reported
Custom Metric 22,APAC,Compliance,rate,59,69,Estimated
Custom Metric 23,NA,Compliance,count,83,84,Calculated
Custom Metric 24,LATAM,AML Investigations,count,1162,1274,Reported
Custom Metric 25,LATAM,Compliance,score,49,38,Estimated
Custom Metric 26,NA,AFC Ops,%,45,59,Estimated
Custom Metric 27,APAC,AFC Ops,score,17,20,Reported
Custom Metric 28,EMEA,Risk Analytics,count,3415,3602,Calculated
Custom Metric 29,APAC,Risk Analytics,%,37,25,Calculated
Custom Metric 30,APAC,Compliance,rate,88,94,Estimated
Custom Metric 31,NA,Risk Analytics,rate,67,82,Calculated
Custom Metric 32,LATAM,Compliance,score,75,80,Estimated
Custom Metric 33,EMEA,Risk Analytics,score,46,32,Calculated
Custom Metric 34,NA,Compliance,count,1597,1518,Calculated
Custom Metric 35,NA,AFC Ops,count,1251,810,Reported
Custom Metric 36,EMEA,AFC Ops,count,1415,696,Calculated
Custom Metric 37,EMEA,AML Investigations,count,2405,2590,Reported
Custom Metric 38,EMEA,AML Investigations,score,24,35,Reported
Custom Metric 39,EMEA,Risk Analytics,score,10,6,Calculated
Custom Metric 40,LATAM,AML Investigations,score,48,49,Estimated
Custom Metric 41,EMEA,AML Investigations,rate,95,92,Estimated
Custom Metric 42,NA,Compliance,%,102,104,Reported
Custom Metric 43,EMEA,Risk Analytics,count,3532,3668,Calculated
Custom Metric 44,LATAM,Risk Analytics,rate,93,90,Reported
Custom Metric 45,NA,AML Investigations,%,65,65,Calculated
Custom Metric 46,NA,Risk Analytics,%,15,31,Calculated
Custom Metric 47,EMEA,Risk Analytics,%,69,79,Reported
Custom Metric 48,APAC,AML Investigations,score,44,49,Reported
Custom Metric 49,APAC,Compliance,score,70,69,Estimated
Custom Metric 50,EMEA,Compliance,count,494,644,Estimated
Custom Metric 51,NA,Risk Analytics,%,51,41,Calculated
Custom Metric 52,NA,Compliance,score,63,64,Calculated
Custom Metric 53,APAC,Risk Analytics,score,16,23,Estimated
Custom Metric 54,EMEA,Risk Analytics,rate,62,75,Reported
Custom Metric 55,EMEA,Compliance,score,59,58,Estimated
Custom Metric 56,NA,AML Investigations,score,62,51,Estimated
Custom Metric 57,APAC,AFC Ops,rate,71,76,Estimated
Custom Metric 58,EMEA,Compliance,score,33,29,Calculated
Custom Metric 59,LATAM,AFC Ops,rate,34,22,Estimated
Custom Metric 60,LATAM,Risk Analytics,count,4540,4915,Calculated
Custom Metric 61,APAC,Compliance,rate,48,34,Reported
Custom Metric 62,APAC,AFC Ops,score,17,11,Estimated
Custom Metric 63,APAC,Risk Analytics,count,1202,1983,Calculated
Custom Metric 64,LATAM,Compliance,count,520,568,Calculated
Custom Metric 65,NA,Compliance,%,28,34,Reported
Custom Metric 66,APAC,AML Investigations,score,20,6,Estimated
Custom Metric 67,APAC,AML Investigations,score,46,61,Reported
Custom Metric 68,LATAM,Risk Analytics,count,729,976,Reported
Custom Metric 69,LATAM,Risk Analytics,count,2683,1954,Reported
Custom Metric 70,EMEA,Compliance,rate,10,22,Reported
Custom Metric 71,NA,Risk Analytics,count,1079,359,Estimated
Custom Metric 72,NA,AFC Ops,%,16,14,Reported
Custom Metric 73,EMEA,Compliance,score,46,38,Reported
Custom Metric 74,NA,Compliance,rate,27,39,Calculated
Custom Metric 75,EMEA,Compliance,score,80,73,Estimated
Custom Metric 76,NA,Compliance,rate,46,60,Estimated
Custom Metric 77,LATAM,Risk Analytics,count,3087,3075,Calculated
Custom Metric 78,LATAM,Compliance,count,4812,4542,Reported
Custom Metric 79,APAC,AFC Ops,count,1334,1702,Reported
Custom Metric 80,NA,AML Investigations,rate,62,62,Estimated
Custom Metric 81,APAC,Risk Analytics,count,2937,3244,Estimated
Custom Metric 82,APAC,Risk Analytics,%,38,39,Reported
