Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
KYC Exceptions Rate,NA,AML Investigations,rate,89,71,Reported
Case Backlog Volume,LATAM,Compliance,score,10,26,Reported
PEP Screening Hits,APAC,AML Investigations,%,0,4,Reported
EDD Completion Rate,LATAM,Risk Analytics,score,90,81,Estimated
High-Risk Customer Count,EMEA,AFC Ops,count,1348,1364,Reported
Sanctions Screening Matches,EMEA,AFC Ops,%,18,2,Reported
Transaction Monitoring Alerts,LATAM,AFC Ops,rate,76,73,Reported
False Positive Rate,EMEA,AFC Ops,%,82,79,Reported
Alert Clearance SLA Breaches,APAC,AFC Ops,count,1981,2562,Reported
STR Quality Score,EMEA,Risk Analytics,count,2745,2546,Estimated
SAR Filing Timeliness,NA,AFC Ops,count,3511,3507,Reported
Adverse Media Hits,NA,Compliance,%,71,80,Reported
Custom Metric 13,NA,AFC Ops,count,3329,2866,Reported
Custom Metric 14,APAC,AML Investigations,count,1987,1728,Estimated
Custom Metric 15,APAC,AFC Ops,count,4294,4998,Estimated
Custom Metric 16,LATAM,AML Investigations,score,75,89,Calculated
Custom Metric 17,NA,Compliance,%,94,91,Estimated
Custom Metric 18,LATAM,Compliance,rate,86,90,Reported
Custom Metric 19,NA,Risk Analytics,rate,43,38,Estimated
Custom Metric 20,LATAM,Compliance,count,445,127,Calculated
Custom Metric 21,EMEA,AML Investigations,count,4861,4164,Reported
Custom Metric 22,APAC,AML Investigations,rate,19,16,Reported
Custom Metric 23,NA,AML Investigations,rate,83,76,Calculated
Custom Metric 24,NA,Risk Analytics,score,66,70,Calculated
Custom Metric 25,APAC,AFC Ops,count,2624,2886,Reported
Custom Metric 26,NA,Compliance,%,63,64,Reported
Custom Metric 27,LATAM,Risk Analytics,count,976,1359,Calculated
Custom Metric 28,NA,Compliance,count,1809,1015,Calculated
Custom Metric 29,APAC,Risk Analytics,count,2258,2309,Reported
Custom Metric 30,NA,Compliance,count,2832,3630,Reported
Custom Metric 31,LATAM,AML Investigations,count,4833,4329,Reported
Custom Metric 32,EMEA,Risk Analytics,score,98,99,Calculated
Custom Metric 33,APAC,AFC Ops,score,7,9,Reported
Custom Metric 34,NA,Compliance,score,47,39,Reported
Custom Metric 35,NA,Risk Analytics,rate,26,28,Reported
Custom Metric 36,EMEA,AFC Ops,rate,17,19,Estimated
Custom Metric 37,LATAM,Risk Analytics,score,34,49,Calculated
Custom Metric 38,APAC,Compliance,count,2389,3031,Estimated
Custom Metric 39,EMEA,Risk Analytics,%,41,22,Reported
Custom Metric 40,APAC,AFC Ops,%,13,6,Reported
Custom Metric 41,EMEA,Risk Analytics,%,54,46,Calculated
Custom Metric 42,LATAM,AML Investigations,%,57,53,Estimated
Custom Metric 43,APAC,Compliance,rate,53,61,Estimated
Custom Metric 44,LATAM,AML Investigations,score,11,10,Reported
Custom Metric 45,EMEA,Risk Analytics,count,1352,620,Estimated
Custom Metric 46,LATAM,AFC Ops,score,37,42,Estimated
Custom Metric 47,EMEA,Risk Analytics,score,66,60,Reported
Custom Metric 48,LATAM,AML Investigations,count,1773,2310,Calculated
Custom Metric 49,EMEA,Risk Analytics,%,33,29,Estimated
Custom Metric 50,NA,Compliance,rate,94,82,Reported
Custom Metric 51,EMEA,AML Investigations,rate,86,101,Calculated
Custom Metric 52,APAC,Compliance,count,509,123,Reported
Custom Metric 53,NA,AML Investigations,rate,6,4,Calculated
Custom Metric 54,LATAM,AML Investigations,rate,84,86,Calculated
Custom Metric 55,NA,AML Investigations,count,1187,1327,Calculated
Custom Metric 56,APAC,AML Investigations,score,74,84,Reported
Custom Metric 57,NA,AML Investigations,%,68,59,Estimated
Custom Metric 58,LATAM,Compliance,score,95,97,Calculated
Custom Metric 59,NA,Compliance,%,11,13,Estimated
Custom Metric 60,NA,Compliance,score,94,104,Calculated
Custom Metric 61,EMEA,AML Investigations,rate,47,58,Estimated
Custom Metric 62,APAC,AML Investigations,rate,30,31,Estimated
Custom Metric 63,NA,Compliance,rate,90,102,Reported
Custom Metric 64,APAC,Risk Analytics,score,32,12,Calculated
Custom Metric 65,APAC,Risk Analytics,rate,59,56,Reported
Custom Metric 66,NA,Compliance,count,2356,1646,Estimated
Custom Metric 67,APAC,Compliance,rate,26,30,Reported
Custom Metric 68,NA,AFC Ops,count,415,337,Reported
Custom Metric 69,NA,Risk Analytics,%,14,8,Calculated
Custom Metric 70,LATAM,Risk Analytics,%,89,84,Calculated
Custom Metric 71,LATAM,Compliance,%,50,46,Reported
Custom Metric 72,NA,Compliance,rate,53,50,Reported
Custom Metric 73,APAC,Compliance,rate,90,84,Estimated
Custom Metric 74,APAC,AML Investigations,score,10,22,Reported
Custom Metric 75,APAC,Risk Analytics,%,0,7,Reported
Custom Metric 76,LATAM,AML Investigations,score,6,6,Estimated
Custom Metric 77,EMEA,AML Investigations,%,6,5,Calculated
Custom Metric 78,NA,AFC Ops,score,67,74,Reported
Custom Metric 79,NA,Compliance,rate,84,84,Calculated
