Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
PEP Screening Hits,APAC,AFC Ops,%,9,0,Estimated
KYC Exceptions Rate,APAC,Risk Analytics,score,23,34,Calculated
High-Risk Customer Count,LATAM,AFC Ops,score,76,62,Reported
Alert Clearance SLA Breaches,NA,AML Investigations,%,0,4,Calculated
False Positive Rate,EMEA,AML Investigations,%,80,78,Reported
Adverse Media Hits,APAC,Risk Analytics,score,8,8,Reported
SAR Filing Timeliness,APAC,Risk Analytics,count,3316,3188,Reported
Transaction Monitoring Alerts,EMEA,AML Investigations,count,1877,2541,Reported
EDD Completion Rate,LATAM,AML Investigations,%,20,22,Calculated
Sanctions Screening Matches,LATAM,AML Investigations,%,28,28,Calculated
Case Backlog Volume,EMEA,AFC Ops,count,924,1331,Calculated
STR Quality Score,EMEA,AFC Ops,rate,86,89,Estimated
Custom Metric 13,NA,Risk Analytics,score,101,89,Calculated
Custom Metric 14,APAC,Compliance,rate,19,20,Reported
Custom Metric 15,EMEA,AFC Ops,count,3879,4473,Estimated
Custom Metric 16,APAC,Compliance,%,82,89,Calculated
Custom Metric 17,NA,Risk Analytics,%,54,60,Estimated
Custom Metric 18,LATAM,AFC Ops,%,92,94,Calculated
Custom Metric 19,NA,Risk Analytics,count,2520,2858,Estimated
Custom Metric 20,APAC,AFC Ops,score,84,76,Calculated
Custom Metric 21,NA,Risk Analytics,%,35,48,Estimated
Custom Metric 22,LATAM,AFC Ops,%,47,47,Calculated
Custom Metric 23,EMEA,Compliance,score,93,94,Reported
Custom Metric 24,EMEA,AML Investigations,%,50,57,Estimated
Custom Metric 25,NA,AFC Ops,score,20,19,Calculated
Custom Metric 26,LATAM,AFC Ops,count,4901,4790,Reported
Custom Metric 27,NA,AML Investigations,rate,8,8,Estimated
Custom Metric 28,EMEA,Risk Analytics,%,5,12,Reported
Custom Metric 29,NA,Compliance,score,41,53,Reported
Custom Metric 30,APAC,AFC Ops,rate,42,57,Calculated
Custom Metric 31,EMEA,Compliance,count,565,56,Estimated
Custom Metric 32,APAC,AML Investigations,%,7,10,Calculated
Custom Metric 33,LATAM,Risk Analytics,score,25,16,Calculated
Custom Metric 34,LATAM,Risk Analytics,count,3971,4114,Reported
Custom Metric 35,LATAM,AML Investigations,count,4887,4692,Calculated
Custom Metric 36,LATAM,Risk Analytics,%,18,7,Reported
Custom Metric 37,EMEA,Risk Analytics,score,43,33,Estimated
Custom Metric 38,EMEA,Risk Analytics,rate,58,62,Reported
Custom Metric 39,NA,Risk Analytics,count,3542,2743,Reported
Custom Metric 40,EMEA,Compliance,rate,57,41,Estimated
Custom Metric 41,LATAM,Risk Analytics,count,1505,1891,Estimated
Custom Metric 42,APAC,Risk Analytics,count,3960,4215,Reported
Custom Metric 43,EMEA,Risk Analytics,count,1842,2584,Estimated
Custom Metric 44,NA,AFC Ops,%,39,41,Reported
Custom Metric 45,LATAM,Compliance,count,888,460,Estimated
Custom Metric 46,NA,Compliance,count,4886,5615,Estimated
Custom Metric 47,EMEA,Risk Analytics,score,81,66,Calculated
Custom Metric 48,APAC,Compliance,count,4602,4981,Estimated
Custom Metric 49,NA,Risk Analytics,rate,63,61,Calculated
Custom Metric 50,LATAM,AFC Ops,score,86,94,Reported
