Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
EDD Completion Rate,EMEA,Risk Analytics,%,103,95,Estimated
SAR Filing Timeliness,APAC,Risk Analytics,score,20,29,Reported
Sanctions Screening Matches,NA,Compliance,rate,40,34,Calculated
High-Risk Customer Count,LATAM,Risk Analytics,%,11,3,Estimated
STR Quality Score,APAC,AFC Ops,score,51,48,Reported
PEP Screening Hits,NA,Compliance,rate,71,85,Reported
False Positive Rate,EMEA,AML Investigations,count,749,391,Estimated
KYC Exceptions Rate,LATAM,Compliance,rate,68,64,Reported
Transaction Monitoring Alerts,APAC,AML Investigations,%,24,39,Estimated
Case Backlog Volume,NA,Compliance,count,1655,1300,Estimated
Alert Clearance SLA Breaches,EMEA,Compliance,%,77,91,Calculated
Adverse Media Hits,NA,Compliance,rate,56,67,Calculated
Custom Metric 13,LATAM,Compliance,count,915,630,Calculated
Custom Metric 14,EMEA,Risk Analytics,rate,85,84,Estimated
Custom Metric 15,EMEA,Risk Analytics,%,85,84,Calculated
Custom Metric 16,NA,AFC Ops,count,3972,4368,Estimated
Custom Metric 17,LATAM,Compliance,rate,83,82,Reported
Custom Metric 18,APAC,AML Investigations,count,1036,520,Calculated
Custom Metric 19,EMEA,AML Investigations,%,32,37,Reported
Custom Metric 20,APAC,Risk Analytics,count,4109,4253,Estimated
Custom Metric 21,EMEA,AML Investigations,rate,38,39,Estimated
Custom Metric 22,APAC,Risk Analytics,%,1,5,Calculated
Custom Metric 23,EMEA,Compliance,%,46,57,Reported
Custom Metric 24,APAC,Compliance,rate,52,52,Calculated
Custom Metric 25,EMEA,Compliance,%,83,77,Reported
Custom Metric 26,NA,AFC Ops,rate,97,87,Calculated
Custom Metric 27,NA,Risk Analytics,count,4013,4568,Calculated
Custom Metric 28,APAC,AML Investigations,score,30,43,Calculated
Custom Metric 29,EMEA,Compliance,score,58,59,Calculated
Custom Metric 30,APAC,AML Investigations,count,1799,1793,Estimated
Custom Metric 31,APAC,Risk Analytics,count,1491,1262,Reported
Custom Metric 32,EMEA,Risk Analytics,%,97,102,Calculated
Custom Metric 33,EMEA,Risk Analytics,rate,69,81,Calculated
Custom Metric 34,EMEA,Risk Analytics,score,30,31,Estimated
Custom Metric 35,NA,AFC Ops,%,38,30,Calculated
Custom Metric 36,NA,AML Investigations,%,83,82,Reported
Custom Metric 37,NA,AML Investigations,rate,41,35,Estimated
Custom Metric 38,LATAM,AML Investigations,score,74,86,Estimated
Custom Metric 39,APAC,AFC Ops,count,1466,1361,Calculated
Custom Metric 40,APAC,Risk Analytics,rate,82,75,Estimated
Custom Metric 41,NA,AFC Ops,%,52,46,Reported
Custom Metric 42,LATAM,AML Investigations,rate,39,40,Reported
Custom Metric 43,NA,AML Investigations,score,77,91,Estimated
Custom Metric 44,EMEA,Risk Analytics,%,12,8,Reported
Custom Metric 45,APAC,AML Investigations,%,41,33,Estimated
Custom Metric 46,APAC,Compliance,count,2471,2472,Reported
Custom Metric 47,APAC,Risk Analytics,count,2571,3025,Calculated
Custom Metric 48,EMEA,Risk Analytics,score,0,0,Estimated
Custom Metric 49,LATAM,Risk Analytics,rate,7,22,Calculated
Custom Metric 50,APAC,Compliance,score,10,13,Calculated
Custom Metric 51,APAC,AML Investigations,rate,63,67,Reported
Custom Metric 52,EMEA,Risk Analytics,%,5,15,Calculated
Custom Metric 53,LATAM,Compliance,rate,17,19,Calculated
Custom Metric 54,EMEA,AML Investigations,score,0,0,Calculated
Custom Metric 55,LATAM,AFC Ops,count,419,685,Calculated
Custom Metric 56,LATAM,AML Investigations,rate,70,74,Reported
Custom Metric 57,EMEA,Risk Analytics,%,53,52,Estimated
