Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
False Positive Rate,NA,Compliance,count,1711,1522,Estimated
KYC Exceptions Rate,NA,Compliance,score,86,82,Calculated
Alert Clearance SLA Breaches,LATAM,Risk Analytics,%,32,33,Reported
Adverse Media Hits,NA,AML Investigations,rate,19,16,Calculated
SAR Filing Timeliness,APAC,AML Investigations,%,8,0,Reported
High-Risk Customer Count,APAC,Risk Analytics,%,66,58,Reported
Sanctions Screening Matches,NA,AFC Ops,%,72,63,Calculated
EDD Completion Rate,LATAM,Compliance,score,80,69,Calculated
STR Quality Score,NA,AFC Ops,%,39,24,Estimated
Case Backlog Volume,LATAM,AFC Ops,count,3021,3550,Calculated
Transaction Monitoring Alerts,LATAM,AFC Ops,count,3196,3005,Estimated
PEP Screening Hits,EMEA,Risk Analytics,score,83,75,Estimated
Custom Metric 13,APAC,Compliance,%,21,31,Reported
Custom Metric 14,LATAM,Compliance,count,1126,1169,Reported
Custom Metric 15,APAC,Compliance,count,1965,2607,Calculated
Custom Metric 16,NA,Compliance,%,28,19,Calculated
Custom Metric 17,EMEA,AFC Ops,count,2809,3088,Estimated
Custom Metric 18,NA,AFC Ops,count,229,612,Calculated
Custom Metric 19,APAC,Risk Analytics,count,4543,5055,Estimated
Custom Metric 20,APAC,Risk Analytics,rate,59,58,Calculated
Custom Metric 21,NA,AFC Ops,count,4597,4807,Calculated
Custom Metric 22,LATAM,Compliance,rate,41,33,Estimated
Custom Metric 23,APAC,AFC Ops,count,2520,2244,Estimated
Custom Metric 24,NA,Risk Analytics,%,53,67,Reported
Custom Metric 25,APAC,AFC Ops,count,4690,4341,Calculated
Custom Metric 26,EMEA,AML Investigations,%,22,21,Calculated
Custom Metric 27,EMEA,Compliance,count,1045,1473,Estimated
Custom Metric 28,EMEA,Risk Analytics,count,1844,1669,Reported
Custom Metric 29,NA,AML Investigations,%,36,38,Estimated
Custom Metric 30,LATAM,Compliance,rate,45,44,Calculated
Custom Metric 31,LATAM,Compliance,count,651,393,Reported
Custom Metric 32,LATAM,Compliance,count,530,204,Estimated
Custom Metric 33,APAC,AML Investigations,rate,45,58,Reported
Custom Metric 34,LATAM,Compliance,score,94,86,Estimated
Custom Metric 35,NA,AFC Ops,count,4245,4426,Reported
Custom Metric 36,NA,AFC Ops,count,4657,4047,Reported
Custom Metric 37,APAC,Compliance,rate,31,27,Reported
Custom Metric 38,EMEA,Compliance,score,25,27,Estimated
Custom Metric 39,EMEA,AFC Ops,score,79,80,Estimated
Custom Metric 40,APAC,Risk Analytics,%,56,51,Reported
Custom Metric 41,APAC,AML Investigations,%,95,96,Calculated
Custom Metric 42,LATAM,AFC Ops,count,2312,2174,Reported
Custom Metric 43,LATAM,AML Investigations,score,0,0,Calculated
Custom Metric 44,EMEA,Risk Analytics,rate,0,9,Estimated
Custom Metric 45,LATAM,AML Investigations,count,2015,2179,Calculated
Custom Metric 46,EMEA,Risk Analytics,%,86,91,Calculated
Custom Metric 47,EMEA,AFC Ops,%,57,53,Calculated
Custom Metric 48,APAC,Risk Analytics,%,71,72,Estimated
Custom Metric 49,LATAM,AML Investigations,%,44,36,Reported
Custom Metric 50,APAC,AFC Ops,rate,83,80,Reported
Custom Metric 51,EMEA,AFC Ops,rate,64,62,Estimated
Custom Metric 52,LATAM,AFC Ops,rate,52,48,Reported
Custom Metric 53,NA,Risk Analytics,count,4014,3395,Reported
Custom Metric 54,APAC,AFC Ops,count,3959,4563,Calculated
Custom Metric 55,EMEA,Risk Analytics,%,0,2,Calculated
Custom Metric 56,LATAM,Compliance,score,83,68,Reported
Custom Metric 57,APAC,AFC Ops,score,28,42,Calculated
Custom Metric 58,NA,AFC Ops,count,2394,2060,Calculated
Custom Metric 59,APAC,Risk Analytics,score,1,1,Calculated
Custom Metric 60,APAC,Compliance,rate,77,65,Reported
Custom Metric 61,LATAM,Compliance,%,80,73,Estimated
Custom Metric 62,APAC,Risk Analytics,score,95,85,Calculated
Custom Metric 63,EMEA,AML Investigations,count,4413,4188,Estimated
Custom Metric 64,LATAM,AFC Ops,score,8,0,Estimated
Custom Metric 65,EMEA,Compliance,%,78,66,Calculated
Custom Metric 66,APAC,Risk Analytics,%,43,34,Estimated
Custom Metric 67,LATAM,Compliance,score,84,77,Estimated
Custom Metric 68,APAC,AFC Ops,count,4076,4472,Estimated
Custom Metric 69,NA,AFC Ops,%,0,8,Calculated
Custom Metric 70,EMEA,AFC Ops,count,4563,5324,Calculated
Custom Metric 71,NA,AFC Ops,%,47,40,Estimated
Custom Metric 72,APAC,Compliance,rate,98,90,Calculated
Custom Metric 73,EMEA,AFC Ops,rate,71,65,Reported
Custom Metric 74,APAC,AFC Ops,%,1,18,Estimated
Custom Metric 75,EMEA,Compliance,%,92,75,Estimated
Custom Metric 76,LATAM,AML Investigations,rate,50,42,Calculated
Custom Metric 77,NA,AFC Ops,count,3374,3040,Estimated
Custom Metric 78,EMEA,Compliance,rate,59,67,Calculated
Custom Metric 79,APAC,AFC Ops,score,6,14,Estimated
Custom Metric 80,APAC,Compliance,count,1229,1493,Estimated
Custom Metric 81,NA,Compliance,count,2566,2204,Reported
Custom Metric 82,APAC,AFC Ops,score,55,64,Calculated
Custom Metric 83,NA,AML Investigations,count,4142,4771,Estimated
Custom Metric 84,APAC,Risk Analytics,count,2203,2810,Reported
Custom Metric 85,EMEA,AFC Ops,count,2042,2743,Reported
Custom Metric 86,LATAM,AML Investigations,rate,71,81,Reported
Custom Metric 87,LATAM,Risk Analytics,score,41,45,Reported
Custom Metric 88,LATAM,Compliance,rate,52,50,Calculated
Custom Metric 89,LATAM,AML Investigations,score,73,61,Estimated
Custom Metric 90,LATAM,Risk Analytics,count,4884,4379,Calculated
Custom Metric 91,LATAM,AML Investigations,count,1398,1105,Reported
Custom Metric 92,LATAM,AFC Ops,%,97,79,Calculated
Custom Metric 93,EMEA,Compliance,%,57,50,Calculated
Custom Metric 94,EMEA,Compliance,count,565,263,Reported
Custom Metric 95,APAC,AML Investigations,score,37,46,Reported
Custom Metric 96,NA,Compliance,rate,54,54,Estimated
Custom Metric 97,EMEA,AML Investigations,%,29,24,Estimated
Custom Metric 98,NA,AML Investigations,score,71,65,Estimated
Custom Metric 99,APAC,AFC Ops,%,24,22,Calculated
Custom Metric 100,EMEA,Compliance,count,2794,3153,Reported
Custom Metric 101,LATAM,AFC Ops,rate,89,107,Estimated
Custom Metric 102,EMEA,Risk Analytics,%,55,69,Reported
Custom Metric 103,EMEA,Compliance,count,4356,4972,Estimated
Custom Metric 104,LATAM,Compliance,rate,77,64,Calculated
Custom Metric 105,EMEA,AFC Ops,count,2577,2370,Calculated
Custom Metric 106,LATAM,AFC Ops,count,3906,4691,Reported
Custom Metric 107,APAC,AFC Ops,rate,0,7,Reported
Custom Metric 108,APAC,AFC Ops,%,26,26,Calculated
Custom Metric 109,EMEA,Compliance,rate,0,0,Reported
Custom Metric 110,LATAM,AFC Ops,%,103,106,Calculated
Custom Metric 111,APAC,Compliance,%,80,79,Estimated
Custom Metric 112,EMEA,AML Investigations,count,742,1536,Calculated
Custom Metric 113,LATAM,AML Investigations,rate,102,96,Reported
Custom Metric 114,EMEA,Compliance,count,3549,2884,Estimated
Custom Metric 115,NA,AFC Ops,score,86,72,Calculated
Custom Metric 116,EMEA,AML Investigations,score,90,89,Estimated
Custom Metric 117,EMEA,Compliance,score,43,52,Estimated
Custom Metric 118,NA,Risk Analytics,count,4872,5520,Estimated
Custom Metric 119,EMEA,Compliance,%,20,25,Estimated
Custom Metric 120,APAC,AML Investigations,score,75,75,Reported
Custom Metric 121,APAC,Risk Analytics,%,56,53,Calculated
Custom Metric 122,APAC,AFC Ops,score,16,13,Calculated
Custom Metric 123,EMEA,Compliance,%,74,84,Reported
Custom Metric 124,LATAM,AFC Ops,rate,0,7,Estimated
Custom Metric 125,APAC,AFC Ops,score,49,53,Estimated
Custom Metric 126,EMEA,Compliance,count,4405,4848,Estimated
Custom Metric 127,APAC,AFC Ops,count,2168,2142,Reported
Custom Metric 128,EMEA,AML Investigations,score,62,62,Calculated
Custom Metric 129,EMEA,Risk Analytics,score,47,46,Estimated
Custom Metric 130,LATAM,Risk Analytics,%,23,25,Reported
Custom Metric 131,APAC,AFC Ops,score,45,46,Calculated
Custom Metric 132,APAC,Compliance,score,88,89,Calculated
Custom Metric 133,EMEA,AFC Ops,rate,45,37,Reported
Custom Metric 134,LATAM,Risk Analytics,count,1477,1535,Estimated
Custom Metric 135,LATAM,Risk Analytics,score,46,38,Reported
Custom Metric 136,NA,Risk Analytics,%,46,46,Reported
Custom Metric 137,NA,AML Investigations,count,3109,3103,Estimated
Custom Metric 138,LATAM,AFC Ops,%,27,24,Reported
Custom Metric 139,APAC,Risk Analytics,score,33,21,Reported
Custom Metric 140,LATAM,Risk Analytics,score,99,90,Estimated
Custom Metric 141,LATAM,AFC Ops,score,65,68,Reported
Custom Metric 142,EMEA,Risk Analytics,%,40,52,Reported
Custom Metric 143,LATAM,AML Investigations,count,2477,2986,Reported
Custom Metric 144,LATAM,AML Investigations,count,1675,910,Reported
Custom Metric 145,NA,AFC Ops,count,1649,1768,Calculated
Custom Metric 146,EMEA,AFC Ops,score,56,57,Estimated
Custom Metric 147,NA,AFC Ops,score,16,6,Estimated
Custom Metric 148,LATAM,AML Investigations,count,2521,3159,Calculated
Custom Metric 149,APAC,AFC Ops,score,90,106,Estimated
Custom Metric 150,LATAM,Compliance,count,3825,4336,Estimated
Custom Metric 151,NA,AML Investigations,count,1060,1487,Estimated
Custom Metric 152,APAC,Compliance,score,43,41,Calculated
Custom Metric 153,EMEA,Compliance,rate,45,35,Reported
Custom Metric 154,APAC,Compliance,score,20,3,Calculated
Custom Metric 155,APAC,AML Investigations,%,24,24,Estimated
Custom Metric 156,EMEA,AFC Ops,score,32,40,Reported
Custom Metric 157,APAC,AML Investigations,score,83,96,Estimated
Custom Metric 158,EMEA,AML Investigations,%,56,63,Estimated
Custom Metric 159,NA,Risk Analytics,count,788,221,Estimated
Custom Metric 160,APAC,AML Investigations,score,67,60,Reported
Custom Metric 161,LATAM,Compliance,%,92,96,Calculated
Custom Metric 162,APAC,Compliance,rate,18,20,Estimated
Custom Metric 163,LATAM,AFC Ops,%,68,72,Reported
Custom Metric 164,APAC,AFC Ops,score,83,85,Calculated
Custom Metric 165,APAC,AFC Ops,rate,20,30,Reported
Custom Metric 166,APAC,Risk Analytics,score,29,38,Reported
Custom Metric 167,LATAM,Risk Analytics,score,93,103,Calculated
Custom Metric 168,EMEA,AML Investigations,%,92,88,Estimated
Custom Metric 169,APAC,Compliance,rate,29,26,Reported
Custom Metric 170,LATAM,Risk Analytics,score,0,0,Calculated
Custom Metric 171,LATAM,Risk Analytics,count,1094,1837,Estimated
Custom Metric 172,APAC,AML Investigations,count,479,227,Reported
Custom Metric 173,EMEA,AFC Ops,count,1005,1435,Estimated
Custom Metric 174,NA,Risk Analytics,count,799,325,Estimated
Custom Metric 175,EMEA,Risk Analytics,rate,15,9,Reported
Custom Metric 176,NA,Risk Analytics,count,2729,2017,Reported
Custom Metric 177,EMEA,Risk Analytics,count,4317,3671,Estimated
Custom Metric 178,LATAM,Risk Analytics,rate,25,24,Calculated
Custom Metric 179,LATAM,Compliance,count,4869,5158,Estimated
Custom Metric 180,LATAM,AML Investigations,count,4505,4862,Reported
Custom Metric 181,LATAM,AML Investigations,%,29,34,Estimated
