Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
PEP Screening Hits,APAC,AFC Ops,rate,4,9,Calculated
Case Backlog Volume,LATAM,Compliance,rate,104,92,Estimated
Transaction Monitoring Alerts,APAC,AFC Ops,score,0,7,Calculated
Sanctions Screening Matches,LATAM,AML Investigations,%,57,59,Reported
STR Quality Score,LATAM,AML Investigations,count,850,1587,Reported
False Positive Rate,LATAM,Compliance,score,99,85,Estimated
KYC Exceptions Rate,NA,AML Investigations,rate,45,57,Reported
Adverse Media Hits,LATAM,Risk Analytics,count,510,38,Reported
SAR Filing Timeliness,LATAM,AML Investigations,rate,49,56,Calculated
High-Risk Customer Count,APAC,AML Investigations,count,2265,2314,Calculated
EDD Completion Rate,APAC,AML Investigations,count,3552,3947,Reported
Alert Clearance SLA Breaches,NA,AFC Ops,count,604,1174,Reported
Custom Metric 13,APAC,Compliance,score,54,43,Calculated
Custom Metric 14,LATAM,AML Investigations,count,4270,4590,Reported
Custom Metric 15,LATAM,AFC Ops,count,2951,2773,Estimated
Custom Metric 16,EMEA,AML Investigations,%,91,88,Reported
Custom Metric 17,EMEA,AML Investigations,%,42,45,Calculated
Custom Metric 18,EMEA,Compliance,count,2715,3448,Reported
Custom Metric 19,NA,AML Investigations,rate,95,106,Reported
Custom Metric 20,LATAM,Compliance,rate,4,4,Estimated
Custom Metric 21,APAC,Risk Analytics,%,46,40,Estimated
Custom Metric 22,NA,Compliance,count,783,461,Estimated
Custom Metric 23,APAC,AML Investigations,count,381,329,Estimated
Custom Metric 24,LATAM,AFC Ops,score,46,32,Reported
Custom Metric 25,NA,Risk Analytics,rate,99,85,Reported
Custom Metric 26,APAC,Risk Analytics,rate,82,83,Estimated
Custom Metric 27,LATAM,Risk Analytics,rate,82,90,Reported
Custom Metric 28,EMEA,Risk Analytics,%,60,54,Calculated
Custom Metric 29,APAC,Compliance,%,43,33,Estimated
Custom Metric 30,NA,Risk Analytics,score,35,28,Estimated
Custom Metric 31,NA,AFC Ops,count,2259,2774,Calculated
Custom Metric 32,NA,AML Investigations,%,54,54,Reported
Custom Metric 33,LATAM,AML Investigations,rate,44,27,Reported
Custom Metric 34,APAC,Risk Analytics,%,76,62,Calculated
Custom Metric 35,LATAM,Risk Analytics,count,287,0,Calculated
Custom Metric 36,EMEA,Risk Analytics,rate,13,14,Estimated
Custom Metric 37,APAC,AFC Ops,count,2822,2880,Calculated
Custom Metric 38,LATAM,Risk Analytics,%,85,81,Reported
Custom Metric 39,LATAM,AML Investigations,count,673,460,Reported
Custom Metric 40,NA,AML Investigations,count,1106,1531,Estimated
Custom Metric 41,EMEA,Compliance,%,17,15,Reported
Custom Metric 42,EMEA,AFC Ops,score,17,29,Calculated
Custom Metric 43,APAC,AFC Ops,rate,10,14,Estimated
