Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
PEP Screening Hits,NA,AFC Ops,score,17,0,Calculated
High-Risk Customer Count,NA,Compliance,rate,69,78,Calculated
KYC Exceptions Rate,NA,Compliance,count,4239,4062,Estimated
False Positive Rate,LATAM,Risk Analytics,score,106,97,Calculated
Transaction Monitoring Alerts,LATAM,AFC Ops,score,8,4,Calculated
SAR Filing Timeliness,EMEA,Compliance,rate,55,51,Calculated
Alert Clearance SLA Breaches,APAC,Compliance,count,1249,1292,Reported
EDD Completion Rate,LATAM,Risk Analytics,score,0,3,Reported
Adverse Media Hits,EMEA,AML Investigations,rate,54,56,Reported
STR Quality Score,EMEA,Risk Analytics,%,44,39,Estimated
Sanctions Screening Matches,LATAM,Risk Analytics,rate,75,86,Calculated
Case Backlog Volume,EMEA,AFC Ops,count,692,924,Calculated
Custom Metric 13,NA,Compliance,count,2947,3581,Reported
Custom Metric 14,APAC,AML Investigations,count,2132,2436,Reported
Custom Metric 15,NA,Compliance,count,175,191,Calculated
Custom Metric 16,APAC,Compliance,score,65,75,Calculated
Custom Metric 17,NA,Compliance,count,3038,3261,Reported
Custom Metric 18,EMEA,AFC Ops,count,3985,3518,Estimated
Custom Metric 19,NA,Compliance,count,1826,1915,Calculated
Custom Metric 20,NA,AML Investigations,count,1652,1931,Calculated
Custom Metric 21,APAC,Risk Analytics,count,3864,4487,Estimated
Custom Metric 22,NA,Risk Analytics,count,184,0,Estimated
Custom Metric 23,NA,Compliance,rate,17,13,Estimated
Custom Metric 24,NA,AFC Ops,score,29,14,Estimated
Custom Metric 25,EMEA,Risk Analytics,%,39,30,Calculated
Custom Metric 26,APAC,AFC Ops,count,4240,3610,Calculated
Custom Metric 27,LATAM,Compliance,count,4630,4061,Reported
Custom Metric 28,NA,Compliance,rate,50,53,Calculated
Custom Metric 29,EMEA,AML Investigations,rate,38,44,Reported
Custom Metric 30,LATAM,Compliance,count,2905,2816,Calculated
Custom Metric 31,APAC,Compliance,rate,47,53,Estimated
Custom Metric 32,APAC,AML Investigations,score,66,57,Estimated
Custom Metric 33,EMEA,AML Investigations,count,506,236,Reported
Custom Metric 34,EMEA,Compliance,rate,67,75,Calculated
Custom Metric 35,APAC,AFC Ops,rate,91,82,Reported
Custom Metric 36,NA,AML Investigations,score,47,52,Reported
Custom Metric 37,EMEA,AML Investigations,rate,18,8,Calculated
Custom Metric 38,EMEA,AFC Ops,score,7,26,Estimated
Custom Metric 39,NA,AML Investigations,count,3686,2989,Reported
Custom Metric 40,APAC,AFC Ops,count,2696,3379,Reported
Custom Metric 41,NA,Risk Analytics,%,37,33,Estimated
Custom Metric 42,LATAM,AFC Ops,count,1083,684,Estimated
Custom Metric 43,APAC,Compliance,count,483,0,Estimated
Custom Metric 44,EMEA,Risk Analytics,score,47,37,Calculated
Custom Metric 45,NA,Compliance,rate,44,56,Reported
Custom Metric 46,NA,Compliance,count,4133,3842,Estimated
Custom Metric 47,LATAM,Compliance,count,1095,606,Estimated
Custom Metric 48,APAC,Risk Analytics,count,1103,1728,Calculated
Custom Metric 49,APAC,Risk Analytics,score,39,31,Calculated
