Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Sanctions Screening Matches,LATAM,Risk Analytics,%,9,14,Estimated
False Positive Rate,LATAM,AML Investigations,score,28,24,Calculated
Case Backlog Volume,EMEA,Risk Analytics,%,55,59,Estimated
High-Risk Customer Count,NA,AFC Ops,count,3717,3803,Calculated
Transaction Monitoring Alerts,NA,AML Investigations,rate,76,60,Estimated
KYC Exceptions Rate,NA,AML Investigations,count,2124,2178,Calculated
Alert Clearance SLA Breaches,EMEA,AFC Ops,rate,70,64,Reported
STR Quality Score,EMEA,AFC Ops,count,2477,1949,Reported
SAR Filing Timeliness,APAC,Compliance,count,2415,2038,Reported
EDD Completion Rate,LATAM,Compliance,%,100,101,Calculated
Adverse Media Hits,LATAM,AFC Ops,%,37,32,Calculated
PEP Screening Hits,EMEA,AML Investigations,count,2571,2016,Reported
Custom Metric 13,LATAM,AFC Ops,score,18,10,Calculated
Custom Metric 14,LATAM,Compliance,score,49,63,Reported
Custom Metric 15,EMEA,Risk Analytics,%,64,82,Reported
Custom Metric 16,APAC,AFC Ops,count,3331,4048,Estimated
Custom Metric 17,APAC,AFC Ops,score,43,48,Calculated
Custom Metric 18,LATAM,Compliance,count,2500,2927,Reported
Custom Metric 19,NA,Risk Analytics,score,44,33,Calculated
Custom Metric 20,NA,AML Investigations,count,3833,4415,Estimated
Custom Metric 21,EMEA,AML Investigations,rate,23,26,Estimated
Custom Metric 22,EMEA,Compliance,count,661,0,Reported
Custom Metric 23,EMEA,AML Investigations,rate,0,9,Calculated
Custom Metric 24,EMEA,Compliance,score,33,33,Reported
Custom Metric 25,APAC,Risk Analytics,count,237,0,Reported
Custom Metric 26,APAC,Compliance,score,24,30,Calculated
Custom Metric 27,APAC,Risk Analytics,%,22,20,Calculated
Custom Metric 28,APAC,Risk Analytics,count,1379,1513,Reported
Custom Metric 29,NA,Compliance,rate,64,53,Reported
Custom Metric 30,EMEA,AML Investigations,count,3626,4409,Reported
Custom Metric 31,EMEA,AFC Ops,rate,11,17,Calculated
Custom Metric 32,APAC,AML Investigations,rate,55,61,Estimated
Custom Metric 33,NA,Compliance,count,2830,3301,Estimated
Custom Metric 34,EMEA,AML Investigations,count,2188,2202,Estimated
Custom Metric 35,LATAM,AML Investigations,rate,54,50,Estimated
Custom Metric 36,NA,AML Investigations,score,54,45,Estimated
Custom Metric 37,APAC,AFC Ops,count,740,1353,Reported
Custom Metric 38,APAC,AFC Ops,%,59,70,Estimated
Custom Metric 39,APAC,Risk Analytics,count,668,1305,Calculated
Custom Metric 40,APAC,AFC Ops,score,52,59,Reported
Custom Metric 41,APAC,AFC Ops,%,63,59,Estimated
Custom Metric 42,LATAM,Risk Analytics,%,89,88,Calculated
Custom Metric 43,APAC,Compliance,count,1158,1520,Calculated
Custom Metric 44,EMEA,AML Investigations,%,2,3,Estimated
Custom Metric 45,LATAM,Compliance,count,1970,2142,Reported
Custom Metric 46,EMEA,AFC Ops,rate,41,45,Estimated
Custom Metric 47,EMEA,AFC Ops,rate,57,50,Reported
Custom Metric 48,EMEA,Compliance,%,72,85,Reported
Custom Metric 49,APAC,AFC Ops,%,19,21,Calculated
Custom Metric 50,APAC,AML Investigations,%,6,19,Reported
Custom Metric 51,NA,AFC Ops,%,46,62,Reported
Custom Metric 52,NA,Compliance,count,4394,4209,Estimated
Custom Metric 53,NA,AML Investigations,score,9,8,Reported
Custom Metric 54,APAC,AFC Ops,count,755,640,Calculated
Custom Metric 55,EMEA,AML Investigations,score,18,11,Reported
Custom Metric 56,APAC,AML Investigations,%,74,72,Reported
Custom Metric 57,EMEA,Compliance,score,29,36,Reported
Custom Metric 58,NA,AML Investigations,%,91,87,Calculated
Custom Metric 59,APAC,Risk Analytics,rate,49,58,Calculated
Custom Metric 60,EMEA,Compliance,rate,39,39,Reported
