Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
SAR Filing Timeliness,EMEA,Risk Analytics,count,4215,3436,Calculated
Case Backlog Volume,EMEA,Risk Analytics,count,2732,1968,Calculated
Adverse Media Hits,APAC,Risk Analytics,score,9,0,Reported
Transaction Monitoring Alerts,EMEA,AML Investigations,count,1197,1155,Calculated
Sanctions Screening Matches,APAC,AFC Ops,count,3076,3290,Reported
High-Risk Customer Count,APAC,Compliance,%,87,78,Estimated
KYC Exceptions Rate,LATAM,Compliance,rate,13,27,Estimated
Alert Clearance SLA Breaches,EMEA,Compliance,%,72,70,Estimated
STR Quality Score,EMEA,Compliance,%,82,81,Estimated
PEP Screening Hits,APAC,Compliance,rate,30,21,Reported
EDD Completion Rate,NA,Risk Analytics,%,78,80,Reported
False Positive Rate,NA,Risk Analytics,count,826,1489,Reported
Custom Metric 13,LATAM,Risk Analytics,%,47,43,Estimated
Custom Metric 14,NA,AFC Ops,%,56,66,Calculated
Custom Metric 15,EMEA,AML Investigations,score,84,74,Estimated
Custom Metric 16,APAC,Risk Analytics,count,682,1172,Estimated
Custom Metric 17,NA,Risk Analytics,count,1525,1411,Estimated
Custom Metric 18,APAC,AML Investigations,rate,78,80,Calculated
Custom Metric 19,NA,AML Investigations,score,86,100,Reported
Custom Metric 20,EMEA,Risk Analytics,score,92,90,Estimated
Custom Metric 21,LATAM,AML Investigations,count,346,423,Estimated
Custom Metric 22,EMEA,AFC Ops,count,4973,4622,Estimated
Custom Metric 23,NA,Compliance,%,86,87,Calculated
Custom Metric 24,LATAM,Compliance,%,83,88,Estimated
Custom Metric 25,APAC,Compliance,count,3501,2736,Calculated
Custom Metric 26,APAC,AML Investigations,count,2742,1992,Calculated
Custom Metric 27,LATAM,Risk Analytics,%,98,102,Estimated
Custom Metric 28,LATAM,AFC Ops,score,60,70,Reported
Custom Metric 29,EMEA,AML Investigations,count,2802,3206,Calculated
Custom Metric 30,NA,AML Investigations,count,914,1161,Estimated
Custom Metric 31,NA,Compliance,count,4011,4782,Calculated
Custom Metric 32,EMEA,AML Investigations,score,14,24,Reported
Custom Metric 33,EMEA,AFC Ops,%,44,38,Calculated
Custom Metric 34,LATAM,AFC Ops,score,46,46,Calculated
Custom Metric 35,LATAM,Compliance,count,3940,4218,Estimated
Custom Metric 36,EMEA,Compliance,score,58,41,Estimated
Custom Metric 37,EMEA,Risk Analytics,count,2941,2923,Estimated
Custom Metric 38,LATAM,Compliance,score,42,47,Estimated
Custom Metric 39,LATAM,Compliance,rate,35,42,Calculated
Custom Metric 40,EMEA,AFC Ops,count,3712,3823,Calculated
Custom Metric 41,EMEA,AML Investigations,%,66,60,Estimated
Custom Metric 42,NA,Compliance,score,54,48,Estimated
Custom Metric 43,LATAM,Compliance,score,1,7,Estimated
Custom Metric 44,EMEA,AML Investigations,count,1295,805,Reported
Custom Metric 45,LATAM,AFC Ops,rate,53,49,Reported
Custom Metric 46,NA,AFC Ops,count,4711,5342,Estimated
Custom Metric 47,EMEA,AFC Ops,rate,12,15,Estimated
Custom Metric 48,LATAM,AML Investigations,count,2068,1497,Reported
Custom Metric 49,EMEA,AFC Ops,%,41,45,Calculated
Custom Metric 50,APAC,Risk Analytics,score,8,4,Reported
Custom Metric 51,APAC,AML Investigations,score,47,44,Reported
Custom Metric 52,LATAM,Risk Analytics,rate,7,13,Calculated
Custom Metric 53,LATAM,Compliance,rate,23,28,Estimated
Custom Metric 54,EMEA,Risk Analytics,score,27,20,Estimated
Custom Metric 55,EMEA,Risk Analytics,count,1876,2142,Estimated
Custom Metric 56,LATAM,Risk Analytics,%,89,94,Estimated
Custom Metric 57,APAC,AFC Ops,%,91,90,Reported
Custom Metric 58,EMEA,Risk Analytics,count,2602,2204,Estimated
Custom Metric 59,NA,Compliance,count,4035,3550,Reported
Custom Metric 60,EMEA,AML Investigations,rate,72,72,Estimated
Custom Metric 61,NA,Risk Analytics,count,3644,3278,Estimated
Custom Metric 62,APAC,Risk Analytics,%,7,12,Estimated
