Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Sanctions Screening Matches,EMEA,Risk Analytics,score,56,62,Estimated
Case Backlog Volume,NA,AFC Ops,score,48,62,Calculated
Adverse Media Hits,EMEA,AML Investigations,%,83,76,Calculated
SAR Filing Timeliness,EMEA,Risk Analytics,count,3676,3382,Calculated
EDD Completion Rate,LATAM,Compliance,rate,33,33,Calculated
PEP Screening Hits,APAC,Compliance,%,16,24,Reported
High-Risk Customer Count,APAC,Compliance,score,89,94,Calculated
STR Quality Score,LATAM,Compliance,%,39,48,Calculated
KYC Exceptions Rate,LATAM,Compliance,rate,46,50,Reported
False Positive Rate,LATAM,Risk Analytics,score,37,40,Calculated
Alert Clearance SLA Breaches,APAC,AML Investigations,%,56,57,Calculated
Transaction Monitoring Alerts,LATAM,Risk Analytics,%,92,81,Estimated
Custom Metric 13,LATAM,AML Investigations,count,4130,4474,Calculated
Custom Metric 14,APAC,AML Investigations,score,0,2,Estimated
Custom Metric 15,APAC,AFC Ops,count,4183,3636,Estimated
Custom Metric 16,NA,Risk Analytics,count,470,65,Reported
Custom Metric 17,NA,Risk Analytics,score,35,36,Estimated
Custom Metric 18,EMEA,AFC Ops,score,5,0,Calculated
Custom Metric 19,NA,AFC Ops,score,23,30,Reported
Custom Metric 20,EMEA,Compliance,count,307,689,Estimated
Custom Metric 21,LATAM,AML Investigations,%,54,59,Calculated
Custom Metric 22,NA,Compliance,count,2970,2354,Calculated
Custom Metric 23,EMEA,AML Investigations,count,4414,4293,Estimated
Custom Metric 24,LATAM,AML Investigations,count,2207,2823,Estimated
Custom Metric 25,LATAM,AFC Ops,count,2343,3073,Reported
Custom Metric 26,LATAM,Compliance,%,79,67,Calculated
Custom Metric 27,EMEA,AML Investigations,score,40,26,Estimated
Custom Metric 28,EMEA,Risk Analytics,count,1319,625,Estimated
Custom Metric 29,EMEA,AFC Ops,count,426,0,Reported
Custom Metric 30,APAC,AML Investigations,score,86,92,Estimated
Custom Metric 31,EMEA,Risk Analytics,count,4134,4918,Estimated
Custom Metric 32,APAC,Compliance,rate,27,25,Calculated
Custom Metric 33,EMEA,AFC Ops,score,11,12,Reported
Custom Metric 34,EMEA,AML Investigations,count,2364,2301,Calculated
Custom Metric 35,EMEA,AFC Ops,%,26,13,Estimated
Custom Metric 36,NA,AFC Ops,%,8,7,Reported
Custom Metric 37,NA,AFC Ops,score,19,35,Reported
Custom Metric 38,NA,Risk Analytics,rate,61,80,Estimated
Custom Metric 39,APAC,AML Investigations,%,23,26,Calculated
Custom Metric 40,NA,AFC Ops,%,34,27,Estimated
Custom Metric 41,APAC,AFC Ops,score,49,50,Reported
Custom Metric 42,LATAM,Risk Analytics,count,4168,3760,Reported
Custom Metric 43,LATAM,AML Investigations,score,96,83,Estimated
Custom Metric 44,APAC,AML Investigations,score,21,24,Estimated
Custom Metric 45,EMEA,Risk Analytics,count,516,595,Reported
Custom Metric 46,EMEA,AML Investigations,count,3368,3570,Estimated
Custom Metric 47,EMEA,Risk Analytics,score,72,77,Calculated
Custom Metric 48,EMEA,AFC Ops,score,60,57,Calculated
Custom Metric 49,EMEA,Compliance,rate,61,47,Reported
Custom Metric 50,EMEA,Compliance,count,4442,4103,Calculated
Custom Metric 51,APAC,AFC Ops,count,1318,700,Reported
