Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Alert Clearance SLA Breaches,APAC,Risk Analytics,score,58,55,Reported
SAR Filing Timeliness,EMEA,Risk Analytics,count,3856,3922,Estimated
Transaction Monitoring Alerts,NA,AML Investigations,%,47,37,Reported
Adverse Media Hits,APAC,AFC Ops,score,60,42,Estimated
False Positive Rate,EMEA,Compliance,%,4,0,Reported
PEP Screening Hits,NA,AML Investigations,count,1055,921,Estimated
EDD Completion Rate,LATAM,Compliance,score,12,10,Reported
Sanctions Screening Matches,LATAM,AFC Ops,rate,45,50,Calculated
KYC Exceptions Rate,LATAM,Risk Analytics,score,78,80,Reported
STR Quality Score,NA,AML Investigations,score,52,40,Reported
High-Risk Customer Count,APAC,AML Investigations,%,81,89,Reported
Case Backlog Volume,EMEA,AML Investigations,rate,27,16,Estimated
Custom Metric 13,NA,Risk Analytics,count,1002,1709,Reported
Custom Metric 14,APAC,AML Investigations,rate,58,51,Calculated
Custom Metric 15,LATAM,AFC Ops,rate,9,3,Reported
Custom Metric 16,NA,Compliance,count,823,833,Estimated
Custom Metric 17,EMEA,Compliance,rate,50,67,Reported
Custom Metric 18,EMEA,Compliance,%,14,18,Reported
Custom Metric 19,APAC,Risk Analytics,count,1727,2121,Calculated
Custom Metric 20,APAC,AML Investigations,count,4327,4301,Reported
Custom Metric 21,APAC,Risk Analytics,count,1140,1169,Estimated
Custom Metric 22,NA,Risk Analytics,count,4516,4167,Estimated
Custom Metric 23,EMEA,AFC Ops,%,18,26,Calculated
Custom Metric 24,LATAM,Compliance,count,4580,4382,Calculated
Custom Metric 25,EMEA,AML Investigations,count,1092,1720,Calculated
Custom Metric 26,APAC,Compliance,score,96,80,Calculated
Custom Metric 27,NA,AFC Ops,score,9,12,Reported
Custom Metric 28,EMEA,Compliance,count,287,1073,Reported
Custom Metric 29,EMEA,Risk Analytics,rate,9,4,Reported
Custom Metric 30,NA,AML Investigations,count,2641,3399,Reported
Custom Metric 31,APAC,AFC Ops,score,58,58,Estimated
Custom Metric 32,EMEA,AML Investigations,%,70,53,Estimated
Custom Metric 33,APAC,Compliance,count,2453,3229,Calculated
Custom Metric 34,EMEA,Compliance,rate,86,90,Reported
Custom Metric 35,LATAM,Risk Analytics,count,3920,3459,Calculated
Custom Metric 36,NA,AFC Ops,count,1497,2007,Reported
Custom Metric 37,APAC,AML Investigations,rate,56,63,Reported
Custom Metric 38,APAC,AFC Ops,count,4790,5379,Calculated
Custom Metric 39,LATAM,Compliance,count,4512,3815,Calculated
Custom Metric 40,EMEA,AFC Ops,%,10,0,Estimated
Custom Metric 41,APAC,AFC Ops,count,447,1094,Estimated
Custom Metric 42,LATAM,Compliance,rate,88,72,Calculated
Custom Metric 43,APAC,AML Investigations,count,4628,4590,Calculated
Custom Metric 44,LATAM,Risk Analytics,rate,52,60,Estimated
Custom Metric 45,LATAM,Risk Analytics,count,1513,2041,Reported
Custom Metric 46,EMEA,AML Investigations,rate,46,34,Estimated
Custom Metric 47,NA,Risk Analytics,score,44,60,Reported
Custom Metric 48,NA,Compliance,rate,91,89,Estimated
Custom Metric 49,NA,Compliance,count,4200,4217,Calculated
Custom Metric 50,EMEA,AML Investigations,count,1052,916,Calculated
Custom Metric 51,NA,AML Investigations,count,416,0,Calculated
Custom Metric 52,EMEA,Risk Analytics,rate,59,51,Reported
Custom Metric 53,NA,AML Investigations,count,958,1242,Reported
Custom Metric 54,NA,AFC Ops,score,15,25,Estimated
Custom Metric 55,LATAM,AFC Ops,%,41,48,Reported
Custom Metric 56,LATAM,AML Investigations,rate,0,12,Estimated
Custom Metric 57,NA,AML Investigations,rate,43,47,Estimated
Custom Metric 58,NA,AML Investigations,%,71,66,Calculated
Custom Metric 59,EMEA,AML Investigations,%,18,33,Reported
Custom Metric 60,EMEA,AML Investigations,count,1868,1424,Reported
Custom Metric 61,NA,AML Investigations,rate,12,10,Calculated
Custom Metric 62,EMEA,Compliance,%,2,15,Estimated
Custom Metric 63,NA,AFC Ops,score,48,47,Calculated
Custom Metric 64,NA,AML Investigations,count,21,0,Calculated
Custom Metric 65,NA,Compliance,%,37,33,Calculated
Custom Metric 66,APAC,Compliance,%,60,51,Calculated
Custom Metric 67,LATAM,AFC Ops,count,4174,3952,Estimated
Custom Metric 68,NA,AML Investigations,rate,11,0,Estimated
Custom Metric 69,EMEA,Compliance,%,19,29,Reported
Custom Metric 70,NA,AML Investigations,%,35,31,Estimated
Custom Metric 71,EMEA,AFC Ops,count,775,1358,Calculated
Custom Metric 72,APAC,Risk Analytics,%,5,18,Calculated
Custom Metric 73,EMEA,Risk Analytics,score,96,83,Estimated
Custom Metric 74,APAC,AFC Ops,%,59,63,Reported
Custom Metric 75,NA,Risk Analytics,count,763,556,Estimated
Custom Metric 76,LATAM,Risk Analytics,count,645,445,Estimated
Custom Metric 77,EMEA,Risk Analytics,count,2335,3099,Estimated
Custom Metric 78,NA,AML Investigations,%,0,9,Calculated
Custom Metric 79,APAC,AML Investigations,count,4027,4762,Calculated
Custom Metric 80,EMEA,Risk Analytics,%,83,71,Calculated
Custom Metric 81,EMEA,Risk Analytics,count,290,141,Calculated
Custom Metric 82,EMEA,AFC Ops,count,4915,4864,Reported
Custom Metric 83,NA,Compliance,rate,9,6,Reported
Custom Metric 84,APAC,AFC Ops,count,1248,1363,Estimated
Custom Metric 85,EMEA,Compliance,rate,56,58,Calculated
Custom Metric 86,NA,AFC Ops,%,44,48,Calculated
Custom Metric 87,EMEA,Compliance,%,34,50,Estimated
Custom Metric 88,APAC,AML Investigations,count,3427,3295,Estimated
Custom Metric 89,APAC,Risk Analytics,count,4801,5172,Reported
Custom Metric 90,EMEA,Compliance,score,20,13,Reported
Custom Metric 91,NA,AFC Ops,rate,93,92,Estimated
Custom Metric 92,APAC,AML Investigations,count,2017,1331,Calculated
