Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Adverse Media Hits,NA,AFC Ops,%,1,3,Calculated
Transaction Monitoring Alerts,EMEA,AFC Ops,score,90,97,Estimated
High-Risk Customer Count,LATAM,Risk Analytics,score,59,60,Estimated
Sanctions Screening Matches,APAC,AML Investigations,count,333,269,Estimated
False Positive Rate,LATAM,Risk Analytics,score,64,66,Calculated
KYC Exceptions Rate,APAC,Risk Analytics,count,13,671,Reported
Case Backlog Volume,EMEA,AFC Ops,rate,39,39,Estimated
STR Quality Score,NA,AFC Ops,count,3110,3009,Reported
PEP Screening Hits,EMEA,AML Investigations,count,4803,5558,Estimated
Alert Clearance SLA Breaches,LATAM,Compliance,rate,9,19,Estimated
EDD Completion Rate,APAC,AML Investigations,score,54,47,Calculated
SAR Filing Timeliness,NA,Risk Analytics,count,3977,3916,Reported
Custom Metric 13,NA,Compliance,rate,79,82,Calculated
Custom Metric 14,NA,AFC Ops,count,4,619,Reported
Custom Metric 15,LATAM,Compliance,score,77,71,Calculated
Custom Metric 16,APAC,Risk Analytics,count,2009,1445,Estimated
Custom Metric 17,EMEA,AFC Ops,%,80,80,Reported
Custom Metric 18,LATAM,AFC Ops,%,81,88,Reported
Custom Metric 19,APAC,AFC Ops,count,2899,3616,Estimated
Custom Metric 20,APAC,Risk Analytics,score,77,86,Reported
Custom Metric 21,NA,AML Investigations,%,66,58,Estimated
Custom Metric 22,NA,Risk Analytics,count,3767,4361,Reported
Custom Metric 23,LATAM,Risk Analytics,score,73,73,Reported
Custom Metric 24,LATAM,Compliance,count,4540,4419,Reported
Custom Metric 25,NA,AFC Ops,rate,67,69,Reported
Custom Metric 26,LATAM,Risk Analytics,count,4415,4947,Reported
Custom Metric 27,LATAM,AFC Ops,score,27,25,Reported
Custom Metric 28,LATAM,Risk Analytics,score,73,70,Calculated
Custom Metric 29,LATAM,Risk Analytics,count,4597,5199,Estimated
Custom Metric 30,APAC,AML Investigations,score,34,27,Reported
Custom Metric 31,NA,Risk Analytics,count,2868,3358,Reported
Custom Metric 32,LATAM,AFC Ops,score,13,20,Calculated
Custom Metric 33,NA,Risk Analytics,count,3955,3967,Calculated
Custom Metric 34,LATAM,Compliance,score,70,72,Reported
Custom Metric 35,APAC,AML Investigations,count,346,505,Calculated
Custom Metric 36,APAC,Risk Analytics,%,49,50,Estimated
Custom Metric 37,NA,Compliance,count,1725,1548,Calculated
Custom Metric 38,LATAM,AML Investigations,count,447,0,Estimated
Custom Metric 39,NA,Compliance,rate,82,79,Reported
Custom Metric 40,LATAM,AML Investigations,score,76,75,Reported
Custom Metric 41,EMEA,AFC Ops,%,60,59,Reported
Custom Metric 42,APAC,AFC Ops,%,81,78,Reported
Custom Metric 43,APAC,Risk Analytics,count,1408,1071,Estimated
Custom Metric 44,APAC,AML Investigations,rate,28,30,Reported
Custom Metric 45,APAC,Compliance,count,2148,2915,Calculated
Custom Metric 46,APAC,AML Investigations,count,4124,3390,Reported
