Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
Adverse Media Hits,EMEA,AFC Ops,count,3167,2488,Calculated
STR Quality Score,APAC,AFC Ops,rate,48,55,Calculated
False Positive Rate,NA,AFC Ops,score,48,41,Estimated
Transaction Monitoring Alerts,NA,AML Investigations,rate,17,14,Calculated
High-Risk Customer Count,NA,AML Investigations,count,4022,3456,Reported
SAR Filing Timeliness,EMEA,Risk Analytics,%,42,43,Calculated
Sanctions Screening Matches,LATAM,Risk Analytics,%,4,21,Estimated
PEP Screening Hits,LATAM,Compliance,score,87,94,Estimated
Case Backlog Volume,APAC,AFC Ops,count,3941,4134,Estimated
KYC Exceptions Rate,LATAM,Risk Analytics,count,4019,3366,Calculated
Alert Clearance SLA Breaches,EMEA,AML Investigations,%,38,39,Reported
EDD Completion Rate,NA,Compliance,count,3032,2443,Calculated
Custom Metric 13,NA,Compliance,rate,77,65,Reported
Custom Metric 14,NA,Risk Analytics,rate,27,37,Calculated
Custom Metric 15,LATAM,Risk Analytics,count,3775,4567,Calculated
Custom Metric 16,NA,Risk Analytics,rate,61,55,Estimated
Custom Metric 17,NA,Compliance,score,18,3,Calculated
Custom Metric 18,EMEA,AFC Ops,count,4766,4469,Estimated
Custom Metric 19,NA,Compliance,score,53,59,Reported
Custom Metric 20,EMEA,Risk Analytics,score,24,10,Calculated
Custom Metric 21,LATAM,Compliance,score,11,23,Calculated
Custom Metric 22,EMEA,AML Investigations,count,4179,3793,Estimated
Custom Metric 23,NA,Compliance,count,2490,2649,Calculated
Custom Metric 24,NA,Risk Analytics,count,924,1162,Reported
Custom Metric 25,APAC,AFC Ops,count,1061,1292,Calculated
Custom Metric 26,EMEA,AML Investigations,%,24,22,Reported
Custom Metric 27,EMEA,AFC Ops,score,26,27,Estimated
Custom Metric 28,NA,AFC Ops,rate,96,89,Calculated
Custom Metric 29,NA,AFC Ops,count,2682,2382,Calculated
Custom Metric 30,LATAM,AML Investigations,score,94,107,Reported
Custom Metric 31,EMEA,AML Investigations,count,576,195,Estimated
Custom Metric 32,NA,AFC Ops,rate,85,80,Estimated
Custom Metric 33,LATAM,AFC Ops,score,88,92,Calculated
Custom Metric 34,APAC,AFC Ops,score,45,49,Calculated
Custom Metric 35,LATAM,Risk Analytics,%,52,66,Reported
Custom Metric 36,EMEA,AFC Ops,score,38,33,Estimated
Custom Metric 37,EMEA,AML Investigations,score,80,77,Estimated
Custom Metric 38,LATAM,AML Investigations,count,3630,3437,Estimated
Custom Metric 39,APAC,Compliance,score,75,75,Reported
Custom Metric 40,APAC,Risk Analytics,%,79,76,Estimated
Custom Metric 41,APAC,Risk Analytics,%,0,0,Estimated
Custom Metric 42,APAC,Compliance,rate,70,76,Reported
Custom Metric 43,EMEA,Compliance,score,36,38,Estimated
Custom Metric 44,APAC,Risk Analytics,score,6,13,Estimated
Custom Metric 45,LATAM,AFC Ops,count,3366,2984,Reported
Custom Metric 46,APAC,AFC Ops,count,2384,1601,Calculated
Custom Metric 47,NA,Compliance,count,733,1493,Calculated
Custom Metric 48,EMEA,AML Investigations,rate,48,31,Estimated
Custom Metric 49,LATAM,Compliance,score,38,38,Estimated
Custom Metric 50,NA,AFC Ops,score,94,100,Reported
Custom Metric 51,LATAM,AFC Ops,count,3406,2866,Estimated
Custom Metric 52,NA,AML Investigations,%,94,97,Reported
Custom Metric 53,NA,Compliance,count,1927,2030,Calculated
Custom Metric 54,LATAM,AML Investigations,rate,95,95,Calculated
Custom Metric 55,APAC,Compliance,count,1299,825,Calculated
Custom Metric 56,LATAM,Risk Analytics,count,3202,3722,Reported
Custom Metric 57,NA,Risk Analytics,%,97,95,Estimated
Custom Metric 58,LATAM,Risk Analytics,count,2320,2609,Estimated
Custom Metric 59,NA,AML Investigations,count,404,667,Reported
Custom Metric 60,LATAM,AML Investigations,score,96,88,Reported
Custom Metric 61,LATAM,Risk Analytics,score,14,19,Calculated
Custom Metric 62,LATAM,Risk Analytics,count,1755,1214,Calculated
Custom Metric 63,NA,Compliance,count,4095,4314,Estimated
Custom Metric 64,LATAM,AML Investigations,count,3946,4323,Reported
Custom Metric 65,APAC,AFC Ops,%,4,14,Estimated
Custom Metric 66,APAC,AML Investigations,count,4533,4607,Reported
Custom Metric 67,EMEA,AML Investigations,score,20,33,Calculated
Custom Metric 68,LATAM,Risk Analytics,%,53,62,Calculated
Custom Metric 69,EMEA,AFC Ops,score,54,39,Reported
Custom Metric 70,APAC,Compliance,rate,33,47,Calculated
Custom Metric 71,LATAM,Compliance,count,2187,2313,Calculated
Custom Metric 72,EMEA,Compliance,%,20,18,Reported
Custom Metric 73,APAC,Risk Analytics,rate,39,45,Reported
Custom Metric 74,APAC,Risk Analytics,%,17,10,Calculated
Custom Metric 75,APAC,AML Investigations,score,42,47,Reported
Custom Metric 76,EMEA,Risk Analytics,score,5,12,Estimated
Custom Metric 77,EMEA,Risk Analytics,%,50,57,Calculated
Custom Metric 78,APAC,Risk Analytics,count,1053,1047,Reported
Custom Metric 79,APAC,AFC Ops,count,1215,1777,Calculated
Custom Metric 80,APAC,Risk Analytics,count,4369,4796,Estimated
Custom Metric 81,LATAM,Risk Analytics,count,3815,3822,Reported
Custom Metric 82,EMEA,AFC Ops,%,26,13,Estimated
Custom Metric 83,APAC,Compliance,%,53,59,Reported
Custom Metric 84,NA,AFC Ops,%,10,10,Reported
Custom Metric 85,APAC,AML Investigations,score,20,35,Reported
Custom Metric 86,LATAM,Compliance,count,3088,3296,Calculated
Custom Metric 87,APAC,Risk Analytics,count,4171,3572,Reported
Custom Metric 88,APAC,AFC Ops,count,4913,5607,Reported
Custom Metric 89,LATAM,Risk Analytics,score,57,56,Calculated
Custom Metric 90,EMEA,Compliance,count,1858,2367,Estimated
Custom Metric 91,EMEA,Compliance,count,2878,2708,Estimated
Custom Metric 92,LATAM,AML Investigations,count,3201,3381,Reported
Custom Metric 93,NA,Risk Analytics,count,4738,4703,Estimated
Custom Metric 94,NA,Risk Analytics,rate,17,25,Reported
Custom Metric 95,LATAM,Risk Analytics,%,12,1,Estimated
Custom Metric 96,APAC,AFC Ops,count,3503,2821,Estimated
Custom Metric 97,NA,AFC Ops,count,2560,2690,Estimated
Custom Metric 98,APAC,Risk Analytics,count,2679,2587,Reported
