Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
KYC Exceptions Rate,LATAM,Risk Analytics,rate,51,63,Estimated
Case Backlog Volume,LATAM,AML Investigations,rate,90,93,Estimated
Adverse Media Hits,LATAM,AFC Ops,score,84,89,Estimated
EDD Completion Rate,EMEA,Compliance,score,25,23,Estimated
Alert Clearance SLA Breaches,EMEA,Compliance,%,81,95,Calculated
Transaction Monitoring Alerts,EMEA,AML Investigations,rate,41,49,Reported
Sanctions Screening Matches,LATAM,Compliance,%,32,45,Estimated
STR Quality Score,LATAM,Compliance,rate,71,83,Estimated
High-Risk Customer Count,EMEA,Risk Analytics,count,4750,4171,Estimated
SAR Filing Timeliness,NA,Risk Analytics,%,90,92,Reported
False Positive Rate,LATAM,Risk Analytics,score,9,8,Estimated
PEP Screening Hits,EMEA,AML Investigations,score,57,67,Calculated
Custom Metric 13,NA,Compliance,rate,1,0,Reported
Custom Metric 14,EMEA,Risk Analytics,count,960,587,Estimated
Custom Metric 15,EMEA,Compliance,count,4494,5061,Reported
Custom Metric 16,LATAM,Compliance,score,3,0,Reported
Custom Metric 17,NA,AFC Ops,count,3341,3843,Calculated
Custom Metric 18,NA,AFC Ops,%,92,85,Calculated
Custom Metric 19,NA,Risk Analytics,%,3,0,Estimated
Custom Metric 20,LATAM,AML Investigations,score,53,60,Reported
Custom Metric 21,LATAM,AML Investigations,score,39,37,Reported
Custom Metric 22,LATAM,AML Investigations,%,69,64,Estimated
Custom Metric 23,LATAM,AML Investigations,rate,100,101,Reported
Custom Metric 24,APAC,AFC Ops,count,976,500,Reported
Custom Metric 25,NA,Compliance,count,1723,2460,Reported
Custom Metric 26,LATAM,AFC Ops,rate,40,56,Reported
Custom Metric 27,NA,Compliance,count,2566,2837,Reported
Custom Metric 28,LATAM,AML Investigations,count,2237,2863,Estimated
Custom Metric 29,APAC,Risk Analytics,score,17,35,Reported
Custom Metric 30,EMEA,AML Investigations,score,20,35,Reported
Custom Metric 31,EMEA,AML Investigations,%,15,12,Reported
Custom Metric 32,LATAM,AML Investigations,count,807,154,Calculated
Custom Metric 33,EMEA,AFC Ops,rate,58,71,Estimated
Custom Metric 34,APAC,AML Investigations,%,82,77,Estimated
Custom Metric 35,EMEA,AFC Ops,count,145,0,Calculated
Custom Metric 36,NA,AML Investigations,rate,80,82,Reported
Custom Metric 37,LATAM,AML Investigations,count,2025,2472,Reported
Custom Metric 38,NA,Risk Analytics,%,73,69,Reported
Custom Metric 39,EMEA,Risk Analytics,rate,25,42,Calculated
Custom Metric 40,NA,Risk Analytics,count,2847,3218,Estimated
Custom Metric 41,EMEA,AFC Ops,rate,90,99,Reported
Custom Metric 42,APAC,Compliance,%,45,38,Reported
Custom Metric 43,EMEA,AFC Ops,%,91,94,Estimated
Custom Metric 44,LATAM,Risk Analytics,score,46,43,Estimated
Custom Metric 45,NA,AFC Ops,%,27,29,Estimated
Custom Metric 46,LATAM,AFC Ops,score,29,43,Calculated
Custom Metric 47,EMEA,Compliance,rate,4,0,Reported
Custom Metric 48,LATAM,AML Investigations,rate,60,61,Calculated
Custom Metric 49,LATAM,Compliance,count,4970,4231,Estimated
Custom Metric 50,APAC,AFC Ops,count,259,0,Reported
Custom Metric 51,APAC,AML Investigations,%,40,41,Estimated
Custom Metric 52,NA,Compliance,count,1872,1473,Estimated
Custom Metric 53,LATAM,AML Investigations,score,53,56,Reported
Custom Metric 54,EMEA,Compliance,%,73,75,Reported
Custom Metric 55,NA,Risk Analytics,%,35,44,Estimated
Custom Metric 56,APAC,AML Investigations,%,26,15,Calculated
Custom Metric 57,EMEA,Compliance,count,4302,5005,Reported
Custom Metric 58,LATAM,Risk Analytics,count,1931,2491,Calculated
Custom Metric 59,NA,Risk Analytics,count,38,0,Estimated
Custom Metric 60,NA,AFC Ops,%,84,92,Reported
Custom Metric 61,APAC,Compliance,count,1537,1257,Calculated
Custom Metric 62,NA,Risk Analytics,count,3096,2639,Calculated
Custom Metric 63,LATAM,AFC Ops,count,4799,4424,Reported
Custom Metric 64,NA,Risk Analytics,score,100,85,Calculated
Custom Metric 65,NA,AML Investigations,%,58,62,Calculated
Custom Metric 66,APAC,Compliance,score,23,24,Reported
Custom Metric 67,EMEA,Risk Analytics,score,63,61,Estimated
Custom Metric 68,LATAM,AML Investigations,count,3530,3546,Estimated
Custom Metric 69,APAC,Risk Analytics,rate,71,70,Estimated
Custom Metric 70,APAC,Compliance,count,414,723,Calculated
Custom Metric 71,NA,Compliance,count,1534,1756,Estimated
Custom Metric 72,EMEA,AFC Ops,%,88,103,Calculated
Custom Metric 73,APAC,AFC Ops,rate,17,20,Estimated
Custom Metric 74,LATAM,Compliance,rate,63,63,Calculated
Custom Metric 75,LATAM,AML Investigations,score,23,18,Calculated
Custom Metric 76,LATAM,Risk Analytics,rate,57,54,Estimated
Custom Metric 77,EMEA,Risk Analytics,count,4067,4399,Reported
Custom Metric 78,EMEA,Compliance,rate,76,85,Reported
Custom Metric 79,APAC,AFC Ops,score,10,13,Calculated
Custom Metric 80,LATAM,Compliance,score,21,17,Calculated
Custom Metric 81,NA,AML Investigations,score,11,14,Estimated
Custom Metric 82,APAC,Risk Analytics,score,45,55,Reported
Custom Metric 83,NA,AML Investigations,count,265,855,Estimated
Custom Metric 84,LATAM,AFC Ops,count,2214,2561,Reported
Custom Metric 85,EMEA,AFC Ops,rate,26,34,Reported
Custom Metric 86,LATAM,Compliance,rate,100,101,Reported
Custom Metric 87,APAC,Compliance,count,1818,2560,Estimated
Custom Metric 88,EMEA,Risk Analytics,rate,51,53,Calculated
Custom Metric 89,LATAM,Compliance,count,1663,2247,Estimated
Custom Metric 90,LATAM,AFC Ops,score,16,24,Reported
Custom Metric 91,EMEA,Compliance,rate,37,40,Calculated
Custom Metric 92,LATAM,AFC Ops,count,4756,5469,Estimated
Custom Metric 93,EMEA,Compliance,count,3966,3801,Estimated
Custom Metric 94,NA,Compliance,rate,24,12,Estimated
