Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
EDD Completion Rate,EMEA,Compliance,count,3043,2401,Estimated
Sanctions Screening Matches,EMEA,Risk Analytics,rate,88,91,Calculated
High-Risk Customer Count,APAC,AFC Ops,count,217,625,Estimated
STR Quality Score,APAC,Compliance,count,3270,2896,Reported
False Positive Rate,EMEA,AML Investigations,rate,69,53,Reported
KYC Exceptions Rate,APAC,AML Investigations,score,58,52,Estimated
SAR Filing Timeliness,LATAM,Compliance,rate,63,77,Calculated
PEP Screening Hits,LATAM,Risk Analytics,rate,76,70,Calculated
Case Backlog Volume,NA,Compliance,%,26,34,Calculated
Adverse Media Hits,APAC,Compliance,count,2221,1897,Reported
Transaction Monitoring Alerts,NA,AML Investigations,rate,26,32,Calculated
Alert Clearance SLA Breaches,NA,AML Investigations,count,3909,3840,Estimated
Custom Metric 13,LATAM,Risk Analytics,count,1378,2103,Reported
Custom Metric 14,APAC,AFC Ops,rate,35,47,Calculated
Custom Metric 15,EMEA,AML Investigations,score,74,73,Estimated
Custom Metric 16,NA,Risk Analytics,rate,19,31,Calculated
Custom Metric 17,NA,Risk Analytics,count,1992,2729,Reported
Custom Metric 18,LATAM,AML Investigations,%,31,20,Calculated
Custom Metric 19,APAC,Risk Analytics,rate,57,42,Estimated
Custom Metric 20,EMEA,AFC Ops,rate,29,39,Estimated
Custom Metric 21,LATAM,Risk Analytics,count,4921,4499,Reported
Custom Metric 22,LATAM,Risk Analytics,rate,82,85,Calculated
Custom Metric 23,LATAM,AFC Ops,%,66,61,Calculated
Custom Metric 24,LATAM,Risk Analytics,rate,4,11,Estimated
Custom Metric 25,APAC,AML Investigations,%,35,50,Estimated
Custom Metric 26,NA,AML Investigations,count,3155,2681,Calculated
Custom Metric 27,NA,AFC Ops,%,31,19,Estimated
Custom Metric 28,NA,AML Investigations,score,51,57,Calculated
Custom Metric 29,EMEA,Risk Analytics,count,1618,1368,Estimated
Custom Metric 30,LATAM,AML Investigations,count,4275,3674,Reported
Custom Metric 31,APAC,Compliance,%,24,24,Calculated
Custom Metric 32,LATAM,Risk Analytics,score,45,48,Calculated
Custom Metric 33,EMEA,AML Investigations,count,1126,335,Reported
Custom Metric 34,EMEA,Risk Analytics,rate,30,25,Reported
Custom Metric 35,NA,Compliance,%,42,48,Estimated
Custom Metric 36,LATAM,Compliance,%,95,94,Calculated
Custom Metric 37,APAC,Compliance,count,1623,1112,Estimated
Custom Metric 38,APAC,Compliance,count,2030,2793,Calculated
Custom Metric 39,LATAM,Risk Analytics,rate,60,52,Estimated
Custom Metric 40,NA,Risk Analytics,count,2358,2781,Estimated
Custom Metric 41,EMEA,Risk Analytics,rate,73,84,Calculated
Custom Metric 42,NA,AML Investigations,score,13,15,Reported
