Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
High-Risk Customer Count,LATAM,AML Investigations,count,3,157,Estimated
False Positive Rate,LATAM,Compliance,count,2320,2287,Estimated
Adverse Media Hits,APAC,Risk Analytics,score,50,66,Estimated
Alert Clearance SLA Breaches,APAC,Risk Analytics,score,21,26,Estimated
Sanctions Screening Matches,EMEA,Risk Analytics,score,82,94,Calculated
SAR Filing Timeliness,EMEA,Compliance,count,1001,829,Estimated
STR Quality Score,LATAM,Risk Analytics,rate,16,10,Reported
Case Backlog Volume,LATAM,AFC Ops,rate,18,26,Reported
KYC Exceptions Rate,NA,AML Investigations,rate,75,62,Estimated
Transaction Monitoring Alerts,LATAM,Compliance,score,34,31,Estimated
PEP Screening Hits,EMEA,AFC Ops,score,57,66,Reported
EDD Completion Rate,NA,AML Investigations,score,86,82,Estimated
Custom Metric 13,EMEA,Compliance,score,87,84,Reported
Custom Metric 14,APAC,AFC Ops,score,64,49,Estimated
Custom Metric 15,APAC,Risk Analytics,score,80,71,Calculated
Custom Metric 16,NA,AML Investigations,score,58,63,Calculated
Custom Metric 17,LATAM,AFC Ops,count,739,1518,Calculated
Custom Metric 18,EMEA,Compliance,count,3468,4203,Calculated
Custom Metric 19,NA,AML Investigations,%,35,30,Calculated
Custom Metric 20,EMEA,Risk Analytics,count,4809,4250,Reported
Custom Metric 21,EMEA,Compliance,count,2322,3099,Estimated
Custom Metric 22,EMEA,Compliance,rate,98,87,Calculated
Custom Metric 23,EMEA,Risk Analytics,score,24,27,Reported
Custom Metric 24,APAC,Risk Analytics,%,44,44,Estimated
Custom Metric 25,NA,Risk Analytics,%,62,48,Estimated
Custom Metric 26,LATAM,Risk Analytics,count,1047,1680,Estimated
Custom Metric 27,APAC,AFC Ops,%,93,88,Estimated
Custom Metric 28,EMEA,Compliance,count,3954,4744,Calculated
Custom Metric 29,NA,Risk Analytics,rate,26,31,Calculated
Custom Metric 30,LATAM,Compliance,%,8,20,Calculated
Custom Metric 31,APAC,AFC Ops,rate,62,57,Estimated
Custom Metric 32,NA,AFC Ops,count,3545,4336,Reported
Custom Metric 33,NA,AFC Ops,count,2560,1774,Reported
Custom Metric 34,LATAM,Compliance,score,55,51,Calculated
Custom Metric 35,NA,Compliance,rate,51,57,Calculated
Custom Metric 36,APAC,Compliance,count,4015,3239,Calculated
Custom Metric 37,LATAM,Compliance,rate,93,90,Reported
Custom Metric 38,NA,AFC Ops,count,1023,555,Calculated
Custom Metric 39,APAC,AML Investigations,rate,53,50,Reported
