Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
EDD Completion Rate,LATAM,Risk Analytics,%,41,40,Estimated
Case Backlog Volume,APAC,AFC Ops,count,2138,1814,Reported
Transaction Monitoring Alerts,APAC,Risk Analytics,count,3508,2765,Estimated
PEP Screening Hits,EMEA,Compliance,rate,49,51,Estimated
False Positive Rate,EMEA,Compliance,%,23,5,Reported
STR Quality Score,EMEA,Compliance,count,1072,682,Estimated
Alert Clearance SLA Breaches,LATAM,AML Investigations,%,38,38,Calculated
Sanctions Screening Matches,LATAM,Compliance,count,161,231,Calculated
Adverse Media Hits,NA,Compliance,count,3450,4037,Estimated
KYC Exceptions Rate,NA,AML Investigations,score,80,85,Calculated
SAR Filing Timeliness,EMEA,Compliance,%,33,35,Estimated
High-Risk Customer Count,EMEA,Compliance,rate,54,53,Calculated
Custom Metric 13,LATAM,AML Investigations,rate,39,54,Estimated
Custom Metric 14,APAC,AFC Ops,count,2695,2970,Estimated
Custom Metric 15,APAC,AML Investigations,%,76,73,Calculated
Custom Metric 16,APAC,AML Investigations,%,0,11,Estimated
Custom Metric 17,EMEA,Compliance,%,56,51,Estimated
Custom Metric 18,APAC,AFC Ops,%,86,91,Estimated
Custom Metric 19,LATAM,Risk Analytics,rate,60,64,Reported
Custom Metric 20,EMEA,AFC Ops,%,12,14,Reported
Custom Metric 21,NA,AML Investigations,count,560,912,Calculated
Custom Metric 22,EMEA,Risk Analytics,count,3102,2388,Calculated
Custom Metric 23,LATAM,Compliance,score,42,39,Estimated
Custom Metric 24,APAC,Risk Analytics,count,3715,4095,Reported
Custom Metric 25,LATAM,AFC Ops,count,3128,3656,Estimated
Custom Metric 26,APAC,Compliance,score,13,3,Reported
Custom Metric 27,EMEA,Compliance,%,26,27,Estimated
Custom Metric 28,APAC,Risk Analytics,%,44,35,Reported
Custom Metric 29,LATAM,AML Investigations,rate,75,76,Calculated
Custom Metric 30,NA,AFC Ops,count,3996,4592,Calculated
Custom Metric 31,LATAM,Risk Analytics,%,20,9,Calculated
Custom Metric 32,NA,Risk Analytics,rate,64,71,Calculated
Custom Metric 33,LATAM,Compliance,%,14,17,Estimated
Custom Metric 34,NA,Risk Analytics,rate,57,55,Calculated
Custom Metric 35,EMEA,AML Investigations,rate,4,0,Calculated
Custom Metric 36,APAC,AFC Ops,%,51,45,Reported
Custom Metric 37,NA,AML Investigations,rate,48,50,Reported
Custom Metric 38,EMEA,AFC Ops,score,62,64,Estimated
Custom Metric 39,APAC,Compliance,%,95,94,Calculated
Custom Metric 40,NA,AFC Ops,rate,93,105,Calculated
Custom Metric 41,APAC,AML Investigations,rate,9,16,Estimated
Custom Metric 42,APAC,AFC Ops,rate,79,69,Reported
Custom Metric 43,NA,Compliance,score,44,30,Calculated
Custom Metric 44,NA,AML Investigations,score,45,53,Reported
Custom Metric 45,NA,Risk Analytics,rate,83,99,Reported
Custom Metric 46,EMEA,Compliance,rate,36,35,Estimated
Custom Metric 47,EMEA,AML Investigations,%,60,65,Calculated
Custom Metric 48,LATAM,Compliance,%,65,76,Estimated
