Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
High-Risk Customer Count,NA,Risk Analytics,%,44,54,Calculated
Transaction Monitoring Alerts,APAC,AFC Ops,%,72,87,Reported
KYC Exceptions Rate,EMEA,Risk Analytics,%,31,36,Calculated
False Positive Rate,LATAM,Risk Analytics,count,1510,1219,Calculated
STR Quality Score,APAC,Risk Analytics,count,2776,3197,Calculated
PEP Screening Hits,EMEA,AML Investigations,count,3254,3952,Reported
Sanctions Screening Matches,NA,Compliance,%,52,37,Reported
Adverse Media Hits,EMEA,AML Investigations,rate,75,83,Calculated
SAR Filing Timeliness,NA,AML Investigations,score,85,67,Estimated
Case Backlog Volume,EMEA,Compliance,rate,52,53,Estimated
EDD Completion Rate,APAC,AML Investigations,count,4640,5043,Reported
Alert Clearance SLA Breaches,LATAM,Compliance,%,9,13,Reported
Custom Metric 13,LATAM,AFC Ops,score,48,59,Estimated
Custom Metric 14,NA,AFC Ops,score,70,79,Calculated
Custom Metric 15,APAC,Compliance,count,838,1438,Reported
Custom Metric 16,NA,AML Investigations,rate,7,14,Calculated
Custom Metric 17,NA,Compliance,rate,89,78,Reported
Custom Metric 18,APAC,AFC Ops,%,89,84,Estimated
Custom Metric 19,NA,Risk Analytics,score,40,44,Estimated
Custom Metric 20,APAC,AFC Ops,count,3959,3459,Estimated
Custom Metric 21,APAC,Compliance,count,2319,2886,Reported
Custom Metric 22,NA,Compliance,score,68,51,Estimated
Custom Metric 23,NA,AML Investigations,rate,67,59,Calculated
Custom Metric 24,APAC,AFC Ops,count,3545,4181,Estimated
Custom Metric 25,APAC,AFC Ops,score,91,103,Calculated
Custom Metric 26,LATAM,Compliance,%,25,25,Calculated
Custom Metric 27,EMEA,Risk Analytics,score,83,83,Calculated
Custom Metric 28,APAC,Compliance,score,19,13,Calculated
Custom Metric 29,NA,AML Investigations,score,35,27,Estimated
Custom Metric 30,LATAM,Risk Analytics,count,2896,2622,Reported
Custom Metric 31,APAC,Compliance,rate,6,11,Estimated
Custom Metric 32,APAC,Compliance,%,31,27,Reported
Custom Metric 33,LATAM,AML Investigations,count,4932,5176,Calculated
Custom Metric 34,EMEA,Compliance,score,9,15,Calculated
Custom Metric 35,LATAM,Risk Analytics,count,1788,1727,Reported
Custom Metric 36,NA,AML Investigations,%,10,10,Estimated
Custom Metric 37,LATAM,Compliance,count,126,529,Calculated
