Metric,Region,Owner,Unit,Q2_2024,Q3_2024,SourceType
STR Quality Score,LATAM,Risk Analytics,count,3920,3711,Reported
Transaction Monitoring Alerts,LATAM,Compliance,score,10,10,Calculated
False Positive Rate,NA,AFC Ops,rate,64,53,Calculated
KYC Exceptions Rate,NA,Risk Analytics,score,88,101,Estimated
Adverse Media Hits,APAC,Risk Analytics,count,3505,2753,Estimated
High-Risk Customer Count,APAC,Compliance,count,4872,4502,Estimated
EDD Completion Rate,EMEA,AFC Ops,count,2228,2219,Estimated
Alert Clearance SLA Breaches,LATAM,Risk Analytics,rate,91,88,Estimated
SAR Filing Timeliness,EMEA,Compliance,count,3626,3741,Calculated
Sanctions Screening Matches,APAC,Risk Analytics,%,31,20,Calculated
Case Backlog Volume,APAC,AFC Ops,rate,2,10,Calculated
PEP Screening Hits,APAC,AML Investigations,count,1696,1908,Calculated
Custom Metric 13,NA,Risk Analytics,%,44,49,Calculated
Custom Metric 14,EMEA,AFC Ops,score,61,54,Reported
Custom Metric 15,LATAM,Risk Analytics,score,92,75,Reported
Custom Metric 16,LATAM,AFC Ops,%,55,51,Reported
Custom Metric 17,LATAM,AML Investigations,score,50,53,Estimated
Custom Metric 18,LATAM,Risk Analytics,%,7,7,Reported
Custom Metric 19,NA,Compliance,count,4116,3615,Calculated
Custom Metric 20,LATAM,Compliance,%,20,25,Reported
Custom Metric 21,APAC,AFC Ops,count,478,769,Reported
Custom Metric 22,NA,Compliance,rate,93,86,Reported
Custom Metric 23,EMEA,AFC Ops,count,1626,1997,Calculated
Custom Metric 24,APAC,Risk Analytics,rate,10,0,Calculated
Custom Metric 25,APAC,Risk Analytics,count,571,626,Estimated
Custom Metric 26,LATAM,AFC Ops,count,1401,1711,Estimated
Custom Metric 27,EMEA,Compliance,rate,60,80,Reported
Custom Metric 28,NA,Compliance,count,1663,2393,Estimated
Custom Metric 29,EMEA,Risk Analytics,count,3711,2918,Calculated
Custom Metric 30,EMEA,Risk Analytics,score,4,5,Calculated
Custom Metric 31,NA,Risk Analytics,%,43,44,Reported
Custom Metric 32,NA,Risk Analytics,score,13,16,Reported
Custom Metric 33,APAC,AML Investigations,rate,65,68,Calculated
Custom Metric 34,APAC,AML Investigations,score,88,87,Calculated
Custom Metric 35,LATAM,Risk Analytics,rate,22,23,Estimated
Custom Metric 36,EMEA,AML Investigations,rate,8,5,Reported
Custom Metric 37,NA,Risk Analytics,count,3885,3089,Estimated
Custom Metric 38,APAC,AFC Ops,count,1104,632,Estimated
Custom Metric 39,APAC,Risk Analytics,%,63,59,Calculated
Custom Metric 40,LATAM,AFC Ops,count,3845,3346,Reported
Custom Metric 41,APAC,AML Investigations,count,2033,1635,Estimated
Custom Metric 42,NA,AFC Ops,count,252,356,Estimated
Custom Metric 43,NA,Compliance,rate,74,57,Estimated
Custom Metric 44,LATAM,Risk Analytics,score,25,29,Calculated
Custom Metric 45,APAC,Risk Analytics,count,3237,3683,Estimated
Custom Metric 46,NA,AML Investigations,count,2441,2423,Calculated
Custom Metric 47,EMEA,AFC Ops,count,2751,2831,Calculated
Custom Metric 48,APAC,AML Investigations,score,70,63,Calculated
Custom Metric 49,LATAM,Compliance,count,4522,3911,Calculated
Custom Metric 50,NA,Risk Analytics,score,33,53,Estimated
Custom Metric 51,LATAM,Compliance,count,3933,4452,Calculated
Custom Metric 52,LATAM,AML Investigations,score,86,88,Reported
Custom Metric 53,APAC,Compliance,count,1048,1190,Estimated
Custom Metric 54,LATAM,AML Investigations,count,655,144,Calculated
Custom Metric 55,NA,Risk Analytics,count,2311,2675,Reported
Custom Metric 56,EMEA,Compliance,rate,0,0,Calculated
Custom Metric 57,LATAM,Risk Analytics,score,22,20,Estimated
Custom Metric 58,APAC,AML Investigations,rate,58,55,Reported
Custom Metric 59,LATAM,Risk Analytics,count,3359,3097,Reported
